bill_id,term,session,title,summary,commem
S3211,2024_2025,2024_2025,Cultural competency as criteria for consideration-proh instit of higher ed using,Prohibits institution of higher education from using cultural competency as criteria for consideration in making certain personnel determinations.,0
S3212,2024_2025,2024_2025,Instit of higher ed in Palestinian territories-proh entering cert partnerships,Prohibits public institution of higher education from entering into certain partnerships with institutions of higher education located in Palestinian territories.,0
S3213,2024_2025,2024_2025,Scholarship fund or student assistance program-concerns,Prohibits institution of higher education from establishing scholarship fund or student assistance program limited to students who are citizens or permanent residents of country or territory controlled by terrorist organization.,0
S3214,2024_2025,2024_2025,Employer securities sale-provides gross income tax exclusion for capital gains,Provides gross income tax exclusion for capital gains from sale of certain employer securities.,0
S3215,2024_2025,2024_2025,Personal protective equip and St stockpiles equip-concerns approval process,Concerns approval process for personal protective equipment and State stockpiles of personal protective equipment.,0
S3216,2024_2025,2024_2025,Paratransit services-expands NJT Access link to include vet. health care fac;$1M,Expands NJT Access Link paratransit service area to include certain veterans health care facilities; appropriates $1 million.,0
S3217,2024_2025,2024_2025,Breweries & wineries-prov tax credits for cert purchases of Jersey Fresh product,Provides tax credits equal to cost of Jersey Fresh products purchased by breweries and wineries to be used in production of beer or wine.,0
S3218,2024_2025,2024_2025,"Electric & gas util-major emerg. event, proh collecting payment from budget plan",Prohibits electric and gas public utilities from collecting payment from residential budget billing plan customers whose service was interrupted as a result of major emergency event.,0
S3219,2024_2025,2024_2025,Elementary Student Literacy Task Force-establish,Establishes Elementary Student Literacy Task Force.,0
S3220,2024_2025,2024_2025,Cybersecurity employment grant program-estab for qualified businesses;$750K,"Establishes cybersecurity employment grant program for qualified businesses; appropriates $750,000.",0
S3221,2024_2025,2024_2025,Invasive Species Task Force-establish,"Establishes ""New Jersey Invasive Species Task Force.""",0
S3222,2024_2025,2024_2025,Cybersecurity curricula-req instruction grades 9-12; higher ed develop curricula,Requires instruction on cybersecurity in grades nine through 12; requires Office of Secretary of Higher Education to develop cybersecurity model curricula; establishes loan redemption programs for individuals in certain cybersecurity occupations.,0
S3223,2024_2025,2024_2025,Health sharing ministries-permit greater diversity & exempt cert  reporting req,Permits greater diversity in creation of new health sharing ministries and establishes and exempts certain mandates and reporting requirements.,0
S3224,2024_2025,2024_2025,"Casino license-integrate info module, educating users on human trafficking",Requires casino license to integrate informational module into Internet gaming platform educating users on human trafficking.,0
S3225,2024_2025,2024_2025,Text-based chat-requires business offer transcription of chat to consumer,Requires business using text-based chat to offer transcription of chat to consumer.,0
S3226,2024_2025,2024_2025,Diapers-requires insurance coverage of diapers when medically necessary,Requires insurance coverage of diapers when medically necessary.,0
S3227,2024_2025,2024_2025,Cosmetic retail services-establishes licensure,Establishes licensure for cosmetic retail services.,0
S3228,2024_2025,2024_2025,Elective office & participating political activities-bar cert public off holding,Bars certain public officials from holding elective office and participating in political activities for certain time periods.,0
S3229,2024_2025,2024_2025,Tuition Aid Grant program-expands to include workforce training programs,Expands Tuition Aid Grant program to include workforce training programs.,0
S3230,2024_2025,2024_2025,Law enforcement-officers employed by edu. instit. may possess firearms on campus,Clarifies that law enforcement officers employed by educational institutions may possess firearms on campus.,0
S3231,2024_2025,2024_2025,Board of Review in the Division of Employment Security-concerns addl members,Permits temporary appointment of additional members to the Board of Review in the Division of Employment Security.,0
S3232,2024_2025,2024_2025,Daniel's Law-proh disclosure of personal info concerning court administrators,"Expands ""Daniel's Law"" to prohibit disclosure of personal information concerning court administrators and deputy court administrators.",0
S3233,2024_2025,2024_2025,Law enforcement officers-qualify for use of firearm once a year,Requires retired law enforcement officers to qualify in use of firearm once a year.,0
S3234,2024_2025,2024_2025,Direct support professions-increases pay; makes appropriation,Increases pay for direct support professionals; makes appropriation.,0
S3235,2024_2025,2024_2025,"Intoxicating hemp products, certain-regulates production and sale",Regulates production and sale of certain intoxicating hemp products.,0
S3236,2024_2025,2024_2025,"Pantoliano-DePass school based mentoring pilot prog, Bergen County-support;$1M",Makes supplemental appropriation of $1 million from Property Tax Relief Fund to DOE to support Pantoliano-DePass school based mentoring pilot program in certain Bergen County school districts.,0
S3237,2024_2025,2024_2025,"Electric vehicle charging station signs, cert-require DOT erect and maintain",Requires DOT to erect and maintain certain electric vehicle charging station signs.,0
S3238,2024_2025,2024_2025,Armed Svcs Vocational Aptitude Battery-Armed Forces Qualifying Test-offered,Requires Armed Services Vocational Aptitude Battery-Armed Forces Qualifying Test to be offered as alternative assessment for high school graduation proficiency test requirement.,0
S3239,2024_2025,2024_2025,"Woodchucks, importation-establishes exemption from ban, certain circumstances",Establishes exemption from ban on importation of woodchucks under certain circumstances.,0
S3240,2024_2025,2024_2025,Local school board elections-permit 16 and 17-year-olds to vote,Permits 16 and 17-year-olds to vote in elections for local school board.,0
S3241,2024_2025,2024_2025,Recovery alternative ed program-req health insurance carriers provide coverage,Requires health insurance carriers to provide coverage for enrollment of student in recovery high school alternative education program.,0
S3242,2024_2025,2024_2025,Health care referrals to pharmacies-made in accordance w/ cert prof standards,Allows certain health care practitioners referrals to pharmacies to be made in accordance with certain professional standards.,0
S3243,2024_2025,2024_2025,Huntington's Disease Grant Program-supplemental appropriation to DOH;$500K,"Makes supplemental appropriation of $500,000 to DOH for Huntington's Disease Grant Program.",0
S3244,2024_2025,2024_2025,Substance use disorder treatment facility-concerns patient referrals,Revises law concerning substance use disorder treatment facility patient referrals.,0
S3245,2024_2025,2024_2025,"Finan instit or pension mgt org, min number-prov tax sheltered annuity plans",Requires certain boards of education to select minimum number of financial institutions or pension management organizations to provide tax sheltered annuity plans.,0
S3246,2024_2025,2024_2025,Underage gambling-change from disorderly persons offense to civil penalty,Changes underage gambling from disorderly persons offense to civil penalty; provides for deposit of all associated fines to local public safety funds.,0
S3247,2024_2025,2024_2025,"Military members & disab vet-estab counseling program, eligible family members",Establishes counseling program for eligible family members of active duty military members and disabled veterans.,0
S3248,2024_2025,2024_2025,Crib/child restraint system/nursing bottle/stroller-exempt from sales/use tax,"Exempts cribs, child restraint systems, nursing bottles, and strollers from sales and use tax.",0
S3249,2024_2025,2024_2025,"Earned sick leave, cert employees-estab addl manner of employer compliance",Establishes additional manner of employer compliance to provide earned sick leave for certain employees subject to collective bargaining agreements.,0
S3250,2024_2025,2024_2025,Pet food and medication sales-exempt from sales and use tax,Exempts sales of pet food and medication purchased for pets from sales and use tax.,0
S3251,2024_2025,2024_2025,Migrant and Refugee Assistance Program-establishes,"Establishes ""New Jersey Migrant and Refugee Assistance Act.""",0
S3252,2024_2025,2024_2025,PFRS accidental disability/death pension-increases when caused by weapon,Increases PFRS accidental disability and accidental death pension when disability or death is caused by weapon.,0
S3253,2024_2025,2024_2025,Resid substance use disorder treatment facilities-revises licensure & reg req,Revises licensure and regulatory requirements for residential substance use disorders treatment facilities or programs.,0
S3254,2024_2025,2024_2025,"Substance use disorder treatment providers-proh, deceptive marketing practices",Prohibits substance use disorder treatment providers from using deceptive marketing practices.,0
S3255,2024_2025,2024_2025,"Laser tattoo removal-estab certification process, non-physicians to perform",Establishes certification process for non-physicians to perform laser tattoo removal.,0
S3256,2024_2025,2024_2025,"Armed svc members w/ physical disab-expand elig, tax credit to family caregivers",Expands eligibility for gross income tax credit to family caregivers of certain armed service members with physical disabilities.,0
S3257,2024_2025,2024_2025,Epinephrine-requires law enforcement officers to carry,Allows law enforcement agencies to distribute epinephrine to officers; requires training.*,0
S3258,2024_2025,2024_2025,The Preserving Affordable Main Streets Act-promotes equitable resid devel,"""The Preserving Affordable Main Streets Act"";  promotes equitable residential development throughout State.",0
S3259,2024_2025,2024_2025,"Parkinson's disease, result of emp-estab presumption, accidental disab retir.","Establishes presumption for accidental disability retirement in PERS and PFRS that emergency medical technician, firefighter, and police officer has Parkinson's disease as result of employment.",0
S3260,2024_2025,2024_2025,"Veterans' memorial homes-estab program, provide support to families of residents",Establishes program within veterans' memorial homes to provide support to families of residents.,0
S3261,2024_2025,2024_2025,Veterans' Memorial Homes Oversight Board-creates,Creates Veterans' Memorial Homes Oversight Board.,0
S3262,2024_2025,2024_2025,"Health care prof, vet mem home-estab prog, recruitment/training/retention;$370K","Establishes program for recruitment, training, and retention of health care professionals in veterans memorial homes; appropriates $370,000.",0
S3263,2024_2025,2024_2025,"Electric sch buses-auth competitive contracting/extended terms, lease & purchase",Authorizes extended terms for lease and purchase contracts for electric school buses; permits New Jersey School Boards Association to serve as government aggregator to obtain energy services for local units.*,0
S3264,2024_2025,2024_2025,Veteran economic devel and outreach & skills devel-make suppl approp;$500K,"Makes supplemental appropriation of $500,000 to DCA for NJ State Veterans Chamber of Commerce for veteran economic development and outreach and skills development.",0
S3265,2024_2025,2024_2025,Human Trafficking/Child Exploitation Prev. Act-blocking cert. Internet devices,"""Human Trafficking and Child Exploitation Prevention Act""; requires Internet-connected devices to have blocking capability in certain circumstances.",0
S3266,2024_2025,2024_2025,"School dist regionalization, cert.-estab pilot program, study feasibility;$150K","Establishes pilot program to study feasibility of regionalization of certain school districts; appropriates $150,000.",0
S3267,2024_2025,2024_2025,Textbook Grant Program-establishes for State Interns,Establishes Textbook Grant Program for State Interns.,0
S3268,2024_2025,2024_2025,Agriculture-related events-permit on preserved farmland,Permits agriculture-related events on preserved farmland.,0
S3269,2024_2025,2024_2025,False public alarms involving places of worship-concerns,Concerns false public alarms involving places of worship.,0
S3270,2024_2025,2024_2025,Physical ed-permit student-athletes to opt out during thier athletic seasons,Permits public high school student-athletes to opt out of physical education during their athletic seasons.,0
S3271,2024_2025,2024_2025,Affordable housing devel-requires green building standards and impact studies,"Requires green building standards and impact studies for carbon, traffic, storm water, and schools for certain affordable housing development.",0
S3272,2024_2025,2024_2025,Students w/ military obligations-higher education instit prov greater assistance,Requires institutions of higher education to provide greater assistance to certain students with military obligations.,0
S3273,2024_2025,2024_2025,Child's guardian killed by drunk driver-req court to order financial support,Requires court to order financial support for child if child's parent or guardian is killed by drunk driver.,0
S3274,2024_2025,2024_2025,Fentanyl and xylazine-req hospitals test for as part of urine drug screenings,Requires hospitals to test for fentanyl and xylazine as part of urine drug screenings.,0
S3275,2024_2025,2024_2025,Film and digital media content production tax credit program-revises,Revises various provisions of film and digital media content production tax credit program.*,0
S3276,2024_2025,2024_2025,Residential rental property application fee-limits amount,Limits amount of residential rental property application fee.,0
S3277,2024_2025,2024_2025,Animal control funds-concerns distribution and use of excess funds,"Requires transfer of certain excess animal control funds to prosecutors, municipalities, police departments, and Police Training Commission for enforcement of animal cruelty laws and training humane law enforcement officers.",0
S3278,2024_2025,2024_2025,Glucagon & blood glucose tests-extends permission to administer to EMTs,Extends permission to administer glucagon and blood glucose tests to EMTs.,0
S3279,2024_2025,2024_2025,School-sponsored extracurricular activites-concerns certain students,Requires school districts to allow students receiving equivalent instruction elsewhere than at school to participate in school-sponsored extracurricular activities in student's resident district.,0
S3280,2024_2025,2024_2025,Transcript release restrictions-establishes limits at instit of higher education,Establishes limits on transcript release restrictions at institutions of higher education and certain proprietary institutions.,0
S3281,2024_2025,2024_2025,Firearm purchaser ID-increases from age 18 to 21,Increases from 18 to 21 age at which person is eligible to receive firearms purchaser identification.,0
S3282,2024_2025,2024_2025,US House of Representatives-expedites process filling vacancy from this State,Expedites process for filling vacancy from this State in United States House of Representatives under certain circumstances.,0
S3283,2024_2025,2024_2025,"Sports wagering licensee-estab annual fee; direct funds, gambling treatment prog",Establishes annual fee for sports wagering licensees; directs funds from such fees to Council on Compulsive Gambling and gambling addiction treatment programs.,0
S3284,2024_2025,2024_2025,"Sports wagering advertisements & applications-include warning, risks of gambling",Requires sports wagering advertisements and applications to include warning of risks of gambling.,0
S3287,2024_2025,2024_2025,"Real property interests, conservation purposes-prov gross income tax deduction",Provides gross income tax deduction for amounts paid to taxpayers for sale of certain real property interests for conservation purposes.,0
S3288,2024_2025,2024_2025,"Self-administered hormonal contraceptives, pharmacist-requires standing order",Requires Medicaid coverage for self-administered hormonal contraceptives dispensed by pharmacist under standing order.,0
S3289,2024_2025,2024_2025,"Public pension and benefit fraud, health care benefits-concerns",Removes certain part-time elected public officials from eligibility for employer-paid health care benefits coverage; makes elected public officials ineligible for payments for waiving health care benefits coverage; codifies Pension Fraud and Abuse Unit.,0
S3290,2024_2025,2024_2025,Return & Restore Program-make suppl approp to Salvation & Social Justice;$2.500M,"Makes supplemental appropriation of $2,500,000 to Salvation and Social Justice for ""Return and Restore"" Program.",0
S3291,2024_2025,2024_2025,Three strikes law-amends to apply only to persons over 18 years of age,"Amends ""three strikes law"" to apply only to persons over 18 years of age.",0
S3292,2024_2025,2024_2025,Parents Bill of Rights Act-concerns parents rights over their child's education,"""Parents' Bill of Rights Act""; requires public school and school district provide certain information to parents and guardians and obtain parental consent prior to taking certain actions.",0
S3293,2024_2025,2024_2025,"Retirement income exclusion-modify eligibility requirements, other income source",Modifies eligibility requirements for other retirement income exclusion concerning other sources of income.,0
S3294,2024_2025,2024_2025,Single-use products-repeals law that proh. cert establishments providing/selling,Repeals law that prohibits certain establishments from providing or selling various single-use products to customers.,0
S3295,2024_2025,2024_2025,"Child care centers, lic.-prov. annual notice of emergency procedure requirements",Requires licensed child care centers to provide annual notice of emergency procedure requirements.,0
S3296,2024_2025,2024_2025,"Crisis intervention svc program-estab, law enforce off/firefighters/sheriff off","Requires counties to establish crisis intervention services programs for law enforcement officers, firefighters, and sheriff's officers.",0
S3297,2024_2025,2024_2025,"Trauma-informed care-mitigate negative effects, adverse childhood experiences",Promotes trauma-informed care in State to mitigate negative effects of adverse childhood experiences and toxic stress.,0
S3298,2024_2025,2024_2025,Health insurance claims-req collection using automated utilization mgt systems,Requires collection of data by health insurers regarding health insurance claims and decisions made using automated utilization management systems.,0
S3299,2024_2025,2024_2025,"Caller identification service, cert-prohibit manipulation & provide addl penalty",Prohibits certain caller identification service manipulation and provides additional penalty.,0
S3300,2024_2025,2024_2025,"Sports wagering operations, events, and wagering advertising-concerns",Establishes hotline for reporting behavior negatively affecting integrity of sporting events and excludes persons responsible from future sports wagering activities; prohibits certain sports wagering advertisements; requires independent oversight of sports wagering operations to ensure integrity.,0
S3301,2024_2025,2024_2025,Council for Community Recovery and Family Success-establishes;$4M,Establishes Council for Community Recovery and Family Success; appropriates $4.0 million.,0
S3302,2024_2025,2024_2025,"Communications, political matters-expand proh concerning req, attend or listen",Expands prohibitions on employers concerning requirements for employees to attend or listen to communications related to political matters.,0
S3303,2024_2025,2024_2025,"Economic development programs-extend cert accommodations, bus participating",Extends certain accommodations for businesses participating in State economic development programs.,0
S3304,2024_2025,2024_2025,Lower prop. tax rate on improvements than land-allow cert. mun. establish,Allows certain municipalities to establish lower property tax rate on improvements than land.,0
S3305,2024_2025,2024_2025,HomeFront NJ - Diaper Access Expansion Pilot Program-make suppl approp;$587.450K,"Makes FY 2025 supplemental appropriation of $587,450 to DCF for HomeFront NJ - Diaper Access Expansion Pilot Program.",0
S3306,2024_2025,2024_2025,"School readiness & workforce devel pilot prog-estab, cert low-income households",Establishes two-generational school readiness and workforce development pilot program for certain low-income households.,0
S3307,2024_2025,2024_2025,"Accidental disab retir allowance-prov extension & doc req, cert members/retirees","Provides filing extension and medical documentation requirement for certain members or retirees of PFRS, SPRS, or PERS regarding accidental disability retirement allowance for participation in 9/11 World Trade Center rescue, recovery, or cleanup operations.",0
S3308,2024_2025,2024_2025,"Grid supply solar fac, cert-implement cert improvements, interconnection process",Requires electric public utilities to implement certain improvements to interconnection process for certain grid supply solar facilities and energy storage facilities.*,0
S3309,2024_2025,2024_2025,Motor Vehicle Open Recall Notice and Fair Compensation Act-establishes,"Establishes ""Motor Vehicle Open Recall Notice and Fair Compensation Act""; revises motor vehicle franchise agreements.*",0
S3310,2024_2025,2024_2025,Worker contribution from unemployment compensation-concerns,Redirects portion of worker's unemployment compensation trust fund contribution to  unemployment compensation administration fund.,0
S3311,2024_2025,2024_2025,Sexual assault prev. training prog-devel for high sch athletic directors/coaches,Directs Commissioner of Education to develop sexual assault prevention training program for high school athletic directors and coaches of interscholastic sports programs.,0
S3312,2024_2025,2024_2025,Affordable housing obligations based on flood risk-concerns exemptions,Establishes process to exempt municipality from certain fair share affordable housing obligations based on flood risk.,0
S3313,2024_2025,2024_2025,"Cybersecurity incidents-require certain procedures, reports and training","Requires certain procedures and training for municipalities, counties, and school districts in response to cybersecurity incidents.*",0
S3314,2024_2025,2024_2025,Postsecondary students disab-direct Secretary of Higher Ed dev career & ed guide,Directs Secretary of Higher Education to develop career and education guide for post secondary students with disabilities.,0
S3315,2024_2025,2024_2025,"Firefighters, volunteer-allows gross income tax credit",Allows gross income tax credit for volunteer firefighters.,0
S3316,2024_2025,2024_2025,"Firefighter 1 cert.-req. of candidate, military training in lieu of course req.",Requires Firefighter 1 certification of candidate who completes military firefighter training and at least 12 months active duty military service in lieu of training course requirements.,0
S3317,2024_2025,2024_2025,Senior residents-creates central registry & prov supply kits during emergencies,Allows each county to create central registry and provide emergency supply kits to distribute to senior residents during emergencies.,0
S3318,2024_2025,2024_2025,Veterans' property tax exemptions-concerns,Requires State reimbursement to local government units for first-year uncollected property tax revenue attributable to veterans' property tax exemptions.,0
S3319,2024_2025,2024_2025,"Low-income persons, cert facilities-increase personal needs allowance to $140",Increases personal needs allowance to $140 for low-income persons residing in certain facilities.,0
S3320,2024_2025,2024_2025,"School dists-receive loans from St, support operating budget, cert circumstances",Permits school districts to receive loans from State to support operating budget under certain circumstances.,0
S3321,2024_2025,2024_2025,School District Shared Services Task Force-establishes,"Establishes the ""School District Shared Services Task Force.""",0
S3322,2024_2025,2024_2025,Farm equipment and lawn mowers-concerns right to repair,Concerns right to repair farm equipment and lawn mowers.,0
S3323,2024_2025,2024_2025,Construction code fees-requires local unit to accept electronic payment,Requires local unit to accept electronic payment of construction code fees.,0
S3324,2024_2025,2024_2025,Bd. of education-post on website info summarizing payroll & weekly accts payable,"Requires boards of education to post on website information summarizing payroll, total accounts payable, and weekly accounts payable.",0
S3325,2024_2025,2024_2025,Jersey Fresh marketing and promotion activities-make FY2024 suppl approp;$500K,"Makes FY 2024 supplemental appropriation of $500,000 from General Fund to Department of Agriculture for Jersey Fresh marketing and promotion activities.",0
S3326,2024_2025,2024_2025,Produce-estab State as purchaser of last resort; direct Dept of Agric estab prog,Establishes State as purchaser of last resort for produce; directs Department of Agriculture to establish program.,0
S3327,2024_2025,2024_2025,"Human trafficking, 2026 FIFA World Cup-compile report related to prevention",Directs Commission on Human Trafficking to meet and compile report related to prevention of human trafficking during 2026 FIFA World Cup.,0
S3328,2024_2025,2024_2025,Fertility fraud-establishes crime,Establishes crime of fertility fraud.,0
S3329,2024_2025,2024_2025,Office of Disordered Eating Prev & Disordered Eating Prev Research Grant Prog,"Requires DHS and DOH to study disordered eating; establishes ""Disordered Eating Prevention Research Grant Pilot Program.""*",0
S3330,2024_2025,2024_2025,"Interscholastic Athletic Assc-use of instant replay, tournament basketball games",Requires New Jersey State Interscholastic Athletic Association to adopt policy on use of instant replay in playoff tournament basketball games.,0
S3331,2024_2025,2024_2025,"Drinking water infra improvements, Village of Ridgewood-suppl approp;$12M",Makes supplemental appropriation of $12 million to Village of Ridgewood for drinking water infrastructure improvements related to per- and poly-fluoralkyl substance pollution.,0
S3332,2024_2025,2024_2025,University Hospital Medical Cannabis Pilot Program Act-estab; make approp,"Establishes ""University Hospital Medical Cannabis Pilot Program Act""; makes appropriation.",0
S3333,2024_2025,2024_2025,"Animal, domestic companion-bars provision in decedent's will, req. euthanasia",Bars enforcement of provision in decedent's will that would require euthanasia of healthy domestic companion animal.,0
S3334,2024_2025,2024_2025,"Medicaid coverage, remote maternal health svcs-estab pilot program to provide",Establishes pilot program to provide Medicaid coverage of remote maternal health services for eligible beneficiaries.,0
S3335,2024_2025,2024_2025,"Disabled veterans-prov income tax deduction, expenses incurred for svc animals",Provides gross income tax deduction for expenses incurred by disabled veterans for service animals.,0
S3336,2024_2025,2024_2025,Food rescue hotline-establishes,Establishes food rescue hotline.,0
S3337,2024_2025,2024_2025,Wine and Grape Education Grant Program-establish;$1.5M,Directs Secretary of Higher Education to establish Wine and Grape Education Grant Program; appropriates $1.5 million.,0
S3338,2024_2025,2024_2025,Veterinary medicine loan redemption program-establishes;$500K annually,"Establishes veterinary medicine loan redemption program for certain veterinarians who work in underserved areas for five years; annually appropriates $500,000.",0
S3339,2024_2025,2024_2025,"Veterinarians, large animals-establish loan redemption program",Establishes loan redemption program for certified veterinarians employed as large animal veterinarians in New Jersey.,0
S3340,2024_2025,2024_2025,Stop Antisemitism on College Campuses Act-prohibits distribution of State aid,"""Stop Antisemitism on College Campuses Act""; prohibits distribution of State aid to an institution of higher education that authorizes, funds, or supports antisemitic events or organizations or fails to punish acts of antisemitism on campus.",0
S3341,2024_2025,2024_2025,"Food & service stands, certain-modifies requirements for operation","Modifies requirements for operation of certain food and service stands in State, county, and municipal buildings, grounds, and premises.",0
S3342,2024_2025,2024_2025,Automatic fire sprinkler sys-estab exemptions & revise implementation timeline,Establishes exemptions and revises implementation timeline for requirement that newly constructed townhouses be installed with automatic fire sprinkler system.,0
S3343,2024_2025,2024_2025,"Tax lien foreclosure-revises process, protect equity accured by property owner",Revises tax lien foreclosure process to protect equity accrued by property owner in tax lien foreclosure.,0
S3344,2024_2025,2024_2025,Gambling-establishes public awareness campaign concerning risks;$200K,"Establishes public awareness campaign concerning risks of gambling and resources available to compulsive gamblers; appropriates $200,000.",0
S3345,2024_2025,2024_2025,Higher ed. instit president-report on-campus crim/fire events to governing board,Requires president of public institution of higher education to regularly report on-campus criminal and fire events to the institution's governing board.,0
S3346,2024_2025,2024_2025,Transportation-related infrastructure proj. & activities-pub on internet website,"Requires Commissioner of Transportation to publish notice of certain transportation-related infrastructure projects and activities on Internet website, and directs State Comptroller to monitor publication of notifications.",0
S3347,2024_2025,2024_2025,Adaptive traffic signal technology-req DOT develop program to implement,Requires DOT to develop program to implement adaptive traffic signal technology at certain intersections.,0
S3348,2024_2025,2024_2025,Securing Access to Funding for Educating Drivers (SAFE) Act;$1M,"""Securing Access to Funding for Educating Drivers (SAFE) Act""; establishes NJ Behind-The-Wheel Driver Education Scholarship Program; appropriates $1 million.",0
S3349,2024_2025,2024_2025,Workforce Industry Needs Scholarship-establishes,Establishes New Jersey Workforce Industry Needs Scholarship.,0
S3350,2024_2025,2024_2025,School Counts County College Scholarship Program-establish,Establishes the New Jersey School Counts County College Scholarship Program.,0
S3351,2024_2025,2024_2025,"Aggravated assault, law enforce-estab rebuttable presumption, pretrial detention",Establishes rebuttable presumption of pretrial detention of defendant charged with aggravated assault of law enforcement officer.,0
S3352,2024_2025,2024_2025,"Domestic violence-estab. third degree crime, cert. trespasses involving violence",Establishes third degree crime for certain trespasses involving victim of domestic violence.,0
S3353,2024_2025,2024_2025,"Housing resident farm employees, commercial farms-adopt agric mgt practice","Directs State Agriculture Development Committee to adopt agricultural management practice for housing resident farm employees on commercial farms, and establishes such housing as eligible for ""Right to Farm"" protection.",0
S3354,2024_2025,2024_2025,Transportation capital project list-concerns inclusion of agricultural concerns,Requires DOT to consult Department of Agriculture and County Agriculture Development Boards when developing transportation capital project list.,0
S3355,2024_2025,2024_2025,Transparency in Government Act-establish State public finance website,"""Transparency in Government Act""; provides for establishment of State public finance website.",0
S3356,2024_2025,2024_2025,Domestic Workers' Bill of Rights Act-amends,"Amends ""Domestic Workers' Bill of Rights Act"" to exclude full-time students and au pairs from definition of domestic worker and remove joint and several liability provision from law.",0
S3357,2024_2025,2024_2025,Artificial Intelligence Advisory Council-establishes,Establishes NJ Artificial Intelligence Advisory Council.,0
S3358,2024_2025,2024_2025,"MVC online & in-person transactions-conduct study, issue report comparing",Requires MVC to conduct study and issue report comparing online transactions and in-person transactions.,0
S3359,2024_2025,2024_2025,"CJ's Law-crim manufacture, sale & possession of substances containing kratom","""CJ's Law""; Criminalizes manufacture, sale, and possession of substances containing kratom.",0
S3360,2024_2025,2024_2025,"Unpaid leave of absent, public employ-permit to assist military/govt in Israel",Permits unpaid leave of absence for public employees to assist military or civilian government in Israel during Hamas War.,0
S3361,2024_2025,2024_2025,Nursing-biennial renewal of lic or certificate is due on professional's birthday,Provides that biennial renewal of license or certificate issued by New Jersey Board of Nursing is due on professional's birthday.,0
S3362,2024_2025,2024_2025,"Domestic Violence Shelter Pet Grant Prog-establish, prov funds to help house pet",Establishes Domestic Violence Shelter Pet Grant Program to provide funds to house pets in shelters with their owners.,0
S3363,2024_2025,2024_2025,Marriage and civil union licenses-provides for immediate issuance,Provides for immediate issuance of marriage and civil union licenses; provides for 72 hour waiting period prior to ceremony.,0
S3364,2024_2025,2024_2025,State forests-develop & provide motor vehicle driving maps,Directs Department of Environmental Protection to develop and provide motor vehicle driving maps for State forests.,0
S3365,2024_2025,2024_2025,"Sharing Resources-estab grant/loan prog, encourage shared svcs/mun consolidation","Permits board of chosen freeholders to establish ""Sharing Resources"" grant and loan program to encourage shared services and municipal consolidation.",0
S3366,2024_2025,2024_2025,"Special plates, firefighters & first aid or rescue squad members-eliminates fee",Eliminates fee for special plates for firefighters and members of first aid or rescue squads.,0
S3367,2024_2025,2024_2025,Transportation infrastructure projects-expand cert sums to make loans for FY2025,Authorizes NJ Infrastructure Bank to expend certain sums to make loans for transportation infrastructure projects for FY2025; makes appropriation.,0
S3368,2024_2025,2024_2025,Lead-based paint hazards-concerns law protecting residential tenants,Concerns law protecting residential tenants from lead-based paint hazards.,0
S3369,2024_2025,2024_2025,Film & digital content production tax credit prog-allow cert production expenses,Revises film and digital media content production tax credit program to allow certain production expenses to be eligible for tax credits.,0
S3370,2024_2025,2024_2025,"Instit of higher ed-prohibits giving preferential consideration, legacy student",Prohibits institution of higher education from giving preferential consideration for admission to legacy student.,0
S3371,2024_2025,2024_2025,Annuity policies and contracts-revises limits for net cash values to $250K,"Revises limits for net cash surrender and net cash withdrawal values for certain annuity policies and contracts from $100,000 to $250,000.",0
S3372,2024_2025,2024_2025,"Smoking devices, electronic & tobacco products-prohibits delivery, under age 21",Prohibits delivery of electronic smoking devices and tobacco products to individuals under 21 years of age.,0
S3373,2024_2025,2024_2025,Long-term care facility-req to post cert info on website regarding Ombudsman,Requires long-term care facility to post certain information on its Internet website regarding Office of State Long-Term Care Ombudsman.,0
S3374,2024_2025,2024_2025,Interscholastic athletics-permits certain students to participate,Permits certain students not enrolled in public schools to participate in interscholastic athletics.,0
S3375,2024_2025,2024_2025,"Nasal rescue med/oxygen, seizure emerg-req school dist maintain supply/training",Requires school districts to maintain supply of nasal rescue medication and oxygen for seizure emergencies; provides for training of designees to administer nasal rescue medication and oxygen when school nurse is not physical present.,0
S3376,2024_2025,2024_2025,Uniform Real Property Transfer on Death Act-establishes,"Establishes ""Uniform Real Property Transfer on Death Act.""",0
S3377,2024_2025,2024_2025,Manufacturing equipment and facility renovation-CBT for certain investment,"Provides corporation business tax credit for certain investment in manufacturing equipment and manufacturing facility renovation, modernization, and expansion, or hiring and training of new employees for manufacturing purposes.",0
S3378,2024_2025,2024_2025,"Liquor license, inactive-provide for transfer and sale, qualify smart growth mun",Provides for transfer and sale of inactive liquor licenses for use in qualifying smart growth municipalities.,0
S3379,2024_2025,2024_2025,Postage for sending goods to Armed Forces-income tax credit for cost,Establishes gross income tax credit for cost of certain postage for sending goods to members of United States Armed Forces and National Guard who are serving their country away from home.,0
S3380,2024_2025,2024_2025,"Child care deserts-require DHS develop incentives, encourage private investment",Requires DHS to develop incentives to encourage private investment in child care deserts.,0
S3381,2024_2025,2024_2025,Family child care provider in Grow NJ Kids-estab quality-based reimbursement sys,Requires DHS to establish quality-based reimbursement system for registered family child care providers participating in Grow NJ Kids.,0
S3382,2024_2025,2024_2025,Child care staff & registered family day care providers-allow income tax credit,Allows gross income tax credit for certain child care staff and registered family day care providers.,0
