bill_id,term,session,title,summary,commem
HB0310,2023_2024,2024-RS,AN ACT relating to health services.,"Create a new section of KRS Chapter 311 to define ""health service"" and ""seeking, obtaining, providing, or facilitating a health service""; provide exemption from civil liability, criminal liability, or administrative investigation for seeking, obtaining, providing, or facilitating a health service that is provided outside of Kentucky to a patient who resides in Kentucky and the health service is lawful in the state in which it is to be provided; include any health service that occurs in Kentucky as a result of a patient's use of a drug provided the patient received the drug outside of Kentucky for the patient's personal and sole use, and the patient personally transported the drug into Kentucky for the patient's sole use; prohibit any record created regarding any protected action from being disclosed or sold; prohibit disciplinary action for a physician, health care provider, or other professional licensed in Kentucky for taking protected actions; prohibit a public agency or employee, representative, or agent of a public agency from taking action against the ability of a person to travel across a state line to obtain a health service that is lawful in the state in which the service is to be provided or to assist another person traveling for this purpose; prohibit any protected action by itself from being a violation of KRS 529.100 or KRS 529.110 relating to human trafficking; prohibit construing that any right to the performance of a health service in Kentucky that is prohibited by law.",0
HB0311,2023_2024,2024-RS,AN ACT relating to the safety of canines and felines.,"Create a new section of KRS Chapter 411 to define ""passenger compartment""; provide civil immunity for damaging a car or truck if a person enters it with a reasonable, good faith belief that a dog or cat is in imminent danger of death if not removed.",0
HB0312,2023_2024,2024-RS,AN ACT relating to nondisclosure agreements.,Create a new section in KRS Chapter 336 to prohibit an employer from conditioning employment or employment benefits on an employee signing types of nondisclosure agreements related to unlawful acts in the workplace; clarify statutory construction; create a new section of KRS Chapter 372 to prohibit nondisclosure clauses related to harassment in settlement agreements in civil and administrative actions with exceptions.,0
HB0313,2023_2024,2024-RS,NA,NA,0
HB0314,2023_2024,2024-RS,AN ACT relating to the community restoration incentive program.,"Create a new section of KRS Chapter 141 to establish the community restoration tax credit for taxable years beginning on or after January 1, 2025, but before January 1, 2029, for financial institutions making loans to a community development financial institution; establish the annual credit cap at $20 million; require the Department of Revenue to report tax credit data to the Legislative Research Commission and the Interim Joint Committee on Appropriations and Revenue; amend KRS 141.0205 to order the credit; amend KRS 131.190 to allow the Legislative Research Commission to receive confidential data about the community restoration tax credit from the Department of Revenue.",0
HB0315,2023_2024,2024-RS,AN ACT relating to vegetation around railroad crossings and declaring an emergency.,Create a new section of KRS Chapter 277 to require railroad companies to destroy or remove obstructive vegetation upon and within the geographical bounds of its right-of-way at each intersection with a public road or highway; require the Transportation Cabinet to destroy or remove obstructive vegetation when a railroad company fails to do so; require the railroad company to reimburse the Transportation Cabinet for costs of the removal; EMERGENCY.,0
HB0316,2023_2024,2024-RS,AN ACT relating to the establishment of the Medicaid Oversight and Advisory Board of the Kentucky General Assembly and declaring an emergency.,"Create new sections of KRS Chapter 7A to define terms; establish the Medicaid Oversight and Advisory Board of the Kentucky General Assembly to review, analyze, study, evaluate, provide legislative oversight, and make recommendations to the General Assembly regarding any aspect of the Kentucky Medicaid Program; establish board membership, authority, and duties; amend KRS 7A.010, 7A.140, 7A.150, and 7A.180 to conform; EMERGENCY.",0
HB0317,2023_2024,2024-RS,AN ACT relating to prior authorization.,"Amend KRS 304.17A-600 to define ""health care provider""; make conforming amendments; create new sections of KRS 304.17A-600 to 304.17A-633 to establish eligibility criteria and requirements for prior authorization exemptions; establish requirements for rescinding prior authorization exemptions; set forth requirements for external reviews of prior authorization exemption denials and rescissions; establish requirements for sending forms and notices to health care providers; provide that nothing shall be construed to authorize a health care provider to act outside the provider's scope of practice or require an insurer or private review agent to pay for a health care service performed in violation of law; require the commissioner of the Department of Insurance to establish forms; amend KRS 304.17A-605 to establish applicability of provisions relating to prior authorization exemptions to certain insurers and private review agents; amend KRS 304.17A-607 to establish requirements for prior authorizations; amend KRS 304.17A-611 to prohibit the retrospective denial, reduction in payment, and review of health care services for which a health care provider has a prior authorization exemption and establish exceptions; amend KRS 304.17A-621 to conform; amend KRS 304.17A-627 to prohibit conflicts of interest with independent review entities and reviewers of prior authorization exemption denials and rescissions; require independent review entities and reviewers of prior authorization exemption denials and rescissions to submit an annual report to the Department of Insurance; amend KRS 304.17A-633 to require the commissioner of the Department of Insurance to report on external reviews of prior authorization exemptions denials and rescissions; amend KRS 304.17A-706 to conform; amend KRS 205.536 to require managed care organizations contracted to provide Medicaid benefits to comply with the sections on prior authorization exemptions; apply the provisions to contracts delivered, entered, renewed, extended, or amended on or after the effective date of the Act; require the Cabinet for Health and Family Services to seek approval if it is determined that such approval is necessary; EFFECTIVE, in part, January 1, 2025.",0
SB0117,2023_2024,2024-RS,AN ACT proposing an amendment to Section 25 of the Constitution of Kentucky relating to slavery and involuntary servitude as a punishment for crime.,Propose to amend Section 25 of the Constitution of Kentucky to prohibit slavery and involuntary servitude in all circumstances; provide ballot language; submit to voters for ratification or rejection.,0
HB0295,2023_2024,2024-RS,AN ACT proposing an amendment to Section 25 of the Constitution of Kentucky relating to slavery and involuntary servitude as a punishment for crime.,"Propose to amend Section 25 of the Constitution of Kentucky to prohibit slavery and involuntary servitude in all circumstances, including as punishment for a crime; provide ballot language; submit to voters for ratification or rejection.",0
HB0296,2023_2024,2024-RS,AN ACT relating to temporary structures.,"Amend KRS 198B.050 to exempt temporary structures from building code compliance if erected by or for a state or government agency, city, or municipality.",0
HB0297,2023_2024,2024-RS,AN ACT relating to the establishment of minimum wages by local governments.,Amend KRS 65.016 and 337.275 to allow local governments to pass an ordinance setting employees' minimum wages at a rate higher than that found in KRS 337.275 for employers located within that government's jurisdiction.,0
HB0298,2023_2024,2024-RS,AN ACT relating to driving under the influence.,Amend KRS 189A.010 to create enhanced penalties for a person under the age of 21 who operates a motor vehicle with an alcohol concentration of 0.02 or more; amend KRS 189A.070 to create enhanced periods of license suspenion for a person under the age of 21 who operates a motor vehicle with an alcohol concentration of 0.02 or more; amend KRS 189A.340 to conform.,0
HB0299,2023_2024,2024-RS,AN ACT relating to the establishment of a grant database.,Create new section of KRS Chapter 14 to define terms; require the Secretary of State to create a grant database that will be a central repository for all state grants; require agencies to report grant opportunities to the Secretary of State for inclusion in the grant database.,0
HB0300,2023_2024,2024-RS,AN ACT relating to the profession of education.,"Amends KRS 161.120 to establish the process and procedures for the Education Professional Standards Board to receive and process a complaint against a certificate holder, to establish a specific timeline, to establish specific actions the board may take,  to require confirmation of receipt of responses or correspondences to the board from a certificate holder, to requires the board to provide confirmation of receipt to superintendents who submit a report to the board and provide specific notices, to establishes a specific timeline for a hearing for admonishment, to removes the option for a hearing to be conducted by the board or a panel of three members of the board, to require that the hearing provide all the due process rights afforded under KRS Chapter 13B, and to allow that an appeal of a final order of the board be filed in the Circuit Court of the county in which the certificate holder was employed when the incident occurred.",0
HB0301,2023_2024,2024-RS,AN ACT relating to school lunches.,Amend KRS 160.345 to require a school council to adopt a policy requiring students to be assigned a lunch period of at least 30 minutes in length; amend KRS 158.153 to conform.,0
HB0302,2023_2024,2024-RS,AN ACT proposing to create a new section of the Constitution of Kentucky relating to the environment.,"Propose to create a new section of the Constitution of Kentucky to establish a right of the people to have a healthy environment, including a right to clean air, pure water, and ecologically healthy habitats; declare the Commonwealth's natural resources, among them its air, water, flora, fauna, climate, and public lands, are the common property of all people, including generations yet to come; establish that as trustee of the environment and its natural resources, the Commonwealth shall conserve and maintain them for the benefit of all people; provide ballot language; submit to voters for ratification or rejection.",0
HB0303,2023_2024,2024-RS,AN ACT relating to road projects and declaring an emergency.,Set out the Governor's recommended 2024-2026 Biennial Highway Construction Plan; EMERGENCY.,0
HB0304,2023_2024,2024-RS,AN ACT relating to education and declaring an emergency.,"Amend KRS 158.191 to ensure parental rights and involvement by requiring notification within two business days of specific events; require a district to adopt procedures that both encourage students to speak with parents and require facilitation of the discussion with parents; forbid a district or school from adopting policies that keep any student information confidential from parents or refuse information requested by a parent with specific exceptions; forbid a district from requiring school personnel or students to use nonconforming pronouns for any individual instead of just students, establish the type of mental health services that the section does not prohibit a district from seeking for students; amend KRS 158.1415 to prohibit a child in any grade level from receiving instruction on a specific topic a parent has provided written notice to the school asserting an objection due to religious or moral beliefs; create a new section of KRS Chapter 158 to establish a cause of action for violations; create a new section of KRS Chapter 158 to prohibit a disciplinary action or adverse employment action for an employee informing a parent of specific information about a student or declining to use a pronoun or title inconsistent with the individual's biological sex; amend KRS 158.193 to establish that a school employee may participate in voluntary, student-initiated, student-led prayer when invited to do so; EMERGENCY.",0
HB0305,2023_2024,2024-RS,AN ACT relating to building code violations.,Amend KRS 198B.130 to establish criteria for a violation for deviation from the Uniform State Building Code.,0
HB0306,2023_2024,2024-RS,AN ACT relating to maternal health disparities in perinatal care.,Amend KRS 211.680 to expand the scope of the legislative intent and findings; create new sections of KRS Chapter 211 to define terms; require licensed health facilities under KRS Chapter 216B to provide each patient with written information regarding the patient's rights and implement an evidence-based maternal health disparities program for all health providers involved in the perinatal care of patients within those facilities; require the Department for Public Health to track data on maternal death and severe morbidity.,0
HB0307,2023_2024,2024-RS,AN ACT relating to Medicaid coverage for doula services.,Create a new section of KRS Chapter 205 to require the Department for Medicaid Services and any managed care organization with which the department contracts for the delivery of Medicaid services to provide coverage for doula services; establish training and education requirements for doulas; permit the department to promulgate administrative regulations; require the Cabinet for Health and Family Services or the Department for Medicaid Services to seek federal approval if they determine that such approval is necessary.,0
HB0308,2023_2024,2024-RS,AN ACT relating to inheritance and estate taxes.,"Create a new section of KRS Chapter 140 to limit inheritance and estate taxes to deaths occurring before August 1, 2024; amend various sections of KRS Chapter 140 to include a sunset clause for taxes and deductions imposed within the chapter; repeal KRS 140.130 and 140.140, relating to levy and payment of estate tax.",0
HB0309,2023_2024,2024-RS,AN ACT relating to lobbying.,"Create a new section of KRS Chapter 48 to prohibit a public agency or any other entity created by an act of the General Assembly from using public funds for lobbying activity or to employ or enter into a contract with a lobbyist; define terms; exempt public agency employees who perform lobbying activities as part of their fiduciary duties; create a new section of KRS Chapter 61 to prohibit a public agency from using public funds for lobbying activity or to employ or contract with a lobbyist; define terms; exempt public agency employees who perform lobbying activities as part of their fiduciary duties; create new sections of KRS 6.601 to 6.849 to permit a person to file a complaint with the Legislative Ethics Commission if a public agency or entity created by an act of the General Assembly is using public funds to hire a lobbyist or for lobbying activity; require the commission to transfer a complaint to the Executive Branch Ethics Commission if the alleged violator is an employee of the executive branch of state government; require a public agency to report to the Legislative Ethics Commission if the agency procures a contract with a legislative agent to engage in federal lobbying or uses federal funds to employ or procure a contract with a legislative agent or as part of compensation or salary of an employee to engage in lobbying activity on behalf of the agency; require the report to be filed within 30 days of the decision to engage in federal lobbying activity or use federal funds to engage in lobbying activity; require all public agencies to submit to the Auditor of Public Accounts and State Treasurer a list of all contracts they have procured with a legislative agency for all types of lobbying activity, regardless of the source of funds, by June 30 each year; allow the Attorney General, Commonwealth's attorney, county attorney, or their designee to investigate violations; create a new section of KRS Chapter 164 to prohibit public postsecondary education institutions from employing or contracting with a lobbyist or using public funds to employ or contract with a lobbyist; allow a president of the public postsecondary institution to lobby on behalf of the institution in his or her fiduciary capacity; amend KRS 6.611 to include as lobbying any public agency to hire or procure a contract with a public relations, media, or social media company to indirectly promote, advocate, or oppose passage of any legislation or action taken by the General Assembly, the Governor, the secretary of any cabinet or any staff members; amend KRS 6.691 to allow the Legislative Ethics Commission to issue a fine of not less than $2,000 but not more than $10,000 to any public agency that uses public funds for lobbying purposes; amend KRS 6.945 to provide that the lobbying restrictions are not affected by the requirements of Section 1 or 2 of this Act; amend KRS 61.990 to provide that an officer or employee of a public agency who intentionally violates the lobbying restrictions shall be guilty of a Class A misdemeanor for the first offense, and a Class D felony for any subsequent offenses; amend KRS 11A.201 to conform; provide that the Act may be cited as the Bye Bye BULL Act.",0
SB0113,2023_2024,2024-RS,AN ACT relating to marriage and family therapists.,Create a new section of KRS 335.300 to 335.399 to authorize the board to grant licensure to an applicant who holds an active license from another state to practice as an independent marriage and family therapist.,0
SB0114,2023_2024,2024-RS,AN ACT relating to concealed deadly weapons.,Amend KRS 527.070 to modify the types of school facilities where weapons are prohibited; state that the prohibition of weapons on school grounds only applies when entrances to the school buildings display a sign indicating that unlawfully possessing a weapon in a school is a felony; remove the requirement that signs be prominently displayed indicating possessing a weapon in a school is prohibited; remove the provision that failure to post the signs indicating weapons are prohibited in schools shall not relieve a person of liability.,0
SB0115,2023_2024,2024-RS,AN ACT relating to federal law enforcement officers as peace officers in this state and declaring an emergency.,Amend KRS 61.365 to remove the authority of delineated federal law enforcement officers to act as peace officers in this state; EMERGENCY.,0
SB0116,2023_2024,2024-RS,NA,NA,0
HB0010,2023_2024,2024-RS,AN ACT relating to maternal and child health.,"Create a new section of KRS Chapter 211 to establish the Kentucky maternal psychiatry access program, also known as the Kentucky Lifeline for Moms; establish duties and responsibilities of the program; direct that the program shall be operated by the Department for Public Health, Division of Maternal and Child Health; amend KRS 211.122 to establish that the collaborative panel related to maternal and infant health shall be renamed the Kentucky maternal and infant health collaborative; establish formal membership of the collaborative; require that the collaborative annually review the operations of the new Kentucky maternal psychiatry access program; amend KRS 211.690, related to the Health Access Nurturing Development Services program to require the HANDS program provide information related to lactation consultation, breastfeeding, and safe sleep for babies; establish that the program participants shall participate in the home visitation program through in-person face-to-face methods or through tele-service delivery methods; create a new section of Subtitle 17A of KRS Chapter 304 to require insurers and any exchange to provide a special enrollment period for pregnant individuals; specify requirements for the coverage; require group plan insurers to provide notice of special enrollment rights; amend KRS 304.17A-145 to require health benefit plans that provide coverage for dependents to provide coverage for maternity care; amend KRS 304.17A-220 and 194A.099 to conform with the special enrollment requirement; amend KRS 18A.225 and 164.2871 to require the state employee health plan and self-insured state postsecondary education institution group health plans to comply with the special enrollment and maternity coverage requirements; amend KRS 205.522 to require Medicaid coverage of maternity services; amend KRS 205.592 to allow Medicaid income limit for certain women and children to be increased under certain circumstances; amend KRS 205.6485 to require Kentucky Children’s Health Insurance Program to provide maternity coverage; create a new section of KRS Chapter 205 to require the Department for Medicaid Services and any managed care organization with whom the department contracts for the delivery of Medicaid services to provide coverage for lactation consultation and breastfeeding equipment; require the Cabinet for Health and Family Services to apply for a Medicaid waiver if potential cost defrayment or loss of federal funds is identified; require the Cabinet for Health and Family Services to study doula certification programs nationally; EFFECTIVE, in part, January 1, 2025.",0
HB0280,2023_2024,2024-RS,AN ACT relating to delivery services.,"Creates a new section of Subtitle 39 of KRS Chapter 304 to establish certain rights of insurers relating to injury or losses that occur during a delivery available period or delivery service period; creates a range of sections in KRS Chapter 365 to establish definitions, to establish insurance requirements for delivery network companies and delivery network drivers during delivery available periods and delivery service periods, to establish disclosure requirements for delivery network companies, and to establish construction clauses relating to existing insurance laws and delivery or transport of goods laws; and provides that the Act applies to policies issued or renewed on or after January 1, 2025; EFFECTIVE January 1, 2025.",0
HB0281,2023_2024,2024-RS,AN ACT relating to the Kentucky Horse Racing Commission.,Amends KRS 12.020 to add the Division of Compliance and the Division of Sports Wagering to the Kentucky Horse Racing Commission and to remove compliance from the duties of the Division of Pari-Mutuel Wagering; and amends KRS 12.252 to make a technical correction.,0
HB0282,2023_2024,2024-RS,AN ACT relating to crimes and punishments.,"Create new sections of KRS Chapters 508, 509, 510, 520, and 525 to provide that any person convicted of an offense under those chapters, who was armed with a firearm during the commission of the offense and in furtherance of the offense, shall be subject to an enhanced penalty; amend KRS 519.055 to provide for an enhanced penalty when the person was armed with a firearm at the time of the commission of the offense; amend KRS 520.050 to provide for an enhanced penalty when the dangerous contraband is a deadly weapon; amend KRS 527.110 to provide an enhanced penalty; amend KRS 439.3401 to expand the definition of ""violent offender"" to include a Class B or Class C felony where the offender was armed with a firearm during the commission of the offense and in furtherance of the offense, impersonating a peace officer where the offender was armed with a firearm, promoting contraband in the first degree where the dangerous contraband is a deadly weapon, and unlawfully providing a handgun to a juvenile; provide that offenders convicted of a Class B or Class C felony where the offender was armed with a firearm during the commission of the offense and in furtherance of the offense, impersonating a peace officer where the offender was armed with a firearm, promoting contraband in the first degree where the dangerous contraband is a deadly weapon, and unlawfully providing a handgun to a juvenile shall not be released on probation or parole until he or she has served at least 85% of the sentence imposed.",0
HB0283,2023_2024,2024-RS,AN ACT relating to mining licenses and making an appropriation therefor.,"Create a new section of KRS Chapter 351 to require any owner, operator, lessee, or licensee of a coal mine holding a license under KRS 337.200 that has been doing business in the Commonwealth for fewer than five consecutive years to submit a certification from the commissioner of the Department of Workplace Standards that the licensee is compliant with or exempt from the performance bonding requirements of KRS 337.200; amend KRS 351.175 to require any coal mine licensee applicant to submit a certification from the commissioner of the Department of Workplace Standards that the applicant is compliant with or exempt from the performance bonding requirement of KRS 337.200; require the department to revoke any license if the department receives notification that the licensee is neither compliant nor exempt from the performance bonding requirements of KRS 337.200; amend KRS 337.200 to require the commissioner of the Department of Workplace Standards to notify the Department for Natural Resources of any employer engaged in the severance, preparation, or transportation of minerals that is not compliant with the performance bonding requirements; amend KRS 337.994 to require that all penalties collected for violations of KRS 337.200 be paid to employees injured by the employer's failure to post the performance bond; APPROPRIATION.",0
HB0284,2023_2024,2024-RS,AN ACT relating to wage theft.,"Create a new section of KRS Chapter 514 to prohibit theft of wages; define terms and establish penalties; amend KRS 336.080 to permit the secretary to enter places of employment without unreasonable delay; amend KRS 337.020 to allow the commissioner to charge and collect past due wages; amend KRS 337.070 to require certain employers to include rate of pay, number of hours worked, the total amount of gross pay earned on wage statements provided to employees; amend KRS 337.320 to require employers to keep certain records for three years; create a new section of KRS Chapter 337 to require employers to provide to an employee a written notice at the time of hire that sets forth employment terms; amend KRS 337.990 to include a civil penalty for failure to provide the written notice to employee and maintain a copy of the signed notice.",0
HB0285,2023_2024,2024-RS,AN ACT relating to individual-directed care at the end of life.,"Create new sections of KRS Chapter 311 to define terms; establish a qualified terminally ill individual's right to voluntarily request medication to self-administer to cause death; require conditions for making the request; permit individual to rescind the request at any time; permit an attending health care provider to provide medication; establish requirements for the attending health care provider to inform individuals and document request; require disposal of unused medications; establish residency requirements for qualified individuals; require a report by the Cabinet for Health and Family Services; establish provisions for contracts, insurance policies, and beneficiaries; state that a health care provider is not required to provide medication to a qualified individual; permit health care providers to prohibit persons or entities from participating in a qualified individual's request during or on the premises of employment; prohibit reporting a health care provider to a licensing board for participating in a qualified individual's request; state that actions do not constitute suicide or homicide; create a form for a qualified individual to make a request; create a new section of Subtitle 12 of KRS Chapter 304 to establish provisions for insurance policies and beneficiaries of qualified individuals; amend KRS 507.020 and 507.030 to create an affirmative defense to a charge of murder and manslaughter in the first degree; provide a severability clause; provide that the Act may be cited as the Kentucky Our Care, Our Options Act.",0
HB0286,2023_2024,2024-RS,AN ACT relating to deoxyribonucleic acid.,"Amend KRS 17.169 to include local law enforcement as persons authorized to collect DNA samples; define ""rapid DNA instruments""; amend KRS 17.170 to provide for the collection of DNA samples at arrest or initial appearance from all persons charged with a felony offense; allow for collection of a second DNA sample by approved local governments to be processed via rapid DNA instruments; amend KRS 17.175 to provide that a person may request expungement of the record of his or her DNA in certain enumerated circumstances; amend KRS 64.060 to establish a $5 payment from the State Treasury to the collecting agency for each DNA sample collected; APPROPRIATION.",0
HB0287,2023_2024,2024-RS,AN ACT relating to risk protection orders.,"Create a new section of KRS Chapter 237 to define terms; allow enumerated persons to petition a District Court to issue an order prohibiting a person from purchasing, possessing, or receiving a firearm if the person is or has been diagnosed with or treated for a mental condition that causes or is likely to cause impairment in judgment, perception, or impulse control to an extent that presents an unreasonable risk to public health, safety, or welfare if the person were in possession or control of a firearm; establish that a violation of an order is a Class A misdemeanor; amend KRS 237.104 to conform.",0
HB0288,2023_2024,2024-RS,AN ACT relating to concealed deadly weapons.,"Repeal KRS 237.115, which interprets the application of the license to carry concealed deadly weapon statute as permitting postsecondary facilities, local governments, and units of state government to limit concealed carry in governmental buildings; amend KRS 150.172, 237.110, and 527.020 to conform; amend KRS 237.110 to no longer prohibit the carrying of concealed deadly weapons in schools and specify that the prohibition of carrying concealed deadly weapons in airports is limited to areas controlled by the Transportation Security Administration and make technical corrections; amend KRS 527.070 to add persons with valid licenses to carry concealed deadly weapons to the list of those permitted to possess weapons in schools.",0
HB0289,2023_2024,2024-RS,AN ACT relating to incest.,"Amend KRS 530.020 to define terms; provide that a person is guilty of incest when the person engages in sexual contact with a person to whom he or she knows to have a familial relationship with; provide that incest by sexual contact is a Class D felony unless the victim is under 12 years old, in which case it is a Class C felony; amend KRS 439.3401 to amend the definition of ""violent offender"" to include a person who has been convicted of incest by sexual contact.",0
HB0290,2023_2024,2024-RS,AN ACT relating to coverage for substance use disorder.,"Create a new section of Subtitle 17A of KRS Chapter 304 to require certain health insurance policies, plans, certificates, and contracts to provide coverage for comprehensive supervised substance use disorder treatment; create a new section of Subtitle 17C of KRS Chapter 304 and amend KRS 164.2871 and 18A.225 to require limited health service benefit plans, the state employee health plan, and state postsecondary institution self-insured employer group health plans to comply with the coverage requirement; apply provisions to policies, plans, certificates, and contracts issued or renewed on or after January 1, 2025; provide that the Act may be cited as Braxton's Law; EFFECTIVE January 1, 2025.",0
HB0291,2023_2024,2024-RS,AN ACT relating to employment discrimination.,"Amend KRS 344.040, 344.050, 344.060, 344.070, 344.080, 344.100, and 344.110 to add protections against discrimination based on weight.",0
HB0292,2023_2024,2024-RS,AN ACT relating to reorganization of the Kentucky Public Pensions Authority.,Amend KRS 61.505 to establish the Office of Financial Management and the Office of Benefits within the Kentucky Public Pensions Authority; amend KRS 12.020 to conform.,0
HB0293,2023_2024,2024-RS,AN ACT relating to kratom.,"Creates new sections of KRS Chapter 217 to define terms related to kratom, to prohibit the sale of kratom products to individuals under 21 years of age, to establish product safety standards, to establish labeling requirements for kratom products, to authorize the Department for Public Health to promulgate administrative regulations related to the regulation of kratom products, to establish penalties, and to declare the supremacy of federal law.",0
HB0294,2023_2024,2024-RS,AN ACT relating to jurisdiction of contractor disputes involving real property.,Create a new section of KRS Chapter 411 to establish exclusive jurisdiction for contractor dispute actions involving real property located in this state.,0
SB0111,2023_2024,2024-RS,AN ACT relating to coverage for the treatment of stuttering.,"Amends KRS 18A.225, 164.2871, 205.522, 205.6485, and 304.17C-125 to require limited health service benefit plans, Medicaid, self-insured employer group health plans provided by the governing board of a state postsecondary education institution, and the state employee health plan to comply with the speech therapy coverage requirement and to make technical amendments; creates a new section of Subtitle 17A of KRS Chapter 304 to require health insurance coverage for speech therapy as a treatment for stuttering; provides that various sections apply to health insurance policies, certificates, plans, or contracts issued or renewed on or after January 1, 2025; establishes the construction of Section 1 for purposes of federal law and requires state officials to comply; and requires the Department of Insurance and the Cabinet for Health and Family Services to seek federal approval, if necessary; EFFECTIVE, in part, January 1, 2025.",0
SB0112,2023_2024,2024-RS,AN ACT relating to traffic control signal monitoring systems and making an appropriation therefor.,"Create new sections of KRS Chapter 189 to define ""agency,"" ""owner,"" ""recorded images,"" and ""traffic control signal monitoring system""; establish a civil penalty of $50 if a motor vehicle is recorded failing to obey the instructions of a traffic control device; set forth forms and procedures; outline defenses for citations for failing to obey a traffic control device; mandate that a person who refuses to pay the civil penalty and does not appear to contest the citation shall have the vehicle's registration suspended; mandate that civil penalties shall not result in points against the violator's driving record; amend KRS 189.231 and 189.990 to conform; APPROPRIATION.",0
HB0001,2023_2024,2024-RS,"AN ACT relating to government agencies, making an appropriation therefor, and declaring an emergency.","Appropriates General Fund moneys from the Budget Reserve Trust Fund Account in fiscal years 2023-2024, 2024-2025, and 2025-2026 to various state agencies for miscellaneous projects and programs, and appropriates Restricted Funds from the Kentucky Law Enforcement Foundation Program Fund to Criminal Justice Training and State Police for various projects and purchases; APPROPRIATION; EMERGENCY.",0
HB0006,2023_2024,2024-RS,"AN ACT relating to appropriations measures providing funding and establishing conditions for the operations, maintenance, support, and functioning of the government of the Commonwealth of Kentucky and its various officers, cabinets, departments, boards, commissions, institutions, subdivisions, agencies, and other state-supported activities.","The State/Executive Branch Budget: Details Part I, Operating Budget; details Part II, Capital Projects Budget; details Part III, General Provisions; details Part IV, State Salary/Compensation, Benefit, and Employment Policy; details Part V, Funds Transfer; details Part VI, General Fund Budget Reduction Plan; details Part VII, General Fund Surplus Expenditure Plan; details Part VIII, Road Fund Budget Reduction Plan; details Part IX, Road Fund Surplus Expenditure Plan; details Part X, Phase I Tobacco Settlement; and details Part XI, Executive Branch Budget Summary; APPROPRIATION.",0
HB0255,2023_2024,2024-RS,AN ACT relating to employment of minors.,Amend KRS 339.230 to prohibit the Department of Workplace Standards from promulgating regulations on child labor that are more restrictive than those promulgated by the United States Secretary of Labor.,0
HB0256,2023_2024,2024-RS,AN ACT relating to the promotion of stronger homes to resist losses due to catastrophic weather events and making an appropriation therefor.,"Creates a new section of Subtitle 2 of KRS Chapter 304 to establish the Strengthen Kentucky Homes Program, to establish purpose, to create the Strengthen Kentucky Homes Program fund, and to require that the commissioner of insurance promulgate administrative regulations to implement and administer program; creates new sections of Subtitle 13 of KRS Chapter 304 to require that property insurance companies provide a premium discount or rate reduction for properties that that have been certified as complying with any applicable FORTIFIED Home or FORTIFIED multifamily construction standards under certain circumstances, to permit the insurance commissioner to promulgate administrative regulations to establish standard discount amounts, targets, or benchmarks for coverage, to require property insurance companies to offer an optional rider, endorsement, or supplemental policy provision to upgrade non-FORTIFIED single-family dwellings under certain circumstances, to provide that Sections 2 and 3 of the Act apply to insurance policies and contracts issued or renewed on or after March 1, 2026, to provide when submissions are required for premium discounts or rate reductions and the optional rider, endorsement, or supplemental policy provision under Sections 2 and 3 of the Act, and to provide that the Act may be cited as the Strengthen Kentucky Homes Act; APPROPRIATION.",0
HB0257,2023_2024,2024-RS,AN ACT relating to higher education.,"Amend KRS 164.020 to abolish the Council on Postsecondary Education and transfer authorities and duties to the Kentucky Higher Education Assistance Authority; amend KRS 164.746 to add three student members to the board of the Kentucky Higher Education Assistance Authority; amend various sections of KRS Chapters 164, 164A, 165, 165A, 168, 171, 183, 200, 210, 214, 309, 367, 11A, 12, 18A, 42,  56, 61, 63, 64, 138, 151B, 154, 156, 157,158, 160, and 161 to conform; repeal KRS 164.011, which created and established the Council on Postsecondary Education; dissolve the Council on Postsecondary Education and transfer personnel, records, files, equipment, and funds to the Kentucky Higher Education Assistance Authority; make technical corrections.",0
HB0258,2023_2024,2024-RS,AN ACT relating to the torture of a dog or cat.,"Amends KRS 525.135 to define “serious physical injury or infirmity” and to redefine “torture,” to provide that torture of a dog or cat is a Class D felony in every instance and that each act may constitute a separate offense, and to provide what does not constitute torture of a dog or cat.",0
HB0259,2023_2024,2024-RS,AN ACT relating to concealed deadly weapons.,Amend KRS 237.109 to lower the age requirement for carrying a concealed and deadly weapon from 21 to 18; amend KRS 237.110 to conform and make technical corrections.,0
HB0260,2023_2024,2024-RS,"AN ACT making appropriations for the operations, maintenance, and support of the Legislative Branch of the Commonwealth of Kentucky.","The LRC Director's recommended Legislative Branch Budget: Detail Part I, Operating Budget; detail Part II, General Provisions; detail Part III, Budget Reduction or Surplus Expenditure Plan; APPROPRIATION.",0
HB0261,2023_2024,2024-RS,"AN ACT making appropriations for the operations, maintenance, support, and functioning of the Judicial Branch of the government of the Commonwealth of Kentucky and its various officers, boards, commissions, subdivisions, and other state-supported activities.","The Chief Justice's recommended Judicial Branch Budget: Detail Part I, Operating Budget; detail Part II, Capital Projects Budget; detail Part III, General Provisions; detail Part IV, Budget Reduction or Surplus Expenditure Plan; APPROPRIATION.",0
HB0262,2023_2024,2024-RS,"AN ACT amending the 2022-2024 State/Executive Branch biennial budget, making an appropriation therefor, and declaring an emergency.",Amend the 2022-2024 State/Executive Branch biennial budget to implement a cap for disaster or emergency aid funds under the Military Affairs budget unit in fiscal year 2023-2024 and for the necessary government expense under the Adult Correctional Institutions budget unit in fiscal year 2023-2024; APPROPRIATION; EMERGENCY.,0
