bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
SB1525,127,2023_2024_First_Regular,79192,capital outlay; appropriations; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); ADOA (SEE ALSO: DEPARTMENT OF ADMINISTRATION) (H); ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); AIRPORT PLANNING AND DEVELOPMENT; APPROPRIATION (H); APPROPRIATIONS; BUDGET BILLS; CAPITAL OUTLAY; CAPITAL PROJECTS; DEPARTMENT OF ADMINISTRATION (ADOA) (H); DEPARTMENT OF TRANSPORTATION (ADOT); DOC (SEE ALSO: STATE DEPARTMENT OF CORRECTIONS) (H); FISCAL YEAR 2023-2024; LIMIT; MAINTENANCE AND REPAIR; STATE DEPARTMENT OF CORRECTIONS (DOC) (H); STATE INSTITUTIONS (H),SB1525 - capital outlay; appropriations; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1525&sessionId=127
SB1526,127,2023_2024_First_Regular,79193,environment; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); ADEQ (SEE ALSO: DEPARTMENT OF ENVIRONMENTAL QUALITY); AGRICULTURAL; APPROPRIATING MONIES; ARIZONA WATER BANKING FUND; ARIZONA WATER PROTECTION FUND; BUDGET BILLS; DEPARTMENT OF ENVIRONMENTAL QUALITY (ADEQ); ENVIRONMENT; FISCAL YEAR 2023-2024; UNDERGROUND STORAGE TANK REVOLVING FUND,SB1526 - environment; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1526&sessionId=127
SB1527,127,2023_2024_First_Regular,79194,health care; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); ALTCS (SEE ALSO: ARIZONA LONG-TERM CARE SYSTEM); APPROPRIATING MONIES; ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); ARIZONA LONG-TERM CARE SYSTEM (ALTCS); BUDGET BILLS; COMPETENCY RESTORATION; FISCAL YEAR 2023-2024; HEALTH CARE; HEALTH SERVICES; LEGISLATIVE INTENT; PROPOSITION 204,SB1527 - health care; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1527&sessionId=127
SB1528,127,2023_2024_First_Regular,79195,higher education; 2023-2024.,,KAVANAGH,HOFFMAN,"2023-2024 (H); APPROPRIATING MONIES; BUDGET BILLS; COMMUNITY COLLEGE DISTRICT; COMMUNITY COLLEGE DISTRICTS (H); FINANCIAL AID TRUST FUND; FISCAL YEAR 2023-2024; HIGHER EDUCATION; OPERATING STATE AID (H); SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS (STEM) (H); STEM (SEE ALSO: SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS) (H)",SB1528 - higher education; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1528&sessionId=127
SB1529,127,2023_2024_First_Regular,79196,human services; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); BUDGET BILLS; CASH BENEFITS; DEPARTMENT OF ECONOMIC SECURITY (DES); DES (SEE ALSO: DEPARTMENT OF ECONOMIC SECURITY); DRUG TESTING (H); FISCAL YEAR 2023-2024; HUMAN SERVICES; TANF (SEE ALSO: TEMPORARY ASSISTANCE FOR NEEDY FAMILIES); TEMPORARY ASSISTANCE FOR NEEDY FAMILIES (H); TEMPORARY ASSISTANCE FOR NEEDY FAMILIES (TANF),SB1529 - human services; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1529&sessionId=127
SB1530,127,2023_2024_First_Regular,79197,K-12 education; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); ALLOCATION FORMULA; APPROPRIATING MONIES; BASE SUPPORT LEVEL; BUDGET BILLS; CHARTER SCHOOLS; CIVIL PENALTIES (H); DEFINITIONS; DISTRICT ADDITIONAL ASSISTANCE; EDUCATION - TITLE 15; FISCAL YEAR 2023-2024; INTENT (H); K-12 (H); K-12 EDUCATION; K-12 FINANCE FORMULA; LAWS 2022; RESULTS-BASED FUNDING; STATE GOVERNMENT - TITLE 41; TRANSPORTATION SUPPORT LEVEL,SB1530 - K-12 education; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1530&sessionId=127
SB1531,127,2023_2024_First_Regular,79199,local government; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); APPROPRIATING MONIES; BUDGET BILLS; COUNTY FISCAL OBLIGATIONS; FISCAL YEAR 2023-2024; LOCAL GOVERNMENT; REPORT,SB1531 - local government; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1531&sessionId=127
SB1532,127,2023_2024_First_Regular,79201,state budget implementation; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); APPROPRIATING MONIES (H); ATTORNEY GENERAL; BUDGET BILLS; BUDGET STABILIZATION FUND; BUDGETARY FUND REVISIONS (H); ESSENTIAL GOVERNMENT SERVICES (H); FISCAL YEAR 2023-2024; RETROACTIVITY (H); SETTLEMENT AGREEMENT (H); STATE BUDGET IMPLEMENTATION; UNRESTRICTED FEDERAL MONIES,SB1532 - state budget implementation; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1532&sessionId=127
SB1533,127,2023_2024_First_Regular,79202,state buildings; management; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); BUDGET BILLS; FISCAL YEAR 2023-2024; MANAGEMENT; RENTAL RATES; STATE BUILDINGS; STATE-OWNED BUILDINGS,SB1533 - state buildings; management; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1533&sessionId=127
SB1534,127,2023_2024_First_Regular,79203,taxation; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); BUDGET BILLS; FISCAL YEAR 2023-2024; IMPLEMENTATION; INTEGRATED TAX SYSTEM MODERNIZATION PROJECT; LEGISLATIVE INTENT; TAXATION,SB1534 - taxation; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1534&sessionId=127
SB1535,127,2023_2024_First_Regular,79204,transportation; 2023-2024.,,KAVANAGH,HOFFMAN,2023-2024 (H); ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); ARIZONA HIGHWAY USER REVENUE FUND; AUTHORIZED THIRD PARTIES (H); BUDGET BILLS; DEPARTMENT OF TRANSPORTATION (ADOT); FISCAL YEAR 2023-2024; REPORT; TRANSPORTATION; TRANSPORTATION - TITLE 28; WAIT TIMES (H),SB1535 - transportation; 2023-2024.,https://apps.azleg.gov/api/Bill/?billNumber=SB1535&sessionId=127
SB1536,127,2023_2024_First_Regular,79211,building permits; utilities; repeal,,SUNDARESHAN,ALSTON; EPSTEIN; GABALDÓN; HERNANDEZ; MARSH; MENDEZ; TERÁN; TRAVERS,BUILDING PERMITS; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; DISTRIBUTION OF COPIES; ISSUANCE; REPEAL; REPEALING; SUBSEQUENT OWNER; UTILITIES,SB1536 - building permits; utilities; repeal,https://apps.azleg.gov/api/Bill/?billNumber=SB1536&sessionId=127
SB1537,127,2023_2024_First_Regular,79213,greenhouse gas programs; repeal prohibition.,,SUNDARESHAN,ALSTON; EPSTEIN; GABALDÓN; HERNANDEZ; MARSH; MENDEZ; TERÁN; TRAVERS,GREENHOUSE GAS PROGRAMS; REGULATION OF GREENHOUSE GAS EMISSIONS; REPEAL; REPEAL PROHIBITION; THE ENVIRONMENT - TITLE 49,SB1537 - greenhouse gas programs; repeal prohibition.,https://apps.azleg.gov/api/Bill/?billNumber=SB1537&sessionId=127
SB1538,127,2023_2024_First_Regular,79214,unlawful securing of firearms; minors,,ALSTON,DIAZ; EPSTEIN; GABALDÓN; GONZALES; MARSH; MIRANDA; SUNDARESHAN; TERÁN; GUTIERREZ; PAWLIK; TERECH,AFFIRMATIVE DEFENSE; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DEFINITIONS; FIREARM; FIREARMS; MINORS; UNLAWFUL SECURING; UNLAWFUL SECURING OF FIREARMS,SB1538 - unlawful securing of firearms; minors,https://apps.azleg.gov/api/Bill/?billNumber=SB1538&sessionId=127
SB1539,127,2023_2024_First_Regular,79215,appropriation; housing trust fund,,ALSTON,BURCH; DIAZ; EPSTEIN; GABALDÓN; GONZALES; MARSH; MIRANDA; SUNDARESHAN; TERÁN; GUTIERREZ; PAWLIK; TERECH,APPROPRIATING MONIES; APPROPRIATION; HOUSING TRUST FUND,SB1539 - appropriation; housing trust fund,https://apps.azleg.gov/api/Bill/?billNumber=SB1539&sessionId=127
SB1540,127,2023_2024_First_Regular,79216,homeless shelter services fund; appropriation,,ALSTON,BURCH; DIAZ; EPSTEIN; GABALDÓN; GONZALES; MIRANDA; TERÁN; GUTIERREZ; TERECH,ADOH (SEE ALSO: ARIZONA DEPARTMENT OF HOUSING); APPROPRIATING MONIES; APPROPRIATION; ARIZONA DEPARTMENT OF HOUSING (ADOH); EXEMPTION; HOMELESS SHELTER AND SERVICES FUND; HOMELESS SHELTER SERVICES FUND; STATE GOVERNMENT - TITLE 41,SB1540 - homeless shelter services fund; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=SB1540&sessionId=127
SB1541,127,2023_2024_First_Regular,79217,housing trust fund; unclaimed property.,,ALSTON,BURCH; DIAZ; EPSTEIN; GABALDÓN; GONZALES; KAISER; MARSH; MIRANDA; SUNDARESHAN; TERÁN; GUTIERREZ; PAWLIK,DEPOSIT OF MONIES; HOUSING TRUST FUND; TRADE AND COMMERCE - TITLE 44; UNCLAIMED PROPERTY,SB1541 - housing trust fund; unclaimed property.,https://apps.azleg.gov/api/Bill/?billNumber=SB1541&sessionId=127
SB1542,127,2023_2024_First_Regular,79218,appropriation; housing assistance; elderly,,ALSTON,BURCH; DIAZ; EPSTEIN; GABALDÓN; GONZALES; MIRANDA; TERÁN; GUTIERREZ; TERECH,APPROPRIATING MONIES; APPROPRIATION; DEPARTMENT OF ECONOMIC SECURITY (DES); DES (SEE ALSO: DEPARTMENT OF ECONOMIC SECURITY); ELDERLY; EXEMPTION; HOUSING ASSISTANCE; INTENT,SB1542 - appropriation; housing assistance; elderly,https://apps.azleg.gov/api/Bill/?billNumber=SB1542&sessionId=127
SB1543,127,2023_2024_First_Regular,79219,biological sex; team designations; repeal,,ALSTON,DIAZ; GABALDÓN; TERÁN; GUTIERREZ; TERECH,ATHLETICS; BIOLOGICAL SEX; EDUCATION - TITLE 15; REPEAL; TEAM DESIGNATIONS,SB1543 - biological sex; team designations; repeal,https://apps.azleg.gov/api/Bill/?billNumber=SB1543&sessionId=127
SB1544,127,2023_2024_First_Regular,79220,kinship foster care; stipend,,ALSTON,GABALDÓN; MIRANDA; GUTIERREZ; TERECH,CHILD SAFETY - TITLE 8; CHILD WELFARE AND PLACEMENT; CHILDREN - TITLE 8 (H); INVESTIGATION; INVESTIGATIONS (H); KINSHIP FOSTER CARE; REQUIREMENTS; STIPEND,SB1544 - kinship foster care; stipend,https://apps.azleg.gov/api/Bill/?billNumber=SB1544&sessionId=127
SB1545,127,2023_2024_First_Regular,79221,hearing evaluations; preschools,,ALSTON,BURCH; GABALDÓN; GONZALES; MIRANDA; GUTIERREZ; PAWLIK; TERECH,DEFINITIONS; HEARING EVALUATION SERVICES; HEARING EVALUATIONS; PRESCHOOLS; PUBLIC HEALTH AND SAFETY - TITLE 36,SB1545 - hearing evaluations; preschools,https://apps.azleg.gov/api/Bill/?billNumber=SB1545&sessionId=127
SB1546,127,2023_2024_First_Regular,79222,appropriation; schools; community gardens,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ; TERECH,ADE (SEE ALSO: DEPARTMENT OF EDUCATION); APPROPRIATING MONIES; APPROPRIATION; COMMUNITY GARDENS; DEPARTMENT OF EDUCATION (ADE); SCHOOLS,SB1546 - appropriation; schools; community gardens,https://apps.azleg.gov/api/Bill/?billNumber=SB1546&sessionId=127
SB1547,127,2023_2024_First_Regular,79223,noncertificated school employees; due process,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ; TERECH,DISCHARGED EMPLOYEES; DUE PROCESS; EDUCATION - TITLE 15; EMPLOYMENT; NONCERTIFICATED SCHOOL EMPLOYEES; PAYMENT OF WAGES; SCHOOL DISTRICT PERSONNEL; SCHOOL PERSONNEL,SB1547 - noncertificated school employees; due process,https://apps.azleg.gov/api/Bill/?billNumber=SB1547&sessionId=127
SB1548,127,2023_2024_First_Regular,79224,school personnel; reporting; drug offenses,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ,ANNUAL REPORT; CRIMINAL CODE - TITLE 13; DANGEROUS DRUGS; DEFINITIONS; DISTRIBUTION; DRUG FREE SCHOOL ZONE; DRUG OFFENSES; DRUGS ON SCHOOL GROUNDS; EDUCATION - TITLE 15; MANUFACTURE; MARIJUANA; NARCOTIC DRUGS; PEYOTE; POSSESSION; PRESCRIPTION DRUGS; REPORTING; SALE; SCHOOL PERSONNEL; SCHOOL REPORT CARDS; TRANSFER; USE,SB1548 - school personnel; reporting; drug offenses,https://apps.azleg.gov/api/Bill/?billNumber=SB1548&sessionId=127
SB1549,127,2023_2024_First_Regular,79225,textbooks; adverse representation; prohibition.,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ,ADVERSE REPRESENTATION; APPROVAL; COMMON SCHOOLS; COURSE OF STUDY; DEFINITION; EDUCATION - TITLE 15; HIGH SCHOOLS; LIBRARY BOOKS; MATERIALS; PROHIBITION; SCHOOL COURSES OF STUDY AND TEXTBOOKS; SELECTION; TEXTBOOKS,SB1549 - textbooks; adverse representation; prohibition.,https://apps.azleg.gov/api/Bill/?billNumber=SB1549&sessionId=127
SB1550,127,2023_2024_First_Regular,79226,home and community-based services; appropriation,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ; TERECH,APPROPRIATION; DEPARTMENT OF ECONOMIC SECURITY (DES); DES (SEE ALSO: DEPARTMENT OF ECONOMIC SECURITY); EXEMPTION; HOME AND COMMUNITY-BASED SERVICES; INTENT,SB1550 - home and community-based services; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=SB1550&sessionId=127
SB1551,127,2023_2024_First_Regular,79227,schools; corporal punishment; prohibition.,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ; TERECH,CORPORAL PUNISHMENT; DEFINITIONS; EDUCATION - TITLE 15; PROHIBITION; SCHOOLS; STUDENT DISCIPLINE,SB1551 - schools; corporal punishment; prohibition.,https://apps.azleg.gov/api/Bill/?billNumber=SB1551&sessionId=127
SB1552,127,2023_2024_First_Regular,79228,appropriation; adult protective services,,ALSTON,GABALDÓN; GONZALES; MIRANDA; GUTIERREZ; TERECH,ADULT PROTECTIVE SERVICES; APPROPRIATION; DEPARTMENT OF ECONOMIC SECURITY (DES); DES (SEE ALSO: DEPARTMENT OF ECONOMIC SECURITY); FISCAL YEAR 2023-2024,SB1552 - appropriation; adult protective services,https://apps.azleg.gov/api/Bill/?billNumber=SB1552&sessionId=127
SB1553,127,2023_2024_First_Regular,79233,appropriation; UA; pharmacy lab,,ALSTON,BURCH; DIAZ; EPSTEIN; GABALDÓN; GONZALES; MIRANDA; TERÁN; GUTIERREZ,APPROPRIATION; FISCAL YEAR 2023-2024; PHARMACY LAB; UNIVERSITY OF ARIZONA (UOFA); UOFA (SEE ALSO: UNIVERSITY OF ARIZONA),SB1553 - appropriation; UA; pharmacy lab,https://apps.azleg.gov/api/Bill/?billNumber=SB1553&sessionId=127
SB1554,127,2023_2024_First_Regular,79234,child care; waiting list; appropriation,,ALSTON,BURCH; DIAZ; EPSTEIN; GABALDÓN; GONZALES; MIRANDA; TERÁN; GUTIERREZ; PAWLIK; TERECH,APPROPRIATION; CHILD CARE; COSTS; ELIGIBILITY; FISCAL YEAR 2023-2024; WAITING LIST; WELFARE - TITLE 46,SB1554 - child care; waiting list; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=SB1554&sessionId=127
SB1555,127,2023_2024_First_Regular,79235,early voting locations,,MENDEZ,MIRANDA; SUNDARESHAN,CIVIL PENALTIES; CLASSIFICATION; EARLY VOTING; EARLY VOTING LOCATIONS; ELECTIONS AND ELECTORS - TITLE 16; REQUEST FOR BALLOT; VIOLATIONS,SB1555 - early voting locations,https://apps.azleg.gov/api/Bill/?billNumber=SB1555&sessionId=127
SB1556,127,2023_2024_First_Regular,79236,automatic voter registration; same day,,MENDEZ,MIRANDA; SUNDARESHAN,AUTOMATIC VOTER REGISTRATION; DRIVER LICENSE VOTER REGISTRATION; EFFECTIVE DATE; ELECTIONS AND ELECTORS - TITLE 16; PRECEDING TWENTY-EIGHT DAYS; PROVISIONAL BALLOT; QUALIFICATION; QUALIFYING ELECTIONS; REGISTRATION OF ELECTORS; SAME DAY,SB1556 - automatic voter registration; same day,https://apps.azleg.gov/api/Bill/?billNumber=SB1556&sessionId=127
SB1557,127,2023_2024_First_Regular,79237,schools; academic standards; social studies..,,SUNDARESHAN,KAVANAGH; PAWLIK; SHAH; SUN,ACADEMIC CREDIT; ACADEMIC STANDARDS; COMMUNITY COLLEGE; GRADUATION; HIGH SCHOOLS; REPORT; REQUIREMENTS; SCHOOL CURRICULUM; SCHOOLS; SOCIAL STUDIES; TRANSFER FROM OTHER SCHOOLS; UNIVERSITY COURSES,SB1557 - schools; academic standards; social studies..,https://apps.azleg.gov/api/Bill/?billNumber=SB1557&sessionId=127
SB1558,127,2023_2024_First_Regular,79238,watershed health; survey; use,,SUNDARESHAN,,DEFINITION; DEFINITIONS; DUTIES OF THE DIRECTOR; POWERS; SURVEY; USE; WATERS; WATERSHED HEALTH,SB1558 - watershed health; survey; use,https://apps.azleg.gov/api/Bill/?billNumber=SB1558&sessionId=127
SB1559,127,2023_2024_First_Regular,79239,businesses; fees; income tax reduction,,KAISER,,ADVANCE MONIES; BUSINESS INCENTIVES; BUSINESSES; CLASSIFICATION; COPYING; CORPORATIONS; CORPORATIONS AND ASSOCIATIONS - TITLE 10; DEFINITION; EXCEPTION; EXEMPTION; EXPEDITED REPORT ACCESS; EXPEDITED REPORT FILING; EXPEDITED SERVICES; FEE WAIVER; FEES; FILING; INCOME TAX REDUCTION; MUNICIPAL PRIVILEGE TAX LICENSES; NEW BUSINESSES (H); NEXT DAY SERVICES; POSTED WAIT TIMES; RENEWAL; REVOCATION; SAME DAY SERVICES; SERVICE; STATE CONTRACTS; STATE GOVERNMENT - TITLE 41; SUBTRACTIONS; SUBTRACTIONS FROM ARIZONA GROSS INCOME; TAXATION - TITLE 42; TAXATION OF INCOME - TITLE 43; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE TAX (TPT); VIOLATION,SB1559 - businesses; fees; income tax reduction,https://apps.azleg.gov/api/Bill/?billNumber=SB1559&sessionId=127
SB1560,127,2023_2024_First_Regular,79240,legislative capitol mall study committee,,KAISER,,DELAYED REPEAL; DUTIES; ESTABLISHING; LEGISLATIVE CAPITOL MALL STUDY COMMITTEE; REPORT,SB1560 - legislative capitol mall study committee,https://apps.azleg.gov/api/Bill/?billNumber=SB1560&sessionId=127
SB1561,127,2023_2024_First_Regular,79241,appropriation; infrastructure grant program,,KAISER,,ACA (SEE ALSO: ARIZONA COMMERCE AUTHORITY); APPROPRIATING MONIES; APPROPRIATION; ARIZONA COMMERCE AUTHORITY (ACA); EXEMPTION; INFRASTRUCTURE GRANT PROGRAM,SB1561 - appropriation; infrastructure grant program,https://apps.azleg.gov/api/Bill/?billNumber=SB1561&sessionId=127
SB1562,127,2023_2024_First_Regular,79242,research; development; tax credits,,KAISER,BENNETT; CARROLL; GABALDÓN; MIRANDA; SHOPE,ACA (SEE ALSO: ARIZONA COMMERCE AUTHORITY); APPROPRIATING MONIES; ARIZONA COMMERCE AUTHORITY (ACA); ARIZONA REINVESTMENT FUND ACT; DELAYED REPEAL; DEVELOPMENT; ECONOMIC ANALYSIS; INCOME TAX CREDITS; REINVESTMENT; REPEALING; REPORT; RESEARCH; RETROACTIVITY; STATE GOVERNMENT - TITLE 41; TAX CREDIT; TAX CREDITS,SB1562 - research; development; tax credits,https://apps.azleg.gov/api/Bill/?billNumber=SB1562&sessionId=127
SB1563,127,2023_2024_First_Regular,79243,workforce; study committee; report,,KAISER,,DELAYED REPEAL; DUTIES; ESTABLISHING; ESTABLISHING A PROGRAM; JOINT LEGISLATIVE NEW AMERICAN TALENT STUDY COMMITTEE; MEMBERSHIP; NEW AMERICAN TALENT STUDY COMMITTEE; REPORT; REPORTS; REQUIREMENTS; STUDY COMMITTEE; STUDY COMMITTEE COORDINATOR; WORKFORCE,SB1563 - workforce; study committee; report,https://apps.azleg.gov/api/Bill/?billNumber=SB1563&sessionId=127
SB1564,127,2023_2024_First_Regular,79244,nonpublic school students; interscholastic activities,,KAISER,,DEFINITION; EDUCATION - TITLE 15 (H); ELIGIBILITY; INTERSCHOLASTIC ACTIVITIES; NONPUBLIC SCHOOL STUDENTS; PRIVATE SCHOOL STUDENTS (H); SCHOOL ATTENDANCE; STUDENT INTERSCHOLASTIC ACTIVITIES (H),SB1564 - (NOW: private school students; interscholastic activities),https://apps.azleg.gov/api/Bill/?billNumber=SB1564&sessionId=127
SB1565,127,2023_2024_First_Regular,79245,ballot processing; electronic adjudication; limitation,,CARROLL,BENNETT; GOWAN; KAISER; MESNARD; SHAMP; CARBONE; CARTER; DIAZ; DUNN; NGUYEN; PAYNE; SMITH,ADOPTION OF VOTE TABULATING EQUIPMENT; BALLOT PROCESSING; CHALLENGES; COMMITTEE APPROVAL; CONDUCT OF ELECTIONS; EARLY BALLOTS; ELECTIONS AND ELECTORS - TITLE 16 (H); ELECTRONIC ADJUDICATION; EMERGENCY CERTIFICATION; LIMITATION; PROCEEDINGS AT THE COUNTING CENTER; PROCESSING,SB1565 - ballot processing; electronic adjudication; limitation,https://apps.azleg.gov/api/Bill/?billNumber=SB1565&sessionId=127
SB1566,127,2023_2024_First_Regular,79246,voter registration; reregistration; ten years,,CARROLL,GOWAN; KAISER; SHAMP; CARBONE; CARTER; DIAZ; DUNN; NGUYEN; PAYNE; SMITH,CAUSES FOR CANCELLATION; QUALIFICATION AND REGISTRATION OF ELECTORS; REPORT; REREGISTRATION; VOTER REGISTRATION,SB1566 - voter registration; reregistration; ten years,https://apps.azleg.gov/api/Bill/?billNumber=SB1566&sessionId=127
SB1567,127,2023_2024_First_Regular,79247,abortion prohibition; repeal,,TERÁN,ALSTON; BURCH; DIAZ; EPSTEIN; FERNANDEZ; GABALDÓN; HATATHLIE; HERNANDEZ; MARSH; MENDEZ; MIRANDA; SUNDARESHAN; CANO; HERNANDEZ M; QUIÑONEZ; SALMAN; TERECH,ABORTION; ABORTION PROHIBITION; REPEAL; REPEALING,SB1567 - abortion prohibition; repeal,https://apps.azleg.gov/api/Bill/?billNumber=SB1567&sessionId=127
SB1568,127,2023_2024_First_Regular,79248,family and medical leave; coverage.,,TERÁN,ALSTON; DIAZ; FERNANDEZ; GABALDÓN; HATATHLIE; HERNANDEZ; MARSH; MENDEZ; SUNDARESHAN; CANO; SALMAN; TERECH,AMENDMENT; ANNUAL REPORT; BENEFITS APPEALS; COVERAGE; DEFINITIONS; ELECTIVE COVERAGE; EMERGENCY; EMERGENCY CLAUSE; FAMILY AND MEDICAL LEAVE; FEDERAL INCOME TAX; LABOR - TITLE 23; RETALIATORY PERSONNEL ACTIONS; RULEMAKING; SEVERABILITY,SB1568 - family and medical leave; coverage.,https://apps.azleg.gov/api/Bill/?billNumber=SB1568&sessionId=127
SB1569,127,2023_2024_First_Regular,79249,study committee; eviction prevention,,TERÁN,ALSTON; BURCH; GABALDÓN; HERNANDEZ; MARSH; MENDEZ; SUNDARESHAN; CANO; SALMAN; TERECH,DELAYED REPEAL; DUTIES; EVICTION PREVENTION; MEMBERSHIP; STATEWIDE EVICTION PREVENTION AND HOUSING AFFORDABILITY; STUDY COMMITTEE,SB1569 - study committee; eviction prevention,https://apps.azleg.gov/api/Bill/?billNumber=SB1569&sessionId=127
SB1570,127,2023_2024_First_Regular,79250,landlord tenant; housing assistance; waiver.,,TERÁN,ALSTON; GABALDÓN; MENDEZ; SALMAN,ACCEPTANCE; ARIZONA RESIDENTIAL LANDLORD AND TENANT ACT; DEFINITIONS; EXCEPTION; HOUSING ASSISTANCE; LANDLORD TENANT; WAIVER; WAIVER OF RIGHT TO TERMINATE,SB1570 - landlord tenant; housing assistance; waiver.,https://apps.azleg.gov/api/Bill/?billNumber=SB1570&sessionId=127
SB1571,127,2023_2024_First_Regular,79251,landlord; tenant; evictions; forms.,,TERÁN,ALSTON; GABALDÓN; MENDEZ; SALMAN,ADMINISTRATION OF REMEDIES; COMPLAINT; DETAINER ACTIONS; ENFORCEMENT; EVICTIONS; EXCLUSIONS; FORCIBLE ENTRY; FORMS; LANDLORD; NOTICE AND PLEADING REQUIREMENTS; TENANT; VIOLATIONS,SB1571 - landlord; tenant; evictions; forms.,https://apps.azleg.gov/api/Bill/?billNumber=SB1571&sessionId=127
SB1572,127,2023_2024_First_Regular,79252,landlord tenant; evictions for cause.,,TERÁN,ALSTON; GABALDÓN; SUNDARESHAN; CANO; SALMAN,ARIZONA RESIDENTIAL LANDLORD AND TENANT ACT; EVICTION FOR CAUSE; FAILURE TO PAY RENT; LANDLORD TENANT; LIABILITY FOR GUESTS; NONCOMPLIANCE; RENTAL AGREEMENT; TERMINATION FOR CAUSE; UTILITY DISCONTINUATION,SB1572 - landlord tenant; evictions for cause.,https://apps.azleg.gov/api/Bill/?billNumber=SB1572&sessionId=127
SB1573,127,2023_2024_First_Regular,79255,landlord; tenant; fee disclosure; waiver.,,TERÁN,ALSTON; GABALDÓN; MENDEZ; SALMAN,ACCEPTANCE; ARIZONA RESIDENTIAL LANDLORD AND TENANT ACT; DEFINITION; DISCLOSURE; EXCEPTION; FAILURE TO PAY RENT; FEE DISCLOSURE; FEES; LANDLORD; LIABILITY FOR GUESTS; NONCOMPLIANCE; PARTIAL PAYMENT REFUND; PARTIAL PAYMENTS; PROPERTY - TITLE 33; RENTAL AGREEMENT; TENANT; TRUTH IN RENTING ACT; UTILITY DISCONTINUATION; WAIVER; WAIVER OF RIGHT TO TERMINATE,SB1573 - landlord; tenant; fee disclosure; waiver.,https://apps.azleg.gov/api/Bill/?billNumber=SB1573&sessionId=127
SB1574,127,2023_2024_First_Regular,79253,landlord tenant; evictions; assistance.,,TERÁN,ALSTON; GABALDÓN; MENDEZ; SUNDARESHAN; SALMAN,APPROPRIATING MONIES; CRIMINAL VIOLATION; DEPARTMENT OF ECONOMIC SECURITY (DES); EVICTIONS; EXEMPTION; JUDGMENT; LANDLORD; LANDLORD TENANT; NOTICE; RENTAL ASSISTANCE; WRIT OF RESTITUTION,SB1574 - landlord tenant; evictions; assistance.,https://apps.azleg.gov/api/Bill/?billNumber=SB1574&sessionId=127
SB1575,127,2023_2024_First_Regular,79254,home buyer assistance program,,TERÁN,ALSTON; GABALDÓN; MENDEZ; CANO; SALMAN,ARIZONA DEPARTMENT OF HOUSING (ADOH); FUNDS; HOME BUYER ASSISTANCE PROGRAM; RULES; STATE GOVERNMENT; STATE GOVERNMENT - TITLE 41,SB1575 - home buyer assistance program,https://apps.azleg.gov/api/Bill/?billNumber=SB1575&sessionId=127
SB1576,127,2023_2024_First_Regular,79256,universal ESAs; repeal,,TERÁN,CANO,ARIZONA EMPOWERMENT SCHOLARSHIP ACCOUNTS; DEFINITIONS; EDUCATION - TITLE 15; FUNDS; LAWS 2022; REPEAL; UNIVERSAL ESAS,SB1576 - universal ESAs; repeal,https://apps.azleg.gov/api/Bill/?billNumber=SB1576&sessionId=127
