bill_number,session_num,session,chamber,action_date,action
SB1319,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1319,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1320,127,2023_2024_First_Regular,Senate,1/26/2023,SB1320 Introduced
SB1320,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1320,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1320,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~GOV (Government)
SB1320,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1321,127,2023_2024_First_Regular,Senate,1/26/2023,SB1321 Introduced
SB1321,127,2023_2024_First_Regular,,2023-02-20,Transmitted to House
SB1321,127,2023_2024_First_Regular,,2023-05-16,Transmitted to Senate
SB1321,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1321,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1321,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1321,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1321,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~APPROP (Appropriations)
SB1321,127,2023_2024_First_Regular,Senate,2023-02-07,Reported DP from Senate Committee~APPROP (Appropriations)
SB1321,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~TI (Transportation & Infrastructure)
SB1321,127,2023_2024_First_Regular,House,2023-03-16,Reported DPA from House Committee~TI (Transportation & Infrastructure)
SB1321,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1321,127,2023_2024_First_Regular,Senate,2023-02-06,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1321,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~APPROP (Appropriations)
SB1321,127,2023_2024_First_Regular,House,2023-04-03,Reported DPA/SE from House Committee~APPROP (Appropriations)
SB1321,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1321,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1321,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1321,127,2023_2024_First_Regular,House,2023-04-10,Reported C&P from House Committee~RULES (Rules)
SB1321,127,2023_2024_First_Regular,Senate,2023-02-20,Passed Third Reading
SB1321,127,2023_2024_First_Regular,House,2023-04-26,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
SB1321,127,2023_2024_First_Regular,House,2023-05-08,Committee of the Whole ~ DPA (Do pass amended)
SB1321,127,2023_2024_First_Regular,House,2023-05-15,Passed Third Reading
SB1322,127,2023_2024_First_Regular,Senate,1/26/2023,SB1322 Introduced
SB1322,127,2023_2024_First_Regular,,2023-03-09,Transmitted to House
SB1322,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1322,127,2023_2024_First_Regular,House,2023-03-20,First Reading Complete
SB1322,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1322,127,2023_2024_First_Regular,House,2023-03-21,Second Reading Complete
SB1322,127,2023_2024_First_Regular,House,2023-03-20,Assigned to House Committee~COM (Commerce)
SB1322,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~COM (Commerce)
SB1322,127,2023_2024_First_Regular,Senate,2023-02-16,Reported DP from Senate Committee~COM (Commerce)
SB1322,127,2023_2024_First_Regular,House,2023-03-20,Assigned to House Committee~RULES (Rules)
SB1322,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1322,127,2023_2024_First_Regular,Senate,2023-02-27,Reported PFC from Senate Committee~RULES (Rules)
SB1322,127,2023_2024_First_Regular,Senate,2023-03-09,Committee of the Whole ~ DP (Do pass)
SB1322,127,2023_2024_First_Regular,Senate,2023-03-09,Passed Third Reading
SB1323,127,2023_2024_First_Regular,Senate,1/26/2023,SB1323 Introduced
SB1323,127,2023_2024_First_Regular,,2023-03-09,Transmitted to House
SB1323,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1323,127,2023_2024_First_Regular,House,2023-03-20,First Reading Complete
SB1323,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1323,127,2023_2024_First_Regular,House,2023-03-21,Second Reading Complete
SB1323,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~JUD (Judiciary)
SB1323,127,2023_2024_First_Regular,Senate,2023-02-16,Reported DP from Senate Committee~JUD (Judiciary)
SB1323,127,2023_2024_First_Regular,House,2023-03-20,Assigned to House Committee~JUD (Judiciary)
SB1323,127,2023_2024_First_Regular,House,2023-03-29,Reported DP from House Committee~JUD (Judiciary)
SB1323,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1323,127,2023_2024_First_Regular,Senate,2023-03-06,Reported PFC from Senate Committee~RULES (Rules)
SB1323,127,2023_2024_First_Regular,House,2023-03-20,Assigned to House Committee~RULES (Rules)
SB1323,127,2023_2024_First_Regular,House,2023-04-04,Reported C&P from House Committee~RULES (Rules)
SB1323,127,2023_2024_First_Regular,Senate,2023-03-09,Committee of the Whole ~ DP (Do pass)
SB1323,127,2023_2024_First_Regular,Senate,2023-03-09,Passed Third Reading
SB1323,127,2023_2024_First_Regular,House,2023-05-15,Failed Third Reading
SB1324,127,2023_2024_First_Regular,Senate,1/26/2023,SB1324 Introduced
SB1324,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1324,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1324,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~ELEC (Elections)
SB1324,127,2023_2024_First_Regular,Senate,2023-02-13,Reported DP from Senate Committee~ELEC (Elections)
SB1324,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1324,127,2023_2024_First_Regular,Senate,2023-02-20,Reported PFC from Senate Committee~RULES (Rules)
SB1324,127,2023_2024_First_Regular,Senate,2023-03-23,Committee of the Whole ~ DPA (Do pass amended)
SB1324,127,2023_2024_First_Regular,Senate,2023-03-28,Additional Committee of the Whole ~ DPA (Do pass amended)
SB1324,127,2023_2024_First_Regular,Senate,2023-03-28,Passed Third Reading
SB1324,127,2023_2024_First_Regular,Senate,2023-05-09,Senate Floor Motion - Miscellaneous Motion
SB1324,127,2023_2024_First_Regular,Senate,2023-05-15,Senate Floor Motion - Motion to Reconsider Third
SB1325,127,2023_2024_First_Regular,Senate,1/26/2023,SB1325 Introduced
SB1325,127,2023_2024_First_Regular,,2023-03-21,Transmitted to House
SB1325,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1325,127,2023_2024_First_Regular,House,2023-03-23,First Reading Complete
SB1325,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1325,127,2023_2024_First_Regular,House,2023-03-27,Second Reading Complete
SB1325,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~WM (Ways & Means)
SB1325,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~FIN (Finance)
SB1325,127,2023_2024_First_Regular,Senate,2023-02-13,Reported DP from Senate Committee~FIN (Finance)
SB1325,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~RULES (Rules)
SB1325,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1325,127,2023_2024_First_Regular,Senate,2023-02-20,Reported PFC from Senate Committee~RULES (Rules)
SB1325,127,2023_2024_First_Regular,Senate,2023-03-08,Committee of the Whole ~ RETAINED (Retained)
SB1325,127,2023_2024_First_Regular,Senate,2023-03-20,Committee of the Whole ~ DP (Do pass)
SB1325,127,2023_2024_First_Regular,Senate,2023-03-21,Passed Third Reading
SB1326,127,2023_2024_First_Regular,Senate,1/26/2023,SB1326 Introduced
SB1326,127,2023_2024_First_Regular,,2023-03-16,Transmitted to House
SB1326,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1326,127,2023_2024_First_Regular,House,2023-03-23,First Reading Complete
SB1326,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1326,127,2023_2024_First_Regular,House,2023-03-27,Second Reading Complete
SB1326,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~APPROP (Appropriations)
SB1326,127,2023_2024_First_Regular,Senate,2023-02-07,Reported DP from Senate Committee~APPROP (Appropriations)
SB1326,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~APPROP (Appropriations)
SB1326,127,2023_2024_First_Regular,House,2023-03-29,Reported DPA from House Committee~APPROP (Appropriations)
SB1326,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~RULES (Rules)
SB1326,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1326,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1326,127,2023_2024_First_Regular,Senate,2023-03-14,Committee of the Whole ~ DPA (Do pass amended)
SB1326,127,2023_2024_First_Regular,Senate,2023-03-16,Passed Third Reading
SB1327,127,2023_2024_First_Regular,Senate,1/26/2023,SB1327 Introduced
SB1327,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1327,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1327,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~APPROP (Appropriations)
SB1327,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1327,127,2023_2024_First_Regular,Senate,2023-02-13,Reported FAILED from Senate Committee~TAT (Transportation and Technology)
SB1327,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1328,127,2023_2024_First_Regular,Senate,1/26/2023,SB1328 Introduced
SB1328,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1328,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1328,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~ED (Education)
SB1328,127,2023_2024_First_Regular,Senate,2023-02-08,Reported HELD from Senate Committee~ED (Education)
SB1328,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1329,127,2023_2024_First_Regular,Senate,1/26/2023,SB1329 Introduced
SB1329,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1329,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1329,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~JUD (Judiciary)
SB1329,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1330,127,2023_2024_First_Regular,Senate,1/26/2023,SB1330 Introduced
SB1330,127,2023_2024_First_Regular,Senate,2023-01-30,First Reading Complete
SB1330,127,2023_2024_First_Regular,Senate,2023-01-31,Second Reading Complete
SB1330,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~GOV (Government)
SB1330,127,2023_2024_First_Regular,Senate,2023-01-30,Assigned to Senate Committee~RULES (Rules)
SB1331,127,2023_2024_First_Regular,Senate,1/27/2023,SB1331 Introduced
SB1331,127,2023_2024_First_Regular,,2023-02-21,Transmitted to House
SB1331,127,2023_2024_First_Regular,,2023-04-11,Transmitted to Senate
SB1331,127,2023_2024_First_Regular,,2023-04-12,Transmitted to Governor
SB1331,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1331,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1331,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1331,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1331,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~ED (Education)
SB1331,127,2023_2024_First_Regular,Senate,2023-02-08,Reported DP from Senate Committee~ED (Education)
SB1331,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~JUD (Judiciary)
SB1331,127,2023_2024_First_Regular,House,2023-03-08,Reported DP from House Committee~JUD (Judiciary)
SB1331,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1331,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1331,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1331,127,2023_2024_First_Regular,House,2023-03-13,Reported C&P from House Committee~RULES (Rules)
SB1331,127,2023_2024_First_Regular,Senate,2023-02-21,Committee of the Whole ~ DPA (Do pass amended)
SB1331,127,2023_2024_First_Regular,Senate,2023-02-21,Passed Third Reading
SB1331,127,2023_2024_First_Regular,House,2023-04-05,Committee of the Whole ~ DP (Do pass)
SB1331,127,2023_2024_First_Regular,House,2023-04-11,Passed Third Reading
SB1331,127,2023_2024_First_Regular,Executive,2023-04-17,Vetoed by Governor
SB1332,127,2023_2024_First_Regular,Senate,1/27/2023,SB1332 Introduced
SB1332,127,2023_2024_First_Regular,,2023-03-02,Transmitted to House
SB1332,127,2023_2024_First_Regular,,2023-05-16,Transmitted to Senate
SB1332,127,2023_2024_First_Regular,,2023-06-14,Transmitted to Governor
SB1332,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1332,127,2023_2024_First_Regular,House,2023-03-07,First Reading Complete
SB1332,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1332,127,2023_2024_First_Regular,House,2023-03-08,Second Reading Complete
SB1332,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~ELEC (Elections)
SB1332,127,2023_2024_First_Regular,Senate,2023-02-13,Reported DP from Senate Committee~ELEC (Elections)
SB1332,127,2023_2024_First_Regular,House,2023-03-07,Assigned to House Committee~MOE (Municipal Oversight & Elections)
SB1332,127,2023_2024_First_Regular,House,2023-03-29,Reported DPA from House Committee~MOE (Municipal Oversight & Elections)
SB1332,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1332,127,2023_2024_First_Regular,Senate,2023-02-20,Reported PFC from Senate Committee~RULES (Rules)
SB1332,127,2023_2024_First_Regular,House,2023-03-07,Assigned to House Committee~RULES (Rules)
SB1332,127,2023_2024_First_Regular,House,2023-04-04,Reported C&P from House Committee~RULES (Rules)
SB1332,127,2023_2024_First_Regular,Senate,2023-02-28,Committee of the Whole ~ DPA (Do pass amended)
SB1332,127,2023_2024_First_Regular,Senate,2023-03-01,Passed Third Reading
SB1332,127,2023_2024_First_Regular,House,2023-04-12,Committee of the Whole ~ DPA (Do pass amended)
SB1332,127,2023_2024_First_Regular,House,2023-05-15,Passed Third Reading
SB1332,127,2023_2024_First_Regular,Senate,2023-06-13,Passed Final Reading
SB1332,127,2023_2024_First_Regular,Executive,2023-06-20,Vetoed by Governor
SB1333,127,2023_2024_First_Regular,Senate,1/27/2023,SB1333 Introduced
SB1333,127,2023_2024_First_Regular,,2023-02-20,Transmitted to House
SB1333,127,2023_2024_First_Regular,,2023-05-03,Transmitted to Senate
SB1333,127,2023_2024_First_Regular,,2023-05-16,Transmitted to Governor
SB1333,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1333,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1333,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1333,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1333,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~HHS (Health and Human Services)
SB1333,127,2023_2024_First_Regular,Senate,2023-02-07,Reported DP from Senate Committee~HHS (Health and Human Services)
SB1333,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RA (Regulatory Affairs)
SB1333,127,2023_2024_First_Regular,House,2023-03-15,Reported DP from House Committee~RA (Regulatory Affairs)
SB1333,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1333,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1333,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1333,127,2023_2024_First_Regular,House,2023-03-20,Reported C&P from House Committee~RULES (Rules)
SB1333,127,2023_2024_First_Regular,Senate,2023-02-20,Passed Third Reading
SB1333,127,2023_2024_First_Regular,House,2023-04-11,House Floor Motion - Motion to Ad COW
SB1333,127,2023_2024_First_Regular,House,2023-04-11,Additional Committee of the Whole ~ DPA (Do pass amended)
SB1333,127,2023_2024_First_Regular,House,2023-05-03,Passed Third Reading
SB1333,127,2023_2024_First_Regular,Senate,2023-05-15,Passed Final Reading
SB1333,127,2023_2024_First_Regular,Executive,2023-05-19,Signed by Governor
SB1333,127,2023_2024_First_Regular,Executive,2023-05-19,LAW - Chapter Number 158
SB1334,127,2023_2024_First_Regular,Senate,1/27/2023,SB1334 Introduced
SB1334,127,2023_2024_First_Regular,,2023-03-07,Transmitted to House
SB1334,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1334,127,2023_2024_First_Regular,House,2023-03-08,First Reading Complete
SB1334,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1334,127,2023_2024_First_Regular,House,2023-03-09,Second Reading Complete
SB1334,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~COM (Commerce)
SB1334,127,2023_2024_First_Regular,Senate,2023-02-06,Reported W/D from Senate Committee~COM (Commerce)
SB1334,127,2023_2024_First_Regular,House,2023-03-08,Assigned to House Committee~RA (Regulatory Affairs)
SB1334,127,2023_2024_First_Regular,House,2023-03-22,Reported DP from House Committee~RA (Regulatory Affairs)
SB1334,127,2023_2024_First_Regular,Senate,2023-02-06,Assigned to Senate Committee~HHS (Health and Human Services)
SB1334,127,2023_2024_First_Regular,Senate,2023-02-14,Reported DP from Senate Committee~HHS (Health and Human Services)
SB1334,127,2023_2024_First_Regular,House,2023-03-08,Assigned to House Committee~RULES (Rules)
SB1334,127,2023_2024_First_Regular,House,2023-03-27,Reported C&P from House Committee~RULES (Rules)
SB1334,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1334,127,2023_2024_First_Regular,Senate,2023-02-20,Reported PFCA from Senate Committee~RULES (Rules)
SB1334,127,2023_2024_First_Regular,Senate,2023-03-06,Committee of the Whole ~ DPA (Do pass amended)
SB1334,127,2023_2024_First_Regular,Senate,2023-03-06,Passed Third Reading
SB1334,127,2023_2024_First_Regular,House,2023-04-06,Committee of the Whole ~ DP (Do pass)
SB1334,127,2023_2024_First_Regular,House,2023-04-26,Failed Third Reading
SB1334,127,2023_2024_First_Regular,House,2023-04-26,House Floor Motion - Motion to Reconsider Third
SB1334,127,2023_2024_First_Regular,House,2023-05-09,House Floor Motion - Miscellaneous Motion
SB1335,127,2023_2024_First_Regular,Senate,1/27/2023,SB1335 Introduced
SB1335,127,2023_2024_First_Regular,,2023-02-20,Transmitted to House
SB1335,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1335,127,2023_2024_First_Regular,House,2023-03-23,First Reading Complete
SB1335,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1335,127,2023_2024_First_Regular,House,2023-03-27,Second Reading Complete
SB1335,127,2023_2024_First_Regular,Senate,2023-01-31,"Assigned to Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
SB1335,127,2023_2024_First_Regular,Senate,2023-02-08,"Reported DP from Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
SB1335,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~APPROP (Appropriations)
SB1335,127,2023_2024_First_Regular,House,2023-03-29,Reported DPA/SE from House Committee~APPROP (Appropriations)
SB1335,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~RULES (Rules)
SB1335,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1335,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1335,127,2023_2024_First_Regular,Senate,2023-02-20,Passed Third Reading
SB1336,127,2023_2024_First_Regular,Senate,1/27/2023,SB1336 Introduced
SB1336,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1336,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1336,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~GOV (Government)
SB1336,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1337,127,2023_2024_First_Regular,Senate,1/27/2023,SB1337 Introduced
SB1337,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1337,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1337,127,2023_2024_First_Regular,Senate,2023-02-02,"Assigned to Senate Committee~NREW (Natural Resources, Energy and Water)"
SB1337,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1338,127,2023_2024_First_Regular,Senate,1/27/2023,SB1338 Introduced
SB1338,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1338,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1338,127,2023_2024_First_Regular,Senate,2023-02-02,"Assigned to Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
SB1338,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1339,127,2023_2024_First_Regular,Senate,1/27/2023,SB1339 Introduced
SB1339,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1339,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1339,127,2023_2024_First_Regular,Senate,2023-02-02,"Assigned to Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
SB1339,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1340,127,2023_2024_First_Regular,Senate,1/27/2023,SB1340 Introduced
SB1340,127,2023_2024_First_Regular,,2023-03-21,Transmitted to House
SB1340,127,2023_2024_First_Regular,,2023-04-26,Transmitted to Senate
SB1340,127,2023_2024_First_Regular,,2023-05-03,Transmitted to Governor
SB1340,127,2023_2024_First_Regular,Senate,2023-02-06,First Reading Complete
SB1340,127,2023_2024_First_Regular,House,2023-03-23,First Reading Complete
SB1340,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1340,127,2023_2024_First_Regular,House,2023-03-27,Second Reading Complete
SB1340,127,2023_2024_First_Regular,Senate,2023-02-06,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1340,127,2023_2024_First_Regular,Senate,2023-02-13,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1340,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~TI (Transportation & Infrastructure)
SB1340,127,2023_2024_First_Regular,House,2023-03-29,Reported DPA from House Committee~TI (Transportation & Infrastructure)
SB1340,127,2023_2024_First_Regular,Senate,2023-02-06,Assigned to Senate Committee~RULES (Rules)
SB1340,127,2023_2024_First_Regular,Senate,2023-02-20,Reported PFC from Senate Committee~RULES (Rules)
SB1340,127,2023_2024_First_Regular,House,2023-03-23,Assigned to House Committee~RULES (Rules)
SB1340,127,2023_2024_First_Regular,House,2023-04-04,Reported C&P from House Committee~RULES (Rules)
SB1340,127,2023_2024_First_Regular,Senate,2023-03-21,Passed Third Reading
SB1340,127,2023_2024_First_Regular,House,2023-04-11,Committee of the Whole ~ DPA (Do pass amended)
SB1340,127,2023_2024_First_Regular,House,2023-04-26,Passed Third Reading
SB1340,127,2023_2024_First_Regular,Senate,2023-05-03,Passed Final Reading
SB1340,127,2023_2024_First_Regular,Executive,2023-05-08,Signed by Governor
SB1340,127,2023_2024_First_Regular,Executive,2023-05-08,LAW - Chapter Number 129
SB1341,127,2023_2024_First_Regular,Senate,1/27/2023,SB1341 Introduced
SB1341,127,2023_2024_First_Regular,Senate,2023-02-06,First Reading Complete
SB1341,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1341,127,2023_2024_First_Regular,Senate,2023-02-06,Assigned to Senate Committee~ELEC (Elections)
SB1341,127,2023_2024_First_Regular,Senate,2023-02-06,Assigned to Senate Committee~RULES (Rules)
SB1342,127,2023_2024_First_Regular,Senate,1/27/2023,SB1342 Introduced
SB1342,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1342,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1342,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~APPROP (Appropriations)
SB1342,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~ED (Education)
SB1342,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1343,127,2023_2024_First_Regular,Senate,1/27/2023,SB1343 Introduced
SB1343,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1343,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1343,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~ED (Education)
SB1343,127,2023_2024_First_Regular,Senate,2023-02-15,Reported DP from Senate Committee~ED (Education)
SB1343,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1344,127,2023_2024_First_Regular,Senate,1/27/2023,SB1344 Introduced
SB1344,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1344,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1344,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~COM (Commerce)
SB1344,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1345,127,2023_2024_First_Regular,Senate,1/27/2023,SB1345 Introduced
SB1345,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1345,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1345,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~COM (Commerce)
SB1345,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1346,127,2023_2024_First_Regular,Senate,1/27/2023,SB1346 Introduced
SB1346,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1346,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1346,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~GOV (Government)
SB1346,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1347,127,2023_2024_First_Regular,Senate,1/27/2023,SB1347 Introduced
SB1347,127,2023_2024_First_Regular,Senate,2023-02-02,First Reading Complete
SB1347,127,2023_2024_First_Regular,Senate,2023-02-09,Second Reading Complete
SB1347,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~APPROP (Appropriations)
SB1347,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~COM (Commerce)
SB1347,127,2023_2024_First_Regular,Senate,2023-02-02,Assigned to Senate Committee~RULES (Rules)
SB1348,127,2023_2024_First_Regular,Senate,1/27/2023,SB1348 Introduced
