bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
SB1490,128,2023_2024_Second_Regular,81035,state voting rights act,,SUNDARESHAN,,ATTORNEY FEES; DECLARATORY JUDGMENT; DEFINITION; DEFINITIONS; ELECTION LAW CHANGES; ELECTIONS AND ELECTORS; ELECTIONS AND ELECTORS - TITLE 16; LANGUAGE MINORITY VOTING MATERIALS; LEGAL PROCEDURES; MINORITY LANGUAGES; POLITICAL PARTICIPATION; PRESUMPTION; REBUTTAL; REMEDIES; RIGHTS OF ACTION; STANDING; STATE VOTING RIGHTS ACT; VIOLATION OF RIGHT TO VOTE; VOTER SUPPRESSION; VOTERS' RIGHTS; VOTING MATERIALS,SB1490 - state voting rights act,https://apps.azleg.gov/api/Bill/?billNumber=SB1490&sessionId=128
SB1491,128,2023_2024_Second_Regular,81038,state law; local violation; repeal..,,SUNDARESHAN,,ALLOCATION; DEFINITION; DISTRIBUTION; DISTRIBUTION OF MONIES; EFFECTIVE DATE; LOCAL VIOLATION; REMISSION OF MONIES; REPEAL; REPEALING; STATE GOVERNMENT - TITLE 41; STATE LAW; STATE SHARED REVENUES; TAXATION - TITLE 42; TAXATION OF INCOME - TITLE 43; URBAN REVENUE SHARING FUND; WITHHOLDING,SB1491 - state law; local violation; repeal..,https://apps.azleg.gov/api/Bill/?billNumber=SB1491&sessionId=128
SB1492,128,2023_2024_Second_Regular,81039,technical correction; public health.,,HATATHLIE,,CLASSIFICATION; COMMON DRINKING CUP; COMMON TOWEL; HEALTH MENACES; PUBLIC HEALTH; PUBLIC HEALTH AND SAFETY - TITLE 36; PUBLIC PLACE; TECHNICAL CORRECTION,SB1492 - technical correction; public health.,https://apps.azleg.gov/api/Bill/?billNumber=SB1492&sessionId=128
SB1493,128,2023_2024_Second_Regular,81040,home health agencies; technical correction,,HATATHLIE,,DEFINITION; HEALTH CARE INSTITUTIONS; HOME HEALTH AGENCIES; LICENSURE; PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,SB1493 - home health agencies; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=SB1493&sessionId=128
SB1494,128,2023_2024_Second_Regular,81042,technical correction; AHCCCS; capitation rates.,,HATATHLIE,,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); CAPITATION RATE ADJUSTMENTS; CAPITATION RATES; LIMITATION; PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,SB1494 - technical correction; AHCCCS; capitation rates.,https://apps.azleg.gov/api/Bill/?billNumber=SB1494&sessionId=128
SB1495,128,2023_2024_Second_Regular,81032,personal property exemption; increase,,MESNARD,,EFFECTIVE DATE; EXEMPT PERSONAL PROPERTY; INCREASE; PERSONAL PROPERTY EXEMPTION; PROPERTY TAX; TAXATION - TITLE 42,SB1495 - personal property exemption; increase,https://apps.azleg.gov/api/Bill/?billNumber=SB1495&sessionId=128
SB1496,128,2023_2024_Second_Regular,81036,property tax exemptions; inflation adjustment,,MESNARD,,DEFINITIONS; EXEMPTION FOR PROPERTY; INFLATION ADJUSTMENT; PERSONS WITH A TOTAL AND PERMANENT DISABILITY; PROPERTY TAX EXEMPTION (H); PROPERTY TAX EXEMPTIONS; TAXATION - TITLE 42; VETERANS WITH A DISABILITY; WIDOWS AND WIDOWERS,SB1496 - property tax exemptions; inflation adjustment,https://apps.azleg.gov/api/Bill/?billNumber=SB1496&sessionId=128
SB1497,128,2023_2024_Second_Regular,81043,central bank digital currency; ban,,MESNARD,ROGERS,ADDITION TO ARIZONA GROSS INCOME; ADDITIONS TO ARIZONA GROSS INCOME; APPLICABILITY; BAN; BANKS AND FINANCIAL INSTITUTIONS - TITLE 6; CENTRAL BANK DIGITAL CURRENCY; CITIES AND TOWNS - TITLE 9; CONDITIONS; CORPORATIONS; COUNTIES - TITLE 11; CURRENCY; DEFINITIONS; DISBURSEMENTS; GENERAL DEFINITIONS; GENERAL PROVISIONS - TITLE 1; LICENSE FEE; LIMITATIONS; PASS THROUGH TO SUBSCRIBERS; PROHIBITION; REQUIREMENTS; SUBTRACTIONS FROM ARIZONA GROSS INCOME; TAXATION OF INCOME - TITLE 43; UNIFORM COMMERCIAL CODE - TITLE 47,SB1497 - central bank digital currency; ban,https://apps.azleg.gov/api/Bill/?billNumber=SB1497&sessionId=128
SB1498,128,2023_2024_Second_Regular,81044,insurance; lienholder; third-party liability,,MESNARD,,ELECTION OF REMEDIES; INJURED EMPLOYEE; INSURANCE; LABOR - TITLE 23; LIENHOLDER; THIRD-PARTY LIABILITY; WORKERS' COMPENSATION,SB1498 - insurance; lienholder; third-party liability,https://apps.azleg.gov/api/Bill/?billNumber=SB1498&sessionId=128
SB1499,128,2023_2024_Second_Regular,81045,appropriation; coal plant closure; transition,,HATATHLIE,ALSTON; BRAVO; BURCH; DIAZ; EPSTEIN; HERNANDEZ; MARSH; MENDEZ; MIRANDA; SUNDARESHAN; PESHLAKAI; TSOSIE,ADOA (SEE ALSO: DEPARTMENT OF ADMINISTRATION); APPROPRIATING MONIES; APPROPRIATION; COAL PLANT CLOSURE; DEPARTMENT OF ADMINISTRATION (ADOA); EXEMPTION; TRANSITION,SB1499 - appropriation; coal plant closure; transition,https://apps.azleg.gov/api/Bill/?billNumber=SB1499&sessionId=128
SB1500,128,2023_2024_Second_Regular,81046,drones; prohibition; autonomous vehicles,,FARNSWORTH,,ACCOUNTABILITY; AUTONOMOUS VEHICLES; CLASSIFICATION; COUNTRY OF CONCERN; CRITICAL INFRASTRUCTURE; DEFINITIONS; DRONES; LIGHT DETECTION AND RANGING EQUIPMENT; PENALTIES; PROHIBITION; RESEARCH; STATE GOVERNMENT - TITLE 41; VIOLATION,SB1500 - drones; prohibition; autonomous vehicles,https://apps.azleg.gov/api/Bill/?billNumber=SB1500&sessionId=128
SB1501,128,2023_2024_Second_Regular,81047,tribal community college operations; appropriations,,HATATHLIE,HERNANDEZ; MENDEZ; MIRANDA; SUNDARESHAN,ABOR (SEE ALSO: ARIZONA BOARD OF REGENTS); APPROPRIATIONS; ARIZONA BOARD OF REGENTS (ABOR); EDUCATION - TITLE 15; TRIBAL COMMUNITY COLLEGE OPERATIONS; TRIBAL COMMUNITY COLLEGE OPERATIONS FUND,SB1501 - tribal community college operations; appropriations,https://apps.azleg.gov/api/Bill/?billNumber=SB1501&sessionId=128
SB1502,128,2023_2024_Second_Regular,81048,appropriation; construction; Navajo Nation.,,HATATHLIE,DIAZ; EPSTEIN; HERNANDEZ; MENDEZ; MIRANDA; SUNDARESHAN,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATION; CONSTRUCTION; DEPARTMENT OF TRANSPORTATION (ADOT); EXEMPTION; GANADO; NAVAJO NATION; ROAD AND INTERSECTION CONSTRUCTION,SB1502 - appropriation; construction; Navajo Nation.,https://apps.azleg.gov/api/Bill/?billNumber=SB1502&sessionId=128
SB1503,128,2023_2024_Second_Regular,81049,remedial education; tribal colleges; appropriations,,HATATHLIE,DIAZ; HERNANDEZ; MENDEZ; MIRANDA; SUNDARESHAN,APPROPRIATIONS; ARIZONA COMMUNITY COLLEGES; DECLARING LEGISLATIVE INTENT; INTENT; ONGOING; REMEDIAL EDUCATION; TRIBAL COLLEGES,SB1503 - remedial education; tribal colleges; appropriations,https://apps.azleg.gov/api/Bill/?billNumber=SB1503&sessionId=128
SB1504,128,2023_2024_Second_Regular,81050,appropriation; Navajo technical university; laboratory,,HATATHLIE,DIAZ; EPSTEIN; HERNANDEZ; MENDEZ; MIRANDA; SUNDARESHAN,ADOA (SEE ALSO: DEPARTMENT OF ADMINISTRATION); APPROPRIATING MONIES; APPROPRIATION; DEPARTMENT OF ADMINISTRATION (ADOA); ENVIRONMENTAL TESTING LABORATORY; LABORATORY; NAVAJO TECHNICAL UNIVERSITY,SB1504 - appropriation; Navajo technical university; laboratory,https://apps.azleg.gov/api/Bill/?billNumber=SB1504&sessionId=128
SB1505,128,2023_2024_Second_Regular,81051,expenditure limitation; school districts; repeal,,MARSH,AUSTIN; TERECH,"ADDITIONAL RATE INCREMENT; BUDGETARY; CONSTRUCTION BY EMPLOYEES; CONSTRUCTION BY FORCE ACCOUNT; COURTS AND CIVIL PROCEEDINGS - TITLE 12; DEFINITIONS; DETERMINATION BY THE COMMISSION; DISTRIBUTION BASE; EDUCATION - TITLE 15; EXEMPTION; EXPENDITURE; EXPENDITURE LIMITATION; EXPENDITURE LIMITATIONS; GAME AND FISH - TITLE 17; JUSTICE AND MUNICIPAL COURTS - TITLE 22; PAYMENT OF COMPENSATION; PAYMENT OF EXPENSES; RATES; REPEAL; REPEALING; REPORT; REQUIREMENTS FOR ENACTMENT; REQUIREMENTS FOR ENACTMENT, INITIATIVE OR REFERENDUM (RFEIR); REQUIREMENTS FOR ENACTMENT; THREE-FOURTHS VOTE; REVENUE CONTROL LIMITS; RFEIR (SEE ALSO: REQUIREMENTS FOR ENACTMENT, INITIATIVE OR REFERENDUM); SCHOOL DISTRICTS; STATE GOVERNMENT - TITLE 41; SUBMISSION OF PLAN; TAXATION - TITLE 42; THREE-FOURTHS VOTE; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE TAX (TPT); USE OF MONIES",SB1505 - expenditure limitation; school districts; repeal,https://apps.azleg.gov/api/Bill/?billNumber=SB1505&sessionId=128
SB1506,128,2023_2024_Second_Regular,81055,municipalities; housing; commercial redevelopment; zoning,,SHAMP,CARROLL; GOWAN; SHOPE,APPLICABILITY; CITIES AND TOWNS - TITLE 9; COMMERCIAL REDEVELOPMENT; DEFINITIONS; HOUSING; MUNICIPAL HOUSING; MUNICIPAL ZONING; MUNICIPALITIES; RESTRICTIONS; ZONING,SB1506 - municipalities; housing; commercial redevelopment; zoning,https://apps.azleg.gov/api/Bill/?billNumber=SB1506&sessionId=128
SB1507,128,2023_2024_Second_Regular,81056,transitional training permittees; medical licensure,,SHAMP,BOLICK; GOWAN; SHOPE,ARIZONA MEDICAL BOARD; DEFINITIONS; LICENSURE; MEDICAL GRADUATE TRANSITIONAL TRAINING PERMITS; MEDICAL LICENSURE; PROFESSIONS AND OCCUPATIONS - TITLE 32; REQUIREMENTS; TRANSITIONAL TRAINING PERMITTEES,SB1507 - transitional training permittees; medical licensure,https://apps.azleg.gov/api/Bill/?billNumber=SB1507&sessionId=128
SB1508,128,2023_2024_Second_Regular,81057,vulnerable adult system; study committee,,SHAMP,BOLICK; CARROLL; GOWAN; SHOPE,DELAYED REPEAL; DIETITIAN NUTRITIONISTS (H); DUTIES; ESTABLISHING; EXEMPTION FROM RULEMAKING (H); HEALTH (H); LEGISLATIVE INTENT (H); LICENSURE (H); MEMBERSHIP; PROFESSIONS AND OCCUPATIONS - TITLE 32 (H); PUBLIC HEALTH AND SAFETY - TITLE 36 (H); REPORT; STUDY COMMITTEE; VULNERABLE ADULT SYSTEM; VULNERABLE ADULT SYSTEM STUDY COMMITTEE,SB1508 - (NOW: licensure; dietitian nutritionists),https://apps.azleg.gov/api/Bill/?billNumber=SB1508&sessionId=128
SB1509,128,2023_2024_Second_Regular,81058,informed consent; signatures,,SHAMP,CARROLL; GOWAN,DEFINITION; HEALTH PROFESSIONALS; INFORMED CONSENT; PROFESSIONS AND OCCUPATIONS - TITLE 32; SIGNATURE REQUIREMENTS; SIGNATURES; SURGICAL PROCEDURES,SB1509 - informed consent; signatures,https://apps.azleg.gov/api/Bill/?billNumber=SB1509&sessionId=128
SB1510,128,2023_2024_Second_Regular,81059,certifying organizations; secretary of state,,SHAMP,CARROLL; GOWAN,CERTIFYING ORGANIZATIONS; DEFINITIONS; OCCUPATIONAL REGISTRATION; PRIVATE CERTIFYING ORGANIZATIONS; SECRETARY OF STATE; STATE GOVERNMENT - TITLE 41; VIOLATION; VOLUNTARY REGISTRATION,SB1510 - certifying organizations; secretary of state,https://apps.azleg.gov/api/Bill/?billNumber=SB1510&sessionId=128
SB1511,128,2023_2024_Second_Regular,81060,insurance; gender surgeries; documentation; reports,,SHAMP,CARROLL; GOWAN; KERR,ATTORNEY GENERAL; COVERAGE; DEFINITION; DELAYED REPEAL; DOCUMENTATION; EXPEDITED PROCESS; GENDER; GENDER DETRANSITION PROCEDURES; GENDER SURGERIES; GENDER TRANSITION PROCEDURES; HEALTH INSURANCE; INSURANCE; INSURANCE - TITLE 20; OFFICIAL DOCUMENTS; REPORT (H); REPORTS; STATE AGENCIES,SB1511 - insurance; gender surgeries; documentation; reports,https://apps.azleg.gov/api/Bill/?billNumber=SB1511&sessionId=128
SB1512,128,2023_2024_Second_Regular,81064,patient information; gun safety,,EPSTEIN,ALSTON; GABALDÓN; HERNANDEZ; SUNDARESHAN,GUN SAFETY; LEGISLATIVE FINDINGS; PAMPHLET; PARENT INFORMATION; PATIENT INFORMATION; POSTING; PROFESSIONS AND OCCUPATIONS - TITLE 32; PUBLIC HEALTH AND SAFETY - TITLE 36,SB1512 - patient information; gun safety,https://apps.azleg.gov/api/Bill/?billNumber=SB1512&sessionId=128
SB1513,128,2023_2024_Second_Regular,81065,peace pole monument; governmental mall.,,EPSTEIN,ALSTON; DIAZ; FERNANDEZ; GABALDÓN; GOWAN; HATATHLIE; HERNANDEZ; MIRANDA; SHOPE; SUNDARESHAN; BIASIUCCI; CARBONE; CARTER; CONTRERAS P; COOK; MARTINEZ,DELAYED REPEAL; GOVERNMENTAL MALL; PEACE POLE MONUMENT; PROCEDURES; PROVIDING; ROTARY INTERNATIONAL; ROTARY INTERNATIONAL PEACE POLE MONUMENT,SB1513 - peace pole monument; governmental mall.,https://apps.azleg.gov/api/Bill/?billNumber=SB1513&sessionId=128
SB1514,128,2023_2024_Second_Regular,81068,utilities; contributions; lobbying; nonrecoverable expenses,,SUNDARESHAN,BRAVO; EPSTEIN; HATATHLIE; HERNANDEZ; MENDEZ,CAMPAIGN CONTRIBUTIONS; CORPORATION CONTRIBUTIONS; ELECTIONS AND ELECTORS - TITLE 16; LABOR ORGANIZATION CONTRIBUTIONS; LIMITED LIABILITY COMPANY CONTRIBUTIONS; LIMITS; LOBBYING; LOBBYING PROHIBITED; NONRECOVERABLE EXPENDITURES; NONRECOVERABLE EXPENSES; PUBLIC POWER ENTITY; PUBLIC SERVICE CORPORATION; PUBLIC UTILITIES AND CARRIERS - TITLE 40; REPORT; REQUIREMENTS; SEPARATE SEGREGATED FUND; STATE GOVERNMENT - TITLE 41; UTILITIES,SB1514 - utilities; contributions; lobbying; nonrecoverable expenses,https://apps.azleg.gov/api/Bill/?billNumber=SB1514&sessionId=128
SB1515,128,2023_2024_Second_Regular,81070,election communications; prohibition; deep fakes,,SUNDARESHAN,BENNETT,CANDIDATES; DEEP FAKES; DEFINITIONS; ELECTION COMMUNICATIONS; ELECTIONS AND ELECTORS - TITLE 16; EXEMPTIONS; INJUNCTION; POLITICAL PARTIES; PROHIBITION; SEVERABILITY,SB1515 - election communications; prohibition; deep fakes,https://apps.azleg.gov/api/Bill/?billNumber=SB1515&sessionId=128
SB1516,128,2023_2024_Second_Regular,81071,election equipment; data; access limitation,,SUNDARESHAN,BENNETT,ACCESS LIMITATION; AUTHORIZED ACCESS; CLASSIFICATION; DATA; ELECTION EQUIPMENT; ELECTIONS AND ELECTORS - TITLE 16; ELECTRONIC VOTING SYSTEM; ELECTRONIC VOTING SYSTEM COMPONENTS; SECURITY; VIDEO MONITORING; VIOLATION,SB1516 - election equipment; data; access limitation,https://apps.azleg.gov/api/Bill/?billNumber=SB1516&sessionId=128
SB1517,128,2023_2024_Second_Regular,81066,election officers; privacy protections,,BENNETT,SHOPE; SUNDARESHAN,"ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); CLASSIFICATION; CONFIDENTIALITY; COUNTIES - TITLE 11; COUNTY ASSESSOR; COUNTY RECORDER; COUNTY TREASURER; CRIMINAL CODE - TITLE 13; DEFINITION; DEFINITIONS; DEPARTMENT OF TRANSPORTATION (ADOT); ELECTION OFFICER; ELECTION OFFICERS; ELECTIONS AND ELECTORS - TITLE 16; EXCEPTION; INFORMATION IDENTIFYING ELIGIBLE PERSONS; PERSONAL INFORMATION ON THE INTERNET; PRIVACY PROTECTIONS; PUBLIC RECORDS, PRINTING AND NOTICES - TITLE 39; RECORDS; REDACTION; RELEASE OF PERSONAL INFORMATION; RELEASING; TRANSPORTATION - TITLE 28; VIOLATION; VIOLATIONS; VOTER REGISTRATION",SB1517 - election officers; privacy protections,https://apps.azleg.gov/api/Bill/?billNumber=SB1517&sessionId=128
SB1518,128,2023_2024_Second_Regular,81069,election officials; threats; intimidation,,SUNDARESHAN,BENNETT,CIVIL ACTION; CLASSIFICATION; DEFINITION; ELECTION OFFICIAL INTIMIDATION; ELECTION OFFICIALS; ELECTIONS AND ELECTORS - TITLE 16; INTIMIDATION; THREATS; VIOLATION,SB1518 - election officials; threats; intimidation,https://apps.azleg.gov/api/Bill/?billNumber=SB1518&sessionId=128
SB1519,128,2023_2024_Second_Regular,81072,ballot receptacles; tampering,,SUNDARESHAN,BENNETT,BALLOT RECEPTACLES; CLASSIFICATION; EARLY BALLOTS; ELECTIONS AND ELECTORS - TITLE 16; EXEMPTION; TAMPERING; VIOLATION,SB1519 - ballot receptacles; tampering,https://apps.azleg.gov/api/Bill/?billNumber=SB1519&sessionId=128
SB1520,128,2023_2024_Second_Regular,81073,appropriation; Page water infrastructure project,,HATATHLIE,MIRANDA,APPROPRIATING MONIES; APPROPRIATION; INTAKE PUMP STATION; PAGE WATER INFRASTRUCTURE PROJECT; WATER INFRASTRUCTURE FINANCE AUTHORITY (WIFA); WIFA (SEE ALSO: WATER INFRASTRUCTURE FINANCE AUTHORITY),SB1520 - appropriation; Page water infrastructure project,https://apps.azleg.gov/api/Bill/?billNumber=SB1520&sessionId=128
SB1521,128,2023_2024_Second_Regular,81074,JCCR; members; designee,,EPSTEIN,ALSTON,CHAIRPERSON; DESIGNEE; JCCR (SEE: JOINT COMMITTEE ON CAPITAL REVIEW); JOINT COMMITTEE ON CAPITAL REVIEW (JCCR); MEETINGS; MEMBERS; STATE GOVERNMENT - TITLE 41,SB1521 - JCCR; members; designee,https://apps.azleg.gov/api/Bill/?billNumber=SB1521&sessionId=128
SB1522,128,2023_2024_Second_Regular,81075,appropriation; Route 2; Leupp-Oraibi Road,,HATATHLIE,MIRANDA,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATION; DEPARTMENT OF TRANSPORTATION (ADOT); INDIAN ROUTE 2; LEUPP-ORAIBI ROAD; ROUTE 2,SB1522 - appropriation; Route 2; Leupp-Oraibi Road,https://apps.azleg.gov/api/Bill/?billNumber=SB1522&sessionId=128
SB1523,128,2023_2024_Second_Regular,81076,appropriation; Ganado senior center,,HATATHLIE,MIRANDA,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATION; DEPARTMENT OF TRANSPORTATION (ADOT); EXEMPTION; GANADO SENIOR CENTER; NAVAJO NATION; SENIOR CENTER AND VETERANS BUILDING,SB1523 - appropriation; Ganado senior center,https://apps.azleg.gov/api/Bill/?billNumber=SB1523&sessionId=128
SB1524,128,2023_2024_Second_Regular,81081,appropriation; Navajo Route 8077,,HATATHLIE,MIRANDA,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATION; DEPARTMENT OF TRANSPORTATION (ADOT); EXEMPTION; NAVAJO ROUTE 8077,SB1524 - appropriation; Navajo Route 8077,https://apps.azleg.gov/api/Bill/?billNumber=SB1524&sessionId=128
SB1525,128,2023_2024_Second_Regular,81082,appropriation; Navajo Route 8070,,HATATHLIE,MIRANDA,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATIONS; DEPARTMENT OF TRANSPORTATION (ADOT); EXEMPTION; NAVAJO ROUTE 8070,SB1525 - appropriation; Navajo Route 8070,https://apps.azleg.gov/api/Bill/?billNumber=SB1525&sessionId=128
SB1526,128,2023_2024_Second_Regular,81083,technical correction; limited partnership,,HATATHLIE,,CONSTRUCTION AND APPLICATION; LIMITED PARTNERSHIP; LIMITED PARTNERSHIPS; PARTNERSHIP - TITLE 29; TECHNICAL CORRECTION,SB1526 - technical correction; limited partnership,https://apps.azleg.gov/api/Bill/?billNumber=SB1526&sessionId=128
SB1527,128,2023_2024_Second_Regular,81085,appropriation; rural bus routes study,,HATATHLIE,MIRANDA; ROGERS,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATION; DEPARTMENT OF TRANSPORTATION (ADOT); EXEMPTION; RURAL BUS ROUTES STUDY; RURAL SCHOOL BUS ROUTES STUDY,SB1527 - appropriation; rural bus routes study,https://apps.azleg.gov/api/Bill/?billNumber=SB1527&sessionId=128
SB1528,128,2023_2024_Second_Regular,81087,housing trust fund; unclaimed property.,,ALSTON,EPSTEIN; HERNANDEZ; MENDEZ,DEPOSIT OF MONIES; HOUSING TRUST FUND; TRADE AND COMMERCE - TITLE 44; UNCLAIMED PROPERTY,SB1528 - housing trust fund; unclaimed property.,https://apps.azleg.gov/api/Bill/?billNumber=SB1528&sessionId=128
SB1529,128,2023_2024_Second_Regular,81088,biological sex; team designations; repeal.,,ALSTON,EPSTEIN; FERNANDEZ; HERNANDEZ; MENDEZ,ATHLETICS; BIOLOGICAL SEX; EDUCATION - TITLE 15; REPEAL; REPEALING; TEAM DESIGNATIONS,SB1529 - biological sex; team designations; repeal.,https://apps.azleg.gov/api/Bill/?billNumber=SB1529&sessionId=128
SB1530,128,2023_2024_Second_Regular,81091,end-of-life decisions; terminally ill individuals,,BURCH,ALSTON; BRAVO; FERNANDEZ; MENDEZ; SUNDARESHAN,AGREEMENTS; ANNUAL RECORDS REVIEW; ANNUAL REPORT; ATTENDING PHYSICIAN; CLAIMS BY GOVERNMENT ENTITY; CLASSIFICATION; CONFIDENTIALITY; CONFIRMATION OF DIAGNOSIS; CONSTRUCTION OF ARTICLE; CONSTRUCTION OF CONTRACTS; CONSULTING PHYSICIAN; COORDINATION; COSTS; COUNSELING REFERRAL; DEATH CERTIFICATES; DEFINITION; DEFINITIONS; DISPOSAL OF UNUSED MEDICATION; DOCUMENTATION; DUTIES; END-OF-LIFE DECISIONS; FAMILY NOTIFICATION; FORM OF INTERPRETER ATTACHMENT; FORM OF REQUEST; HEALTH CARE FACILITIES; IMMUNITIES; INFORMED DECISION REQUIRED; INITIATION; INSURANCE OR ANNUITY POLICIES; LIABILITY; MEDICAL RECORDS; ORAL REQUEST; PERMISSIBLE SANCTIONS; PRESCRIPTION FOR MEDICATION; PROHIBITING; PROHIBITION; PUBLIC HEALTH AND SAFETY - TITLE 36; REPORTING REQUIREMENTS; REQUIREMENTS; RESIDENCY REQUIREMENT; RIGHT TO RESCIND REQUEST; RULES; SEVERABILITY; SIGNATURES; STANDARD OF CARE; TERMINALLY ILL INDIVIDUALS; TRANSFER; TRANSLATION; USE OF INTERPRETERS; VERIFICATION; VIOLATIONS; WAITING PERIOD; WAIVER; WILLS; WITNESSES; WRITTEN REQUEST,SB1530 - end-of-life decisions; terminally ill individuals,https://apps.azleg.gov/api/Bill/?billNumber=SB1530&sessionId=128
SB1531,128,2023_2024_Second_Regular,81084,abortion; waiting period; authorized providers,,BURCH,ALSTON; BRAVO; FERNANDEZ; MENDEZ; SUNDARESHAN,ABORTION; ABORTION CLINICS; ABORTIONS; ADMINISTERING; AUTHORIZED PROVIDERS; CIVIL PENALTIES; CIVIL PENALTY; CIVIL RELIEF; CLASSIFICATION; DEFINITIONS; DISPENSING; EXCEPTIONS; FETAL CONDITION; HEALTH CARE TASKS; HEARINGS; INDIVIDUAL WHO IS NOT A HEALTH CARE PROVIDER; INFORMATION; INFORMED CONSENT; INSPECTIONS; LEGAL COUNSEL; LICENSURE REQUIREMENTS; LIMITS AND REQUIREMENTS; NOTICE; PARENTAL CONSENT; PERFORMANCE OF ABORTION; PHYSICIAN ASSISTANT; POWERS AND DUTIES; PRESCRIBING; PROFESSIONS AND OCCUPATIONS - TITLE 32; PROHIBITION; PUBLIC HEALTH AND SAFETY - TITLE 36; REPEALING; REPORTING REQUIREMENTS; REQUIREMENTS; RULES; SCOPE OF PRACTICE; SIGNAGE; STANDING TO INTERVENE; STATUTE OF LIMITATIONS; SUPERVISING PHYSICIAN DUTIES; SUPERVISION AGREEMENTS; TIME LIMITS; ULTRASOUND REQUIRED; UNPROFESSIONAL CONDUCT; VIOLATION; VIOLATIONS; WAITING PERIOD; WEBSITE,SB1531 - abortion; waiting period; authorized providers,https://apps.azleg.gov/api/Bill/?billNumber=SB1531&sessionId=128
SB1532,128,2023_2024_Second_Regular,81086,prescription drugs; price limits,,BURCH,ALSTON; BRAVO; DIAZ; EPSTEIN; FERNANDEZ; GABALDÓN; GONZALES; HATATHLIE; HERNANDEZ; MARSH; MENDEZ; MIRANDA; SUNDARESHAN,DEFINITIONS; LIMIT ON DRUG PRICING; MAXIMUM FAIR PRICE; PRESCRIPTION DRUGS; PRICE LIMITS; PUBLIC HEALTH AND SAFETY - TITLE 36; VIOLATIONS,SB1532 - prescription drugs; price limits,https://apps.azleg.gov/api/Bill/?billNumber=SB1532&sessionId=128
SB1533,128,2023_2024_Second_Regular,81089,prescription drugs; costs; affordability division,,BURCH,ALSTON; BRAVO; MENDEZ,AFFORDABILITY DIVISION; APPLICABILITY; AUDITS; COSTS; DEFINITION; DIVISION; INSURANCE - TITLE 20; INSURERS; PHARMACY BENEFIT MANAGERS; PHARMACY BENEFITS; POWERS; PREMIUM RATES; PRESCRIPTION DRUG AFFORDABILITY DIVISION; PRESCRIPTION DRUGS; PRICING; RATING PRACTICES; REQUIREMENTS,SB1533 - prescription drugs; costs; affordability division,https://apps.azleg.gov/api/Bill/?billNumber=SB1533&sessionId=128
SB1534,128,2023_2024_Second_Regular,81090,pregnant employees; reasonable accommodation,,BURCH,ALSTON; BRAVO; FERNANDEZ; MARSH; MENDEZ; SUNDARESHAN,EMPLOYERS; EMPLOYMENT PRACTICES; LABOR - TITLE 23; NOTICE; PREGNANT EMPLOYEES; PREGNANT WORKERS PROTECTION ACT; REASONABLE ACCOMMODATION,SB1534 - pregnant employees; reasonable accommodation,https://apps.azleg.gov/api/Bill/?billNumber=SB1534&sessionId=128
SB1535,128,2023_2024_Second_Regular,81092,school personnel; emergency glucagon administration.,,BURCH,ALSTON; BRAVO; FERNANDEZ; MARSH; MENDEZ; SUNDARESHAN,CHARTER SCHOOL GOVERNING BODY (H); CIVIL IMMUNITY; DEFINITIONS; DIABETES MANAGEMENT; EDUCATION - TITLE 15; EMERGENCY ADMINISTRATION OF GLUCAGON; EMERGENCY GLUCAGON ADMINISTRATION; LICENSEES; PERMITTEES; POLICIES AND PROCEDURES; PROFESSIONS AND OCCUPATIONS - TITLE 32; SCHOOL DISTRICT GOVERNING BOARDS (H); SCHOOL PERSONNEL; SCHOOL SAFETY REQUIREMENTS; STANDING ORDERS FOR GLUCAGON; UNETHICAL CONDUCT; UNPROFESSIONAL CONDUCT; VOLUNTARY DIABETES CARE ASSISTANTS,SB1535 - school personnel; emergency glucagon administration.,https://apps.azleg.gov/api/Bill/?billNumber=SB1535&sessionId=128
