bill_id,term,session,title,session_orig,commem
SB1661,2023_2024,2024-RS,Distribution of estates; requiring executor or administrator to make certain application to court; clarifying release of certain monies. Effective date.,2024-RS,0
SB1662,2023_2024,2024-RS,Oklahoma State Bureau of Investigation; authorizing development of certain procedures related to record check requests. Effective date.,2024-RS,0
SB1663,2023_2024,2024-RS,Probation; authorizing petition to request termination of probation. Effective date.,2024-RS,0
SB1664,2023_2024,2024-RS,Oklahoma Riot Control and Prevention Act; modifying entities prohibited from certain action. Effective date.,2024-RS,0
SB1665,2023_2024,2024-RS,Oklahoma Self-Defense Act; prohibiting use of public monies to promote certain policies. Effective date.,2024-RS,0
SB1666,2023_2024,2024-RS,Emergency management; prohibiting Governor from closing businesses under certain circumstances. Effective date. Emergency.,2024-RS,0
SB1667,2023_2024,2024-RS,Oklahoma Riot Control and Prevention Act; modifying elements. Emergency.,2024-RS,0
SB1668,2023_2024,2024-RS,County sheriffs; allowing county sheriff to contract with private security to guard prisoners temporarily housed outside jail for medical treatment. Effective date.,2024-RS,0
SB1669,2023_2024,2024-RS,Roadways; requiring political subdivisions to conduct engineering studies before placing new stop signs. Effective date.,2024-RS,0
SB1670,2023_2024,2024-RS,Pharmacy benefits management; modifying audit processes and requirements; modifying reimbursement rates. Emergency.,2024-RS,0
SB1671,2023_2024,2024-RS,Students; requiring an athletic association's written policy to allow certain students to participate in activities and contests upon enrollment. Effective date. Emergency.,2024-RS,0
SB1672,2023_2024,2024-RS,Judicial retirement; creating the Oklahoma Judicial Retirement Act of 2024; mandating retirement of certain judicial officers upon certain age. Emergency.,2024-RS,0
SB1673,2023_2024,2024-RS,Child abuse or neglect; modifying requirements for reports of abuse or neglect; requiring retention of certain information. Effective date.,2024-RS,0
SB1674,2023_2024,2024-RS,Nuclear energy; authorizing certain approved entities to construct nuclear power plant subject to certain regulations. Emergency.,2024-RS,0
SB1675,2023_2024,2024-RS,Medicaid; modifying various provisions of the Ensuring Access to Medicaid Act. Emergency.,2024-RS,0
SB1676,2023_2024,2024-RS,Schools; modifying the Health Education Act; modifying topics to be taught; requiring State Board of Education approval for certain curricula and materials. Effective date. Emergency.,2024-RS,0
SB1677,2023_2024,2024-RS,Oklahoma Children's Code; prohibiting certain actions by the Department of Human Services; authorizing certain claim. Effective date.,2024-RS,0
SB1678,2023_2024,2024-RS,"Higher education; prohibiting certain institutions of higher education from using state resources to support diversity, equity, and inclusion. Effective date. Emergency.",2024-RS,0
SB1679,2023_2024,2024-RS,Emergency management; stating role and authority of government during emergencies. Effective date.,2024-RS,0
SB1680,2023_2024,2024-RS,"Cities and towns; allowing municipalities to use or lease lakes or land that adjoins and abuts upon a lake for fair market value for an additional amusement, parks, or recreation purpose. Effective date.",2024-RS,0
SB1681,2023_2024,2024-RS,State employees; prohibiting state employees from engaging in organized work stoppages; stating consequences for engaging in organized work stoppage. Emergency.,2024-RS,0
SB1682,2023_2024,2024-RS,Special elections; specifying that municipalities must hold special elections for issuing bonds or taxes on a state or federal election day in November. Effective date. Emergency.,2024-RS,0
SB1683,2023_2024,2024-RS,Education; creating the Research and Education Protection Act of 2024; providing purpose. Effective date. Emergency.,2024-RS,0
SB1684,2023_2024,2024-RS,State employees; prohibiting any state employee from receiving more compensation than the Governor; providing exceptions. Effective date. Emergency.,2024-RS,0
SB1685,2023_2024,2024-RS,Charter schools; creating the Professional Teacher Charter Act; providing purpose. Effective date. Emergency.,2024-RS,0
SB1686,2023_2024,2024-RS,Sex Offenders Registration Act; requiring certain certification for certain nonprofits; allowing Department of Corrections to contract certain housing. Effective date.,2024-RS,0
SB1687,2023_2024,2024-RS,Agency operations; procedures for federal rule and regulation review. Emergency.,2024-RS,0
SB1688,2023_2024,2024-RS,Municipalities; prohibiting municipalities from enacting and enforcing mask mandates. Emergency.,2024-RS,0
SB1689,2023_2024,2024-RS,Criminal records; expanding eligibility for certain expungement. Effective date.,2024-RS,0
SB1690,2023_2024,2024-RS,Internal combustion engines; declaring protection of certain rights for individuals in Oklahoma. Effective date.,2024-RS,0
SB1691,2023_2024,2024-RS,Teachers; directing the Commission for Educational Quality and Accountability to conduct certain study. Effective date. Emergency.,2024-RS,0
SB1692,2023_2024,2024-RS,Charter schools; modifying calculation of State Aid for charter schools and full-time statewide virtual charter schools. Effective date. Emergency.,2024-RS,0
SB1693,2023_2024,2024-RS,Audits; public institutions; modifying allowable requestors. Effective date.,2024-RS,0
SB1694,2023_2024,2024-RS,Public health and safety; modifying government powers during an emergency. Effective date.,2024-RS,0
SB1695,2023_2024,2024-RS,Vacancies in office; modifying certain oath requirements. Effective date.,2024-RS,0
SB1696,2023_2024,2024-RS,County sheriffs; prohibiting certain action without expressed consent. Emergency.,2024-RS,0
SB1697,2023_2024,2024-RS,Administrative Director of the Courts; requiring electronic submission of annual report to Legislature; requiring inclusion of specified information in reports. Emergency.,2024-RS,0
SB1698,2023_2024,2024-RS,Controlled dangerous substances; authorizing certain disposal of substances in accordance with federal law; removing certain limitations. Effective date.,2024-RS,0
SB1699,2023_2024,2024-RS,Schools; requiring school districts to offer gun courses beginning in certain school year. Effective date. Emergency.,2024-RS,0
SB1700,2023_2024,2024-RS,Voter registration; adding class of persons allowed to make certain application. Effective date.,2024-RS,0
SB1701,2023_2024,2024-RS,Guardianship; creating the Oklahoma Standby Guardianship Act; establishing requirements for certain guardianship. Effective date.,2024-RS,0
SB1702,2023_2024,2024-RS,Death penalty procedure; requiring confidentiality of identity of certain persons or entities; providing exception to discovery of certain materials; providing for retroactive application of certain provisions. Emergency.,2024-RS,0
SB1703,2023_2024,2024-RS,Medicaid; adding provisions relating to recovery of expenses. Emergency.,2024-RS,0
SB1704,2023_2024,2024-RS,Property; prohibiting title by prescription under specified circumstances. Effective date.,2024-RS,0
SB1705,2023_2024,2024-RS,Alien ownership of land; defining terms; adding entities prohibited from certain ownership; modifying requirements for execution of certain affidavit. Effective date.,2024-RS,0
SB1706,2023_2024,2024-RS,Misdemeanor arrests; authorizing certain detention for reasonable period of time; requiring certain transport. Effective date.,2024-RS,0
SB1707,2023_2024,2024-RS,Veterans Homes; establishing State Veterans Home at Sallisaw; broadening allowed uses of certain proceeds. Emergency.,2024-RS,0
SB1708,2023_2024,2024-RS,Public health; increasing membership of the Advancement of Wellness Advisory Council. Effective date.,2024-RS,0
SB1709,2023_2024,2024-RS,Department of Human Services; transferring certain offices to the State Department of Health. Effective date.,2024-RS,0
SB1710,2023_2024,2024-RS,Protection from Domestic Abuse Act; authorizing court to enter certain orders prior to trial. Effective date.,2024-RS,0
SB1711,2023_2024,2024-RS,Court proceedings; extending authorization for videoconferencing to certain appearances. Effective date.,2024-RS,0
SB1712,2023_2024,2024-RS,Nuclear energy; establishing process for retirement and replacement of coal-fired electric generation facility; authorizing construction of nuclear power plant under certain circumstances. Effective date.,2024-RS,0
SB1713,2023_2024,2024-RS,Interlocal cooperative agreements; requiring certain boards of directors which provide school insurance to maintain certain positions. Effective date. Emergency.,2024-RS,0
SB1714,2023_2024,2024-RS,Condemnation proceedings; modifying requirements for recovery of certain costs and fees. Effective date. Emergency.,2024-RS,0
SB1715,2023_2024,2024-RS,Long-term care; directing promulgation of certain rules; establishing certain temporary curriculum for employer-based training programs. Effective date.,2024-RS,0
SB1716,2023_2024,2024-RS,Mental health records; modifying Open Meeting and Open Records Act requirements related to confidentiality of certain records. Effective date.,2024-RS,0
SB1717,2023_2024,2024-RS,Child care; extending continuing education cycle; providing certain exemption for master teacher qualifications. Effective date.,2024-RS,0
SB1718,2023_2024,2024-RS,Child care; establishing certain floor space requirement; requiring certain rounding principles. Effective date.,2024-RS,0
SB1719,2023_2024,2024-RS,Child care; broadening applicability of certain appeals. Emergency.,2024-RS,0
SB1720,2023_2024,2024-RS,Administrative Procedures Act; establishing guidelines for court interpretation of certain rules and regulations. Effective date.,2024-RS,0
SB1721,2023_2024,2024-RS,Long-term care; requiring certain curricula and standards to include specified subjects. Effective date.,2024-RS,0
SB1722,2023_2024,2024-RS,Protection from Domestic Abuse Act; requiring report of domestic abuse by certain person; requiring certain investigation. Effective date.,2024-RS,0
SB1723,2023_2024,2024-RS,Substance abuse services; granting certain Medicaid reimbursement protection to certified alcohol and drug counselors. Effective date.,2024-RS,0
SB1724,2023_2024,2024-RS,Community sentencing; authorizing court to order stay for revocation of driving privileges under certain circumstances. Effective date.,2024-RS,0
SB1725,2023_2024,2024-RS,Indigenous and traditional healing therapies; granting certain protections to practitioners; prohibiting certain acts. Effective date.,2024-RS,0
SB1726,2023_2024,2024-RS,Searches and seizures; prohibiting certain court orders; providing exceptions; requiring notice; specifying factors for determining punitive damages. Effective date.,2024-RS,0
SB1727,2023_2024,2024-RS,Oklahoma Residential Landlord and Tenant Act; requiring maintenance of certain equipment. Effective date.,2024-RS,0
SB1728,2023_2024,2024-RS,Elections; modifying dates upon which certain elections may be held. Effective date.,2024-RS,0
SB1729,2023_2024,2024-RS,Abortion; creating the Abolition of Abortion Act; modifying applicability of provisions relating to homicide. Emergency.,2024-RS,0
SB1730,2023_2024,2024-RS,Gender-affirming care; prohibiting certain actions by covered entity without parental consent. Effective date.,2024-RS,0
SB1731,2023_2024,2024-RS,Definitions and general provisions; limiting permissible applications of specified term or definition. Emergency.,2024-RS,0
SB1732,2023_2024,2024-RS,Practice of pharmacy; making certain drugs available over the counter. Effective date.,2024-RS,0
SB1733,2023_2024,2024-RS,Officers; adding officers and employees subject to removal. Effective date.,2024-RS,0
SB1734,2023_2024,2024-RS,Conduct of elections; prohibiting certain officials from using certain public service announcements and advertisements within certain time period. Effective date.,2024-RS,0
SB1735,2023_2024,2024-RS,Crimes and punishments; unlawful entry without permission; commercial business; penalties. Effective date.,2024-RS,0
SB1736,2023_2024,2024-RS,Oklahoma Open Meeting Act; modifying definition. Emergency.,2024-RS,0
SB1737,2023_2024,2024-RS,Civil liability; authorizing civil cause of action for damages caused by certain criminal conduct; establishing requirements for certain liability. Effective date.,2024-RS,0
SB1738,2023_2024,2024-RS,Mental health; modifying definitions. Effective date.,2024-RS,0
SB1739,2023_2024,2024-RS,Birthing centers; eliminating license for birthing centers; modifying criteria for coverage of certain benefits; modifying definitions. Effective date.,2024-RS,0
SB1740,2023_2024,2024-RS,Substance abuse services; clarifying applicability of certain liability protections; broadening the Good Samaritan Act. Emergency.,2024-RS,0
SB1741,2023_2024,2024-RS,Motor vehicle storage rates; providing for consensual towed vehicles; modifying rates. Effective date.,2024-RS,0
SB1742,2023_2024,2024-RS,Health benefit plans; requiring reimbursement of certain one-year prescriptions subject to certain requirements. Effective date.,2024-RS,0
SB1743,2023_2024,2024-RS,Motor vehicles; requiring direct payment of certain towing claims; establishing provisions for possession of impounded vehicle tags. Effective date.,2024-RS,0
SB1744,2023_2024,2024-RS,Oklahoma Underground Facilities Damage Prevention Act; prohibiting excavation without certain observation; modifying notice requirements; providing for pre-excavation meeting process. Effective date.,2024-RS,0
SB1745,2023_2024,2024-RS,Hospitals; prohibiting hospitals from taking certain collection actions against patients. Effective date.,2024-RS,0
SB1746,2023_2024,2024-RS,Fish and wildlife; allowing for year-round hunting of squirrels. Effective date.,2024-RS,0
SB1747,2023_2024,2024-RS,Medical marijuana; directing certain products be sold in pre-packaged form; requirements for packaging. Effective date.,2024-RS,0
SB1748,2023_2024,2024-RS,Medical marijuana; modifying requirements for recommending physicians of minor patient; requiring qualifying medical conditions for recommendations; requiring in-person examination. Effective date.,2024-RS,0
SB1749,2023_2024,2024-RS,Long-term care; requiring referral agency for assisted living centers to make certain disclosures; providing for administrative penalties. Effective date.,2024-RS,0
SB1750,2023_2024,2024-RS,Medical marijuana; requiring additional education for physicians recommending medical marijuana licensure; requiring certain education for dispensary employees. Effective date.,2024-RS,0
SB1751,2023_2024,2024-RS,Guardianship; requiring completion of certain training prior to appointment as guardian for certain persons; requiring verification of training to be submitted to court; authorizing waiver of certain requirements by the court. Effective date.,2024-RS,0
SB1752,2023_2024,2024-RS,Medicaid; modifying requirements for participation in certain premium assistance program; modifying certain authority of the Insurance Department. Effective date. Emergency.,2024-RS,0
SB1753,2023_2024,2024-RS,Medical marijuana; directing promulgation of rules to impose tetrahydrocannabinol (THC) potency limits; prohibiting sale of certain products. Effective date.,2024-RS,0
SB1754,2023_2024,2024-RS,Office of Juvenile Affairs; eliminating the Santa Clause Commission. Effective date.,2024-RS,0
SB1755,2023_2024,2024-RS,Affordable housing; creating a task force to study and make recommendations for providing affordable housing in this state. Effective date. Emergency.,2024-RS,0
SB1756,2023_2024,2024-RS,Child custody; requiring court to make written determination prior to approval of certain volunteer; requiring court review of certain information; requiring court to consider certain factor in custody determinations. Effective date.,2024-RS,0
SB1757,2023_2024,2024-RS,Health care; prohibiting healthcare staffing agency from charging certain excess fee; making agency liable for certain violation. Effective date.,2024-RS,0
SB1758,2023_2024,2024-RS,Long-term care; designating Oklahoma Health Care Authority as state administering agency for PACE program agreements; providing certain exemptions. Effective date.,2024-RS,0
SB1759,2023_2024,2024-RS,Contractors; changing specified amount needed for required certification to install individual sewage disposal system. Effective date.,2024-RS,0
SB1760,2023_2024,2024-RS,Long-term care; modifying conditions for liability of nursing facility. Effective date.,2024-RS,0
SB1761,2023_2024,2024-RS,Oklahoma Housing Finance Agency; authorizing creation of Rent Guarantee Program; establishing qualifications for eligibility for program; creating the Rent Guarantee Program Fund. Effective date.,2024-RS,0
SB1762,2023_2024,2024-RS,Alcoholic beverages; exempting institutions of higher education from license limits for charitable beverage licenses. Emergency.,2024-RS,0
SB1763,2023_2024,2024-RS,Service agreements; enacting the Prohibition of Unfair Service Agreements Act. Effective date.,2024-RS,0
SB1764,2023_2024,2024-RS,Professions and occupations; requiring licensing board to establish a scope and severity grid. Effective date.,2024-RS,0
SB1765,2023_2024,2024-RS,State Department of Health; making an appropriation; stating purpose. Effective date. Emergency.,2024-RS,0
SB1766,2023_2024,2024-RS,Commercial driver training schools; modifying certain age requirement for certain vehicle operation; adding eligibility for driver education for certain persons; creating certain four-year licenses. Effective date.,2024-RS,0
SB1767,2023_2024,2024-RS,Firearms; authorizing school district board of education to designate certain individuals to carry on school property. Effective date.,2024-RS,0
SB1768,2023_2024,2024-RS,Schools; allowing a school district or charter school to include virtual days in its school year policy; providing reasons for virtual days. Effective date. Emergency.,2024-RS,0
SB1769,2023_2024,2024-RS,Campaign finance; prohibiting certain contributions from foreign principal to certain persons or for certain purposes; prohibiting acceptance of certain contributions. Effective date.,2024-RS,0
SB1770,2023_2024,2024-RS,Criminal records; clarifying records eligible to be sealed; modifying requirements for certain expungements; requiring submission of certain report to OSBI. Effective date.,2024-RS,0
SB1771,2023_2024,2024-RS,Transportation; allowing placement of temporary burn ban signs in rights-of-way. Effective date.,2024-RS,0
SB1772,2023_2024,2024-RS,Public health; establishing the Oklahoma Rare Disease Advisory Council. Effective date.,2024-RS,0
SB1773,2023_2024,2024-RS,Alien ownership of land; defining terms. Emergency.,2024-RS,0
SB1774,2023_2024,2024-RS,Teachers; requiring passage of the United States naturalization test for teacher certification. Effective date. Emergency.,2024-RS,0
SB1775,2023_2024,2024-RS,Abortion; modifying certain violation and penalty. Effective date.,2024-RS,0
SB1776,2023_2024,2024-RS,Health care; requiring licensed practitioner to inform patient of certain information prior to administration of vaccine. Effective date.,2024-RS,0
SB1777,2023_2024,2024-RS,Public programs; prohibiting public funding for provider of gender transition procedures; allowing reapplication under certain conditions. Emergency.,2024-RS,0
SB1778,2023_2024,2024-RS,Abortion; establishing certain crime and penalty; authorizing certain prosecution by the Attorney General. Emergency.,2024-RS,0
SB1779,2023_2024,2024-RS,Firearms; authorizing licensed first responders to carry under certain circumstances. Effective date.,2024-RS,0
SB1780,2023_2024,2024-RS,Oklahoma Department of Transportation; modifying conditions for disposal of surplus property. Effective date.,2024-RS,0
SB1781,2023_2024,2024-RS,Water and water rights; creating the Municipal Waterworks Repair Grant Program; creating revolving fund. Effective date. Emergency.,2024-RS,0
SB1782,2023_2024,2024-RS,Judicial retirement; mandating retirement of certain judicial officers upon certain age; authorizing completion of certain term; providing for filling of certain vacancy. Effective date.,2024-RS,0
SB1783,2023_2024,2024-RS,Criminal procedure; authorizing use of certain treatment programs for pretrial release; authorizing order for electronic monitoring; requiring court to make certain determination for restoration of competence. Effective date.,2024-RS,0
SB1784,2023_2024,2024-RS,Turnpike Authority; capping toll evasion penalties to fifty dollars per vehicle owner per year; removing ability of Authority to contract with collections agencies to collect toll evasion penalties. Effective date.,2024-RS,0
SB1785,2023_2024,2024-RS,Firearms; modifying provisions of the Second Amendment Sanctuary State Act. Effective date.,2024-RS,0
SB1786,2023_2024,2024-RS,"Student Athlete Name, Image and Likeness Rights Act; modifying requirements for certain contracts and compensation; extending certain liability protections. Effective date. Emergency.",2024-RS,0
SB1787,2023_2024,2024-RS,Oklahoma Open Records Act; providing for confidentiality of certain contracts. Emergency.,2024-RS,0
SB1788,2023_2024,2024-RS,Oklahoma Motor Carrier Safety and Hazardous Materials Transportation Act; prohibiting certain regulation. Effective date.,2024-RS,0
SB1789,2023_2024,2024-RS,Firearms; Oklahoma Self-Defense Act; modifying provisions of firearm possession. Effective date.,2024-RS,0
SB1790,2023_2024,2024-RS,Driver licenses; modifying provisions of license issuance. Effective date.,2024-RS,0
SB1791,2023_2024,2024-RS,Firearms; creating misdemeanor offense. Effective date.,2024-RS,0
SB1792,2023_2024,2024-RS,Transportation; directing Department of Transportation to erect signage and maintain online resources for the True Grit Trail. Effective date.,2024-RS,0
SB1793,2023_2024,2024-RS,State government; requiring agencies and entities to repeal two rules or regulations for every new rule or regulation promulgated. Effective date.,2024-RS,0
SB1794,2023_2024,2024-RS,Schools; creating the Restore Common Sense in Education Act; requiring the teaching of media literacy in public schools. Effective date. Emergency.,2024-RS,0
SB1795,2023_2024,2024-RS,Pesticides; modifying elements of applicator licenses. Effective date.,2024-RS,0
SB1796,2023_2024,2024-RS,Abortion; removing definition; modifying certain exception. Emergency.,2024-RS,0
SB1797,2023_2024,2024-RS,Definitions and general provisions; directing the USS Oklahoma Anchor Memorial to be moved to State Capitol Park. Effective date.,2024-RS,1,"moving memorial
SB1798,2023_2024,2024-RS,Abortion; deeming certain abortions unnecessary. Emergency.,2024-RS,0
SB1799,2023_2024,2024-RS,Students; requiring written consent for administration of corporal punishment on certain students to include certain information. Effective date. Emergency.,2024-RS,0
SB1800,2023_2024,2024-RS,Health care; directing the State Department of Health to monitor certain compliance; authorizing certain administrative penalties. Effective date.,2024-RS,0
SB1801,2023_2024,2024-RS,Cities and towns; prohibiting municipalities from contracting for or creating their own automated license plate reader systems. Emergency.,2024-RS,0
SB1802,2023_2024,2024-RS,State government; prohibiting collective bargaining contracts for state employees. Emergency.,2024-RS,0
SB1803,2023_2024,2024-RS,Memorial highways and bridge designations; making certain highway and bridge designations. Effective date.,2024-RS,1,"Highways/bridges design
SB1804,2023_2024,2024-RS,Limited liability companies; providing exception to personal liability protections for members or managers. Effective date.,2024-RS,0
SB1805,2023_2024,2024-RS,Child custody; requiring appointment of guardian ad litem under certain circumstances. Effective date.,2024-RS,0
SB1806,2023_2024,2024-RS,Substance abuse services; directing certain coordination of emergency opioid antagonist distribution; requiring certain agreements and data submission. Effective date.,2024-RS,0
SB1807,2023_2024,2024-RS,Counties; creating the Rural County Economic Development Act of 2024. Effective date.,2024-RS,0
SB1808,2023_2024,2024-RS,Childbirth; modifying grant-making authority of State Department of Health under the Choosing Childbirth Act. Effective date. Emergency.,2024-RS,0
SB1809,2023_2024,2024-RS,Abortion; prohibiting chemical abortions under certain circumstances; making drug manufacturer responsible for certain disposal and mitigation. Effective date.,2024-RS,0
SB1810,2023_2024,2024-RS,Sealing of court records; requiring sealing of records upon dismissal of certain case; providing exceptions to access of certain records. Effective date.,2024-RS,0
SB1811,2023_2024,2024-RS,Constitutional rights; providing for liability for violation of constitutional rights; authorizing action for certain relief; prohibiting application of certain immunity. Effective date.,2024-RS,0
SB1812,2023_2024,2024-RS,Wastewater treatment facilities; requiring Department of Environmental Quality to conduct certain testing. Emergency.,2024-RS,0
SB1813,2023_2024,2024-RS,Insurance claims; establishing provisions relating to certain actions against an insurer. Effective date.,2024-RS,0
SB1814,2023_2024,2024-RS,Legislative Office of Fiscal Transparency; establishing Administrative Rules Division within Office. Effective date. Emergency.,2024-RS,0
SB1815,2023_2024,2024-RS,Counties; allowing board of county commissioners to remove dilapidated buildings or vehicles within three hundred yards of State Highway 66 and state scenic byways. Effective date.,2024-RS,0
SB1816,2023_2024,2024-RS,Abortion; broadening conditions for liability in certain wrongful death actions; directing certain entitlement and apportionment of damages. Effective date.,2024-RS,0
SB1817,2023_2024,2024-RS,Hospitals; requiring facilities to make public certain price transparency information; directing certain compliance monitoring and actions for noncompliance. Effective date.,2024-RS,0
SB1818,2023_2024,2024-RS,Alcoholic beverages; creating the Marissa Murrow Act; authorizing the ABLE Commission to establish event venue license. Effective date.,2024-RS,0
SB1819,2023_2024,2024-RS,Banking; creating the Uniform Special Deposits Act; providing conditions for use of special deposits. Effective date.,2024-RS,0
SB1820,2023_2024,2024-RS,Blockchain technology and digital currencies; creating task force to study and make recommendations for implementation of technology. Effective date.,2024-RS,0
SB1821,2023_2024,2024-RS,Militia; requiring elimination of certain office; prohibiting certain acts by the Military Department of the State of Oklahoma. Effective date.,2024-RS,0
SB1822,2023_2024,2024-RS,Refugees; requiring the Department of Human Services to provide certain accounting. Effective date.,2024-RS,0
SB1823,2023_2024,2024-RS,State government; creating the Basic Government Transparency Act; authorizing Office of Management and Enterprise Services to facilitate certain creation of website. Effective date.,2024-RS,0
SB1824,2023_2024,2024-RS,"Professions and occupations; prohibiting additional licensure by a county, municipality, or political subdivision if individual already received licensure from state. Effective date.",2024-RS,0
SB1825,2023_2024,2024-RS,Crimes and punishments; modifying elements of misdemeanor offense; creating felony offense. Effective date.,2024-RS,0
SB1826,2023_2024,2024-RS,Digital currency; creating the Digital Currency of Oklahoma Act; establishing a digital currency backed by gold. Effective date.,2024-RS,0
SB1827,2023_2024,2024-RS,State government; prohibiting the installation of car kill switches. Effective date.,2024-RS,0
SB1828,2023_2024,2024-RS,Consumer protection; prohibiting an Internet service provider from hosting a website selling abortion-inducing drugs. Effective date.,2024-RS,0
SB1829,2023_2024,2024-RS,Practice of medicine; providing certain exceptions relating to telemedicine. Effective date.,2024-RS,0
SB1830,2023_2024,2024-RS,Oklahoma Public Employees Retirement System; requiring a report to be made to study the investment of retirement compensation through digital financial assets. Effective date.,2024-RS,0
SB1831,2023_2024,2024-RS,Statutory construction; modifying definitions. Effective date.,2024-RS,0
SB1832,2023_2024,2024-RS,Dental benefit plans; establishing formula for medical loss ratio; requiring annual reporting; providing for rebate calculation. Effective date.,2024-RS,0
SB1833,2023_2024,2024-RS,Blockchain technology; creating the Blockchain Basics Act; allowing individuals to engage in certain digital asset business. Effective date.,2024-RS,0
SB1834,2023_2024,2024-RS,Trespass; modifying elements of certain felony and misdemeanor offenses. Effective date.,2024-RS,0
SB1835,2023_2024,2024-RS,Sentencing; creating the Oklahoma Survivors' Act; sentencing and pleas; codification.,2024-RS,0
SB1836,2023_2024,2024-RS,State government; prohibiting a natural asset company from operating in this state. Effective date.,2024-RS,0
SB1837,2023_2024,2024-RS,Media; creating the Common Sense Freedom of Press Control Act; requiring licensure for certain individuals and businesses providing media in this state. Effective date.,2024-RS,0
SB1838,2023_2024,2024-RS,State government; prohibiting the enaction of licensure for engaging in digital financial asset business. Effective date.,2024-RS,0
SB1839,2023_2024,2024-RS,Definitions and general provisions; protecting an individual's right to use a 3D printer. Effective date.,2024-RS,0
SB1840,2023_2024,2024-RS,Oklahoma Wildlife Conservation Code; modifying powers and duties of the Wildlife Conservation Commission. Effective date.,2024-RS,0
SB1841,2023_2024,2024-RS,Game and fish; expanding authorization for the removing and killing of feral swine. Effective date.,2024-RS,0
SB1842,2023_2024,2024-RS,Counties; authorizing fire protection districts to adopt provisions of the Ambulance Services Districts Act; grants fire protection districts authority to levy certain millage. Effective date.,2024-RS,0
SB1843,2023_2024,2024-RS,Blockchain technology; planning state-chartered institution; setting standards; requiring report. Effective date.,2024-RS,0
SB1844,2023_2024,2024-RS,Uniform Consumer Credit Code; prohibiting a seller from denying cash payments. Effective date.,2024-RS,0
SB1845,2023_2024,2024-RS,Cities and towns; requiring municipalities to publish zoning hearing notices on website; increasing distance for certain notice requirements. Effective date.,2024-RS,0
SB1846,2023_2024,2024-RS,Oklahoma Wildlife Conservation Code; providing duties and prohibitions for game wardens. Effective date.,2024-RS,0
SB1847,2023_2024,2024-RS,Cities and towns; granting businesses right to contact law enforcement to remove vagrants within certain distance of doorway. Effective date.,2024-RS,0
SB1848,2023_2024,2024-RS,Fish and wildlife; redirecting funds from sales of protected fish and wildlife. Effective date.,2024-RS,0
SB1849,2023_2024,2024-RS,Public buildings and public works; placing monetary limit for cooperative purchasing agreements by school districts. Effective date.,2024-RS,0
SB1850,2023_2024,2024-RS,Oklahoma Homeland Security Act; Oklahoma School Security Institute; requiring creation of school mapping guidelines. Effective date.,2024-RS,0
SB1851,2023_2024,2024-RS,Fish and wildlife; limiting the number of whitetail deer harvested each season. Effective date.,2024-RS,0
SB1852,2023_2024,2024-RS,Chiefs of police; declaring chief of police of a municipality the chief law enforcement officer of the municipality; changing experience and training requirements for chiefs of police. Effective date.,2024-RS,0
SB1853,2023_2024,2024-RS,Consumer protection; creating the Oklahoma Motor Vehicle Repair Consumer Protection Act; providing protections for Oklahoma on motor vehicle repair. Effective date.,2024-RS,0
SB1854,2023_2024,2024-RS,Public lands; prohibiting establishment of unauthorized camps on public lands. Effective date.,2024-RS,0
SB1855,2023_2024,2024-RS,Oklahoma Cosmetology and Barbering Act; requiring no licensure for individuals engaging in hair arranging. Effective date.,2024-RS,0
SB1856,2023_2024,2024-RS,Oklahoma Personnel Act; allowing for low performance evaluation to be used during a reduction-in-force implementation plan. Effective date.,2024-RS,0
SB1857,2023_2024,2024-RS,Wildlife; increasing fees for certain hunting licenses. Effective date.,2024-RS,0
SB1858,2023_2024,2024-RS,Public grounds; requiring display of certain monument; specifying requirements for certain funding; creating felony offense. Emergency.,2024-RS,0
SB1859,2023_2024,2024-RS,Childbirth; modifying grant-making authority of State Department of Health under the Choosing Childbirth Act; adding reimbursable services. Effective date. Emergency.,2024-RS,0
SB1860,2023_2024,2024-RS,State government; requiring certain office holders to provide notification to successor when absent from the state. Effective date.,2024-RS,0
SB1861,2023_2024,2024-RS,Initiative and referendum; modifying requirements for certain signatures; updating certain vote requirement. Effective date.,2024-RS,0
SB1862,2023_2024,2024-RS,Mental health; transferring certain duty to the Department of Mental Health and Substance Abuse Services. Effective date.,2024-RS,0
SB1863,2023_2024,2024-RS,Local Development Act; expands areas where a county is authorized to create certain districts. Effective date.,2024-RS,0
SB1864,2023_2024,2024-RS,State Board of Equalization; adding duty. Effective date.,2024-RS,0
SB1865,2023_2024,2024-RS,Oklahoma Banking Code; defining currency to exclude central bank digital currency in Oklahoma. Effective date.,2024-RS,0
SB1866,2023_2024,2024-RS,Alcoholic beverages; prohibiting the use of self-checkout machines for the purchasing of alcoholic beverages. Effective date.,2024-RS,0
SB1867,2023_2024,2024-RS,Acute coronary syndrome; establishing certain hospital designation system; directing establishment of certain protocols. Effective date.,2024-RS,0
SB1868,2023_2024,2024-RS,Consumer protection; prohibiting social media services to require identity verification. Effective date.,2024-RS,0
SB1869,2023_2024,2024-RS,State Department of Education; directing preparation of parental rights impact statements for certain bills. Effective date. Emergency.,2024-RS,0
SB1870,2023_2024,2024-RS,Firearms; modifying elements of allowable carry. Effective date.,2024-RS,0
SB1871,2023_2024,2024-RS,School curriculum; requiring teachers who present certain instruction on biological evolution to also present instruction on certain concepts. Effective date. Emergency.,2024-RS,0
