bill_number,session,action_date,chamber,action,voteid,order
HB0166,2024-RS,2024-03-08,Senate,S Appointed JCC01 Members,,24
HB0166,2024-RS,2024-03-07,House,H Appointed JCC01 Members,,23
HB0166,2024-RS,2024-03-07,House,H Concur:Failed 27-34-1-0-0,5488,22
HB0166,2024-RS,2024-03-07,House,H Received for Concurrence,,21
HB0166,2024-RS,2024-03-07,Senate,S 3rd Reading:Passed 20-10-1-0-0,623,20
HB0166,2024-RS,2024-03-06,Senate,S 2nd Reading:Passed,,19
HB0166,2024-RS,2024-03-05,Senate,S COW:Passed,,18
HB0166,2024-RS,2024-03-04,Senate,S Placed on General File,,17
HB0166,2024-RS,2024-03-04,Senate,S02 - Appropriations:Recommend Amend and Do Pass 3-0-2-0-0,-435,16
HB0166,2024-RS,2024-03-01,Senate,:Rerefer to S02 - Appropriations,,15
HB0166,2024-RS,2024-03-01,Senate,S04 - Education:Recommend Amend and Do Pass 4-1-0-0-0,-399,14
HB0166,2024-RS,2024-02-27,Senate,S Introduced and Referred to S04 - Education,,13
HB0166,2024-RS,2024-02-27,Senate,S Received for Introduction,,12
HB0166,2024-RS,2024-02-26,House,H 3rd Reading:Passed 44-18-0-0-0,5337,11
HB0166,2024-RS,2024-02-23,House,H 2nd Reading:Passed,,10
HB0166,2024-RS,2024-02-22,House,H COW:Passed,,9
HB0166,2024-RS,2024-02-21,House,H Placed on General File,,8
HB0166,2024-RS,2024-02-21,House,H02 - Appropriations:Amend and Do Not Pass: 3-4-0-0-0,-265,7
HB0166,2024-RS,2024-02-20,House,H COW:Rerefer to H02 - Appropriations,,6
HB0166,2024-RS,2024-02-20,House,H Placed on General File,,5
HB0166,2024-RS,2024-02-20,House,H04 - Education:Recommend Amend and Do Pass 6-3-0-0-0,-137,4
HB0166,2024-RS,2024-02-14,House,H Introduced and Referred to H04 - Education 51-10-1-0-0,5097,3
HB0166,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0166,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0167,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0167,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0167,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0168,2024-RS,2024-03-05,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,5
HB0168,2024-RS,2024-02-23,House,H No report prior to CoW Cutoff,,4
HB0168,2024-RS,2024-02-15,House,H Introduced and Referred to H05 - Agriculture 50-11-1-0-0,5123,3
HB0168,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0168,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0169,2024-RS,2024-02-23,House,H COW:H Did not consider for COW,,6
HB0169,2024-RS,2024-02-20,House,H Placed on General File,,5
HB0169,2024-RS,2024-02-20,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-165,4
HB0169,2024-RS,2024-02-15,House,H Introduced and Referred to H02 - Appropriations 43-18-1-0-0,5121,3
HB0169,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0169,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0170,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0170,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0170,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0171,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0171,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0171,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0172,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0172,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0172,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0173,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0173,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0173,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0174,2024-RS,2024-02-15,House,H Failed Introduction 41-20-1-0-0,5122,3
HB0174,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0174,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0175,2024-RS,2024-02-23,House,H COW:H Did not consider for COW,,6
HB0175,2024-RS,2024-02-21,House,H Placed on General File,,5
HB0175,2024-RS,2024-02-21,House,H04 - Education:Recommend Do Pass 9-0-0-0-0,-237,4
HB0175,2024-RS,2024-02-15,House,H Introduced and Referred to H04 - Education 61-0-1-0-0,5126,3
HB0175,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0175,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0176,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0176,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0176,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0177,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0177,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0177,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0178,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0178,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0178,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0179,2024-RS,2024-02-15,House,H Failed Introduction 41-20-1-0-0,5125,3
HB0179,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0179,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0180,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0180,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0180,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0181,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0181,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0181,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
HB0182,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0182,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0182,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0183,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0183,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0183,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0184,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0184,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0184,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0185,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0185,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0185,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0186,2024-RS,2024-02-23,House,H COW:H Did not consider for COW,,6
HB0186,2024-RS,2024-02-20,House,H Placed on General File,,5
HB0186,2024-RS,2024-02-20,House,H02 - Appropriations:Recommend Amend and Do Pass 7-0-0-0-0,-166,4
HB0186,2024-RS,2024-02-15,House,H Introduced and Referred to H02 - Appropriations 42-19-1-0-0,5118,3
HB0186,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0186,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0187,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0187,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0187,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0188,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0188,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0188,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0189,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0189,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0189,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0190,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0190,2024-RS,2024-02-13,House,H Received for Introduction,,2
HB0190,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
HB0191,2024-RS,2024-02-16,House,H Did not Consider for Introduction,,3
HB0191,2024-RS,2024-02-13,House,H Received for Introduction,,2
