bill_num,ga_num,session,chamber,action_date,action,order,vote_url
HB1084,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1084,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1084,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1085 is now Act 84,17,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,16,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,15,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,14,
HB1085,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,13,
HB1085,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,12,
HB1085,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1085&rcs=1378&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1085,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1085,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,9,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,8,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1085&rcs=2020&chamber=House&ddBienniumSession=2023%2F2024F
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,5,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1085,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Notification that HB1086 is now Act 117,16,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Correctly enrolled and ordered transmitted to the Governor's Office.,15,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,TO BE ENROLLED,14,
HB1086,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Returned to the House as Passed.,13,
HB1086,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,EMERGENCY CLAUSE ADOPTED,12,
HB1086,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1086&rcs=1413&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1086,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1086,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Received from the House.,9,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,EMERGENCY CLAUSE ADOPTED,8,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1086&rcs=2092&chamber=House&ddBienniumSession=2023%2F2024F
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,RULES SUSPENDED,5,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned by the Committee Do Pass,4,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1086,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1087 is now Act 85,17,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,16,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,15,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,14,
HB1087,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,13,
HB1087,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,12,
HB1087,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1087&rcs=1379&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1087,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1087,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,9,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,8,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1087&rcs=2021&chamber=House&ddBienniumSession=2023%2F2024F
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,5,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1087,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Notification that HB1088 is now Act 134,15,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Correctly enrolled and ordered transmitted to the Governor's Office.,14,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,TO BE ENROLLED,13,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Returned From  the Senate as passed.,12,
HB1088,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Returned to the House as Passed.,11,
HB1088,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,EMERGENCY CLAUSE ADOPTED,10,
HB1088,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1088&rcs=1404&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1088,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,"Read the first time, rules suspended, read the second time and placed on the calendar.",8,
HB1088,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Received from the House.,7,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,EMERGENCY CLAUSE ADOPTED,6,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1088&rcs=2065&chamber=House&ddBienniumSession=2023%2F2024F
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1088,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1089 is now Act 86,15,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,14,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,13,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,12,
HB1089,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,11,
HB1089,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,10,
HB1089,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1089&rcs=1380&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1089,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",8,
HB1089,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,7,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,6,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1089&rcs=2028&chamber=House&ddBienniumSession=2023%2F2024F
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1089,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-05-03,Notification that HB1090 is now Act 155,18,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,Correctly enrolled and ordered transmitted to the Governor's Office.,17,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,TO BE ENROLLED,16,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,Returned From  the Senate as passed.,15,
HB1090,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Returned to the House as Passed.,14,
HB1090,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,EMERGENCY CLAUSE ADOPTED,13,
HB1090,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Read the third time and passed.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1090&rcs=1456&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1090,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,"Read the first time, rules suspended, read the second time and placed on the calendar.",11,
HB1090,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,Received from the House.,10,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,EMERGENCY CLAUSE ADOPTED,9,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Read the third time and passed and ordered transmitted to the Senate.,8,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1090&rcs=2130&chamber=House&ddBienniumSession=2023%2F2024F
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,REPORTED CORRECTLY ENGROSSED,7,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Amendment No. 1 read and adopted and the bill ordered engrossed.,6,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Placed on second reading for the purpose of amendment.,5,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Returned by the Committee with the recommendation that it do pass as amended 1,4,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1090,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1091 is now Act 87,17,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,16,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,15,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,14,
HB1091,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,13,
HB1091,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,12,
HB1091,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1091&rcs=1381&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1091,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1091,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,9,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,8,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1091&rcs=2022&chamber=House&ddBienniumSession=2023%2F2024F
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,5,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1091,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1092 is now Act 88,17,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,16,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,15,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,14,
HB1092,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,13,
HB1092,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,12,
HB1092,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1092&rcs=1382&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1092,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1092,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,9,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,8,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1092&rcs=2023&chamber=House&ddBienniumSession=2023%2F2024F
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,5,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1092,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1093 is now Act 89,17,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,16,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,15,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,14,
HB1093,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,13,
HB1093,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,12,
HB1093,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1093&rcs=1383&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1093,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1093,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,9,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,8,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1093&rcs=2024&chamber=House&ddBienniumSession=2023%2F2024F
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,5,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1093,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Notification that HB1094 is now Act 90,15,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Correctly enrolled and ordered transmitted to the Governor's Office.,14,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,TO BE ENROLLED,13,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned From  the Senate as passed.,12,
HB1094,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Returned to the House as Passed.,11,
HB1094,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,EMERGENCY CLAUSE ADOPTED,10,
HB1094,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1094&rcs=1384&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1094,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,"Read the first time, rules suspended, read the second time and placed on the calendar.",8,
HB1094,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Received from the House.,7,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,6,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1094&rcs=2029&chamber=House&ddBienniumSession=2023%2F2024F
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1094,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Notification that HB1095 is now Act 135,16,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Correctly enrolled and ordered transmitted to the Governor's Office.,15,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,TO BE ENROLLED,14,
HB1095,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Returned to the House as Passed.,13,
HB1095,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,EMERGENCY CLAUSE ADOPTED,12,
HB1095,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1095&rcs=1414&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1095,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1095,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Received from the House.,9,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,EMERGENCY CLAUSE ADOPTED,8,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1095&rcs=2094&chamber=House&ddBienniumSession=2023%2F2024F
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Read the third time and failed.,6,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1095&rcs=2066&chamber=House&ddBienniumSession=2023%2F2024F
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and failed.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1095&rcs=2026&chamber=House&ddBienniumSession=2023%2F2024F
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned by the Committee Do Pass,4,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1095,94th General Assembly,"Fiscal Session, 2024",House,2024-04-11,Filed,2,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Notification that HB1096 is now Act 136,16,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,Correctly enrolled and ordered transmitted to the Governor's Office.,15,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-25,TO BE ENROLLED,14,
HB1096,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Returned to the House as Passed.,13,
HB1096,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,EMERGENCY CLAUSE ADOPTED,12,
HB1096,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1096&rcs=1415&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1096,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1096,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Received from the House.,9,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,EMERGENCY CLAUSE ADOPTED,8,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1096&rcs=2093&chamber=House&ddBienniumSession=2023%2F2024F
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,RULES SUSPENDED,5,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-23,Returned by the Committee Do Pass,4,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1096,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Filed,2,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-05-03,Notification that HB1097 is now Act 156,18,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,Correctly enrolled and ordered transmitted to the Governor's Office.,17,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,TO BE ENROLLED,16,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,Returned From  the Senate as passed.,15,
HB1097,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,Returned to the House as passed.,14,
HB1097,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,EMERGENCY CLAUSE ADOPTED,13,
HB1097,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,Read the third time and passed.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1097&rcs=1459&chamber=Senate&ddBienniumSession=2023%2F2024F
HB1097,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,"Read the first time, rules suspended, read the second time and placed on the calendar.",11,
HB1097,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Received from the House.,10,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,EMERGENCY CLAUSE ADOPTED,9,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,Read the third time and passed and ordered transmitted to the Senate.,8,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1097&rcs=2137&chamber=House&ddBienniumSession=2023%2F2024F
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,REPORTED CORRECTLY ENGROSSED,7,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Amendment No. 2 read and adopted and the bill ordered engrossed.,6,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Placed on second reading for the purpose of amendment.,5,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,Returned by the Committee with the recommendation that it do pass as amended 1,4,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1097,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Filed,2,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Notification that SB1 is now Act 32,16,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,DELIVERED TO GOVERNOR.,15,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Reported correctly enrolled and ordered delivered to the Governor.,14,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,ORDERED ENROLLED,13,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Returned from the House as passed.,12,
SB1,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Returned To  the Senate as passed.,11,
SB1,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,EMERGENCY CLAUSE ADOPTED,10,
SB1,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,Read the third time and passed and ordered transmitted to the Senate.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=SB1&rcs=1293&chamber=House&ddBienniumSession=2023%2F2024F
SB1,94th General Assembly,"Fiscal Session, 2024",House,2024-04-16,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",8,
SB1,94th General Assembly,"Fiscal Session, 2024",House,2024-04-16,RECEIVED FROM THE SENATE,7,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,Ordered immediately transmitted  to the House.,6,
