bill_id,term,session,summary,commem
SB0488,2023_2024,RS,"An Act to amend 3.002 (2), 5.15 (4) (a) and 5.15 (4) (b); to repeal and recreate subchapter I of chapter 4 [precedes 4.001]; and to create 13.49 of the statutes;  Relating to: legislative redistricting.",0
SB0489,2023_2024,RS,An Act to create 48.9865 of the statutes;  Relating to: rights reserved to a parent or guardian of a child.,0
SB0490,2023_2024,RS,An Act to renumber and amend 7.50 (2) (em) of the statutes;  Relating to: counting write-in votes in the general election.,0
SB0491,2023_2024,RS,An Act to create 443.20 of the statutes;  Relating to: prohibiting certain indemnification provisions in contracts relating to design professional services.,0
SB0492,2023_2024,RS,An Act to amend 40.51 (7) (a); and to create 40.51 (7) (c) of the statutes;  Relating to: health insurance for school district employees. (FE),0
SB0493,2023_2024,RS,"An Act to amend 119.04 (1); and to create 20.255 (3) (bt), 40.02 (22) (b) 15. and 115.418 of the statutes;  Relating to: longevity bonuses for teachers in school districts. (FE)",0
SB0494,2023_2024,RS,"An Act to renumber 120.01; to amend 117.105 (4m) (e) 1. a., 117.17 (1) (a), 119.08 (title), 119.08 (3), 119.10 (3), 120.01 (title), 120.11 (2) (a), 120.11 (2) (b), 120.11 (2) (c) and 120.13 (32); and to create 119.08 (1m), 120.01 (2m), 120.065 and 120.41 (3) of the statutes;  Relating to: adding a teacher representative to school boards. (FE)",0
SB0495,2023_2024,RS,An Act to renumber 118.235; to amend 119.04 (1); and to create 118.235 (title) and 118.235 (2) of the statutes;  Relating to: requiring school boards to compensate teachers for time spent on nonclassroom services. (FE),0
SB0496,2023_2024,RS,An Act to amend 119.04 (1); and to create 120.12 (29) of the statutes;  Relating to: paid preparation time for teachers. (FE),0
SB0497,2023_2024,RS,"An Act to amend 119.04 (1); and to create 20.255 (2) (e) and 118.237 of the statutes;  Relating to:  grants to school districts to pay student teachers an hourly wage, granting rule-making authority, and making an appropriation. (FE)",0
SB0498,2023_2024,RS,"An Act to amend 119.04 (1); and to create 20.255 (2) (ch) and 115.422 of the statutes;  Relating to: grants to encourage individuals to pursue a career in teaching or to facilitate teacher licensure, granting rule-making authority, and making an appropriation. (FE)",0
SB0499,2023_2024,RS,"An Act to renumber and amend 118.60 (3) (ar) 3. and 118.60 (3) (ar) 4.; to amend 115.7915 (2) (intro.), 118.60 (2) (a) (intro.), 118.60 (2) (a) 2. g., 118.60 (2) (be) 3., 118.60 (3) (a) (intro.), 118.60 (3) (ar) (intro.), 118.60 (3) (ar) 5., 118.60 (3) (b), 118.60 (3) (c), 118.60 (4v) (b), 119.23 (2) (a) (intro.), 119.23 (3) (a) (intro.), 119.23 (3) (b) and 119.23 (4v) (b); and to create 115.7915 (11), 118.60 (2) (bh), 118.60 (3) (am), 118.60 (3) (ar) 3. a. and b., 118.60 (3) (ar) 4. a. and b., 118.60 (4v) (c) and (d), 119.23 (2) (b), 119.23 (3) (ar) and 119.23 (4v) (c), (d) and (e) of the statutes;  Relating to: phasing out the Special Needs Scholarship Program and limiting enrollment in parental choice programs. (FE)",0
SB0500,2023_2024,RS,"An Act to amend 115.28 (7) (b), 118.19 (1), 118.19 (1b), 118.19 (1c) (b) (intro.), 118.19 (3) (a), 118.19 (3) (b), 118.19 (10) (b) 1., 118.191 (2) (a), 118.191 (2) (b), 118.191 (2m), 118.191 (3), 118.191 (4), 118.192 (4), 118.60 (2) (a) 6. a., 118.60 (2) (a) 6. b., 119.23 (2) (a) 6. a. and 119.23 (2) (a) 6. b.; and to create 115.7915 (2) (i), 118.60 (2) (a) 6m., 118.60 (2) (c) 3., 118.60 (2) (c) 4., 119.23 (2) (a) 6m., 119.23 (2) (c) 3. and 119.23 (2) (c) 4. of the statutes;  Relating to: teacher and administrator licensure in parental choice programs and in the Special Needs Scholarship Program and granting rule-making authority. (FE)",0
SB0501,2023_2024,RS,"An Act to repeal 118.43 (title), (1) to (7) and (9) and 118.44; to renumber and amend 118.43 (8); to amend 20.255 (2) (cs), 20.255 (2) (cu), 115.7915 (2) (intro.), 118.38 (1) (a) 9., 118.60 (2) (a) (intro.), 119.04 (1) and 119.23 (2) (a) (intro.); and to create 115.7915 (11), 118.435, 118.60 (13) and 119.23 (13) of the statutes;  Relating to: phasing out parental choice programs and the Special Needs Scholarship Program, repealing the achievement gap reduction program and the student achievement guarantee program, creating a new student achievement guarantee program, granting rule-making authority, and making an appropriation. (FE)",0
SB0502,2023_2024,RS,"An Act to create 115.7915 (4m) (em), 118.40 (2r) (e) 3n., 118.40 (2x) (e) 3., 118.60 (4) (d) and 119.23 (4) (d) of the statutes;  Relating to: payments for pupils who withdraw from a parental choice program, the Special Needs Scholarship Program, or an independent charter school. (FE)",0
SB0503,2023_2024,RS,An Act to amend 118.60 (4d) (b) 1. (intro.) and 121.91 (4) (n) 1.; and to create 118.60 (4e) of the statutes;  Relating to: state aid to the resident school district of a pupil attending a private school under the Racine or statewide parental choice program. (FE),0
SB0504,2023_2024,RS,An Act to create 74.09 (3) (gb) of the statutes;  Relating to: including with the property tax bill information about state aid reduction to school districts. (FE),0
SB0505,2023_2024,RS,"An Act to amend 118.019 (2d), 118.13 (1), 118.13 (2) (a), 118.13 (3) (a) 3., 118.13 (3) (b) 1. and 2., 118.13 (4), 118.20 (1) and 118.40 (4) (b) 2.; and to create 118.13 (1m) of the statutes;  Relating to: pupil discrimination and private school participating in a parental choice program or the Special Needs Scholarship Program, discrimination based on gender identity or gender expression, and providing a penalty.",0
SB0506,2023_2024,RS,An Act to amend 20.255 (2) (b) and 115.882 of the statutes;  Relating to: the reimbursement rate for special education costs and making an appropriation. (FE),0
SB0507,2023_2024,RS,"An Act to repeal 118.134 (3r), 118.134 (4) (b), 227.43 (1) (bd), 227.43 (3) (br) and 227.43 (4) (br); to renumber and amend 118.134 (1m) (b), 118.134 (2) and 118.134 (4) (a); to amend 118.134 (1), 118.134 (1m) (a), 118.134 (3) (a), 118.134 (3) (b) 2. and 118.134 (3) (c); and to create 20.255 (2) (kg), 20.505 (8) (hm) 29., 118.134 (1m) (a) 1m., 118.134 (1m) (b) 2., 118.134 (2) (b) and 118.134 (6) of the statutes;  Relating to: race-based nicknames, logos, mascots, and team names; providing an exemption from rule-making and emergency rule procedures; and making an appropriation. (FE)",0
SB0508,2023_2024,RS,"An Act to amend 121.004 (7) (c) 1. a., 121.004 (7) (c) 2. and 121.004 (7) (cm) of the statutes;  Relating to: counting pupils enrolled in four-year-old kindergarten for purposes of state aid and revenue limits. (FE)",0
SB0509,2023_2024,RS,An Act to amend 121.91 (7); and to create 121.91 (4) (m) of the statutes;  Relating to: a school district revenue limit adjustment for the cost of employing school nurses. (FE),0
SB0510,2023_2024,RS,An Act  Relating to: additional positions in the Department of Public Instruction related to licensing school and public library personnel and making an appropriation. (FE),0
SB0511,2023_2024,RS,An Act to amend 118.21 (title); and to create 118.21 (5) and 119.40 (3) of the statutes;  Relating to: establishing minimum salaries for public school teachers. (FE),0
SB0512,2023_2024,RS,"An Act to amend 40.22 (1), 40.22 (2m) (intro.), 40.22 (2r) (intro.) and 40.22 (3) (intro.); and to create 40.26 (7) of the statutes;  Relating to: rehired annuitant teachers in the Wisconsin Retirement System. (FE)",0
SB0513,2023_2024,RS,"An Act to create 51.42 (7) (b) 12., 457.01 (8r), 457.03 (4) and 457.035 (3) of the statutes;  Relating to: provision of psychotherapy by qualified treatment trainees and applicants for certain training licenses in outpatient mental health clinics. (FE)",0
SB0514,2023_2024,RS,"An Act to amend 346.17 (3) (a), 346.17 (3) (b), 346.17 (3) (c) and 346.17 (3) (d) of the statutes;  Relating to: fleeing an officer and providing a penalty.",0
SB0515,2023_2024,RS,An Act to create 440.18 of the statutes;  Relating to: provision of telehealth services by out-of-state health care providers.,0
SB0516,2023_2024,RS,An Act to create 971.106 and 971.108 of the statutes;  Relating to: expediting criminal proceedings when a victim or witness is an elder person and preserving the testimony of a crime victim or witness who is an elder person.,0
SB0517,2023_2024,RS,"An Act to renumber and amend 968.02 (3); to amend 968.26 (2) (b), 968.26 (2) (c) and 968.26 (2) (d); and to create 968.02 (3) (b) 2. of the statutes;  Relating to: court-issued criminal complaints if the person's actions were in self-defense.",0
SB0518,2023_2024,RS,"An Act to create 20.192 (1) (c) and 238.145 of the statutes;  Relating to:  University of Wisconsin System branch campus redevelopment grants, including a grant to Richland County, and making an appropriation. (FE)",0
SB0519,2023_2024,RS,"An Act to repeal 111.04 (3) and 947.20; to consolidate, renumber and amend 111.04 (1) and (2); to amend 111.06 (1) (c), 111.06 (1) (e) and 111.06 (1) (i); and to create 111.01 of the statutes;  Relating to: eliminating the right-to-work law. (FE)",0
SB0520,2023_2024,RS,"An Act to amend 48.02 (15), 48.028 (2) (e), 48.028 (2) (f), 48.207 (1) (b), 48.207 (1) (f), 48.33 (4) (intro.), 48.335 (3g) (intro.), 48.335 (3j) (intro.), 48.345 (3) (a) (intro.), 48.345 (3) (a) 1., 48.345 (3) (a) 2., 48.345 (4) (a), 48.355 (4) (b) (intro.), 48.366 (1) (a), 48.371 (1) (intro.), 48.371 (1) (a), 48.371 (3) (intro.), 48.371 (3) (d), 48.371 (5), 48.38 (2) (intro.), 48.38 (3m) (a), 48.38 (4) (f) (intro.), 48.38 (4m) (b), 48.38 (4m) (d), 48.38 (5) (b), 48.38 (5) (bm) 1., 48.38 (5) (e), 48.38 (5m) (b), 48.38 (5m) (c) 1., 48.38 (5m) (e), 48.385 (intro.), 48.40 (1m), 48.427 (3m) (a) 5., 48.43 (5) (b) 1., 48.43 (5) (b) 3., 48.43 (5m), 48.57 (3m) (a) 1. b., 48.57 (3m) (a) 2., 48.57 (3m) (am) (intro.), 48.57 (3m) (am) 1., 48.57 (3m) (am) 1m., 48.57 (3m) (am) 4., 48.57 (3m) (am) 4m., 48.57 (3m) (am) 5., 48.57 (3m) (am) 5m., 48.57 (3m) (am) 6., 48.57 (3m) (ap) 1., 48.57 (3m) (ap) 2., 48.57 (3m) (ap) 3., 48.57 (3m) (b) 2., 48.57 (3m) (cm), 48.57 (3m) (h), 48.57 (3m) (i) 1., 48.57 (3n) (a) 1. b., 48.57 (3n) (a) 2., 48.57 (3n) (am) (intro.), 48.57 (3n) (am) 1., 48.57 (3n) (am) 2., 48.57 (3n) (am) 4., 48.57 (3n) (am) 4m., 48.57 (3n) (am) 5., 48.57 (3n) (am) 5m., 48.57 (3n) (am) 5r., 48.57 (3n) (am) 6. (intro.), 48.57 (3n) (am) 6. c., 48.57 (3n) (am) 6. d., 48.57 (3n) (am) 6. e., 48.57 (3n) (ap) 1., 48.57 (3n) (ap) 2., 48.57 (3n) (ap) 3., 48.57 (3n) (b) 2., 48.57 (3n) (cm), 48.57 (3n) (h), 48.57 (3p) (h) 3. (intro.), 48.57 (3p) (h) 3. b., 48.57 (3p) (h) 4., 48.60 (2) (a), 48.62 (2), 48.64 (1), 48.64 (1m), 48.64 (2), 48.64 (4) (a), 48.64 (4) (c), 48.67 (4) (b), 49.155 (1m) (a) 1m. b., 118.175 (1), 767.57 (1m) (cm), 767.57 (2), 938.02 (15), 938.028 (2) (c), 938.207 (1) (b), 938.207 (1) (f), 938.33 (4) (intro.), 938.335 (3g) (intro.), 938.335 (3j) (intro.), 938.34 (3) (a) (intro.), 938.34 (3) (a) 1., 938.34 (3) (a) 2., 938.355 (4) (am) (intro.), 938.357 (6) (a) (intro.), 938.357 (6) (b), 938.365 (5) (b) (intro.), 938.366 (1) (a), 938.371 (1) (intro.), 938.371 (1) (a), 938.371 (3) (intro.), 938.371 (5), 938.38 (2) (intro.), 938.38 (3m) (a), 938.38 (4) (f) (intro.), 938.38 (4m) (b), 938.38 (4m) (d), 938.38 (5) (b), 938.38 (5) (bm) 1., 938.38 (5) (e), 938.38 (5m) (b), 938.38 (5m) (c) 1., 938.38 (5m) (e) and 938.385 (intro.); and to create 48.02 (12c) and 938.02 (12c) of the statutes;  Relating to: inclusion of like-kin as an option for with whom children may be placed out of their home under certain circumstances and who may receive kinship care payments.",0
SB0522,2023_2024,RS,An Act to amend 38.08 (1) (a) 1. (intro.) and 38.08 (1) (a) 1g. (intro.) of the statutes;  Relating to:  technical college district board membership.,0
SB0523,2023_2024,RS,An Act to repeal 165.88 (3m) (d); to amend 165.88 (4); and to create 165.88 (3p) of the statutes;  Relating to: grants to schools to acquire proactive firearm detection software and making an appropriation. (FE),0
SB0524,2023_2024,RS,An Act to amend 885.60 (2) (d) of the statutes;  Relating to: the use of videoconferencing technology in certain civil actions. (FE),0
SB0525,2023_2024,RS,An Act to create 347.02 (8) of the statutes;  Relating to: tinting windows on government-owned vehicles.,0
SB0526,2023_2024,RS,An Act to renumber and amend 15.195 (8); and to create 15.195 (8) (b) of the statutes;  Relating to: adding rural emergency medical services providers to the Emergency Medical Services Board.,0
SB0527,2023_2024,RS,An Act to create 51.72 of the statutes;  Relating to: grants for suicide prevention programming. (FE),0
SB0528,2023_2024,RS,"An Act to renumber and amend 7.60 (4) (c) and 8.16 (1); to amend 5.01 (3) (a), 5.35 (6) (b), 5.62 (1) (a), 5.62 (1) (b) 2., 5.62 (2) (b), 5.62 (3), 5.81 (4), 5.84 (1), 5.91 (1), 5.91 (6), 6.80 (2) (am), 7.10 (2), 7.50 (1) (b), 7.50 (1) (c), 7.50 (1) (d), 7.60 (4) (a), 8.50 (3) (b), 8.50 (3) (c) and 10.02 (3) (b) 2.; and to create 5.20, 5.62 (3m), 6.80 (2) (g), 7.60 (4) (c) 3., 7.60 (4) (c) 4., 7.62 and 8.16 (1) (b) of the statutes;  Relating to: top-five primaries and instant runoff voting for the offices of U.S. senator and U.S. representative in Congress. (FE)",0
SB0529,2023_2024,RS,An Act to amend 71.07 (6e) (b) and 71.07 (6e) (c) 3.; and to create 71.07 (6e) (a) 6. of the statutes;  Relating to: allowing renters to claim the veterans and surviving spouses property tax credit. (FE),0
SB0530,2023_2024,RS,An Act  Relating to: authorizing certain full-time positions within the Department of Safety and Professional Services and making an appropriation. (FE),0
SB0531,2023_2024,RS,"An Act to renumber 100.52 (6); to amend 100.52 (10) (a) and 100.52 (10) (b); and to create 100.52 (1) (bd), 100.52 (4) (a) 4., 100.52 (4) (a) 5., 100.52 (6) (c), 100.52 (10) (c) and 100.523 of the statutes;  Relating to: caller identification spoofing, granting rule-making authority, and providing a penalty. (FE)",0
SB0532,2023_2024,RS,An Act to amend 343.61 (4) (b) of the statutes;  Relating to: the location and operation of driver schools.,0
SB0533,2023_2024,RS,An Act to create 20.285 (1) (cm) of the statutes;  Relating to: funding for University of Wisconsin System student health services and making an appropriation. (FE),0
SB0534,2023_2024,RS,An Act to create 115.28 (63) (d) of the statutes;  Relating to: training to address student mental health and making an appropriation. (FE),0
SB0535,2023_2024,RS,"An Act to repeal 115.364 (1) (a), (am) and (b), 115.364 (2) (a) 2. and 3. and 115.364 (2) (b) 2.; to renumber and amend 115.364 (1) (intro.) and 115.364 (2) (b) 1.; to consolidate, renumber and amend 115.364 (2) (a) (intro.) and 1.; and to amend 20.255 (2) (da), 115.364 (title) and 118.40 (2r) (e) 2p. a. of the statutes;  Relating to: school mental health and pupil wellness aid and making an appropriation.",0
SB0536,2023_2024,RS,An Act  Relating to: increasing funding for school-based mental health services grants and making an appropriation. (FE),0
SB0537,2023_2024,RS,An Act to create 13.02 (5) and 19.465 of the statutes;  Relating to: requiring certain persons holding a state elective office to serve as an election official.,0
SB0538,2023_2024,RS,"An Act to create 100.2075 of the statutes;  Relating to:  software security measures for text messages, granting rule-making authority, and providing a penalty. (FE)",0
SB0539,2023_2024,RS,An Act to renumber and amend 59.53 (3); and to create 59.53 (3) (c) of the statutes;  Relating to: county assistance to certain nonprofit organizations.,0
SB0540,2023_2024,RS,"An Act to repeal 84.54 and 86.51; to amend 66.0129 (5), 66.0903 (1) (c), 66.0903 (1) (f), 66.0903 (1) (j), 66.0903 (1m) (b), 103.005 (12) (a), 103.503 (1) (a), 103.503 (1) (e), 103.503 (2), 103.503 (3) (a) 2., 109.09 (1), 111.322 (2m) (a), 111.322 (2m) (b) and 978.05 (6) (a); to repeal and recreate 66.0903 (1) (g) and 103.503 (1) (g); and to create 19.36 (12), 66.0903 (1) (a), (am), (b), (cm), (dr), (em), (hm) and (im), 66.0903 (2) to (12), 84.41 (3), 103.49, 103.50, 104.001 (4), 106.04, 111.322 (2m) (c), 227.01 (13) (t), 229.682 (2), 229.8275 and 946.15 of the statutes;  Relating to: prevailing wage, granting rule-making authority, and providing a penalty. (FE)",0
SB0541,2023_2024,RS,"An Act to renumber 30.122; to amend 30.122 (title); and to create 30.01 (1h), 30.122 (2), 30.122 (3), 30.2034, 30.2039 and 885.335 of the statutes;  Relating to: use of fill in commercial waterways and Great Lakes waters.",0
SB0542,2023_2024,RS,"An Act to amend 118.305 (1) (dm), 118.305 (2) (a), 118.305 (2) (e), 118.305 (3) (a) and 118.305 (3) (c) of the statutes;  Relating to: the seclusion and restraint of pupils.",0
SB0543,2023_2024,RS,An Act to repeal 66.0144; and to amend 59.52 (25) of the statutes;  Relating to: eliminating the advisory referenda restrictions under 2023 Wisconsin Act 12.,0
SB0544,2023_2024,RS,"An Act to create 97.50 of the statutes;  Relating to: labeling a food product as containing lab-grown animal cells, providing an exemption from emergency rule procedures, and providing a penalty. (FE)",0
SB0545,2023_2024,RS,"An Act  Relating to: hunting wild animals with the aid of a dog, dog training on wild animals, and dog trialing on wild animals in the northern portion of the state.",0
SB0546,2023_2024,RS,An Act to renumber and amend 45.51 (4); and to create 45.51 (4) (bm) of the statutes;  Relating to: admission of spouses at veterans homes. (FE),0
SB0547,2023_2024,RS,An Act to create 13.45 (8) of the statutes;  Relating to: requiring a public hearing on bills with several cosponsors.,0
SB0548,2023_2024,RS,"An Act to renumber 5.07; to amend 5.05 (1) (e), 5.056, 5.06 (2), 5.25 (4) (b), 5.35 (6) (a) (intro.), 5.35 (6) (a) 5., 5.35 (6) (b), 5.35 (6) (c), 6.33 (2) (a), 6.35 (3), 6.86 (1) (b), 6.86 (3) (c), 12.09 (1), 12.09 (3), 12.60 (1) (a), 12.60 (4) and 85.61 (1); and to create 5.07 (2), 5.25 (4) (c), 5.35 (6) (a) 4c., 5.35 (6) (d), 6.256, 6.29 (2) (e), 7.08 (3) (d) to (g), 7.08 (13), 7.08 (14), 7.10 (11), 7.15 (16), 12.17, 12.19, 12.60 (1) (am), 12.60 (1) (an), 12.60 (1) (ap), 12.60 (1) (bn) and 343.14 (2p) of the statutes;  Relating to: automatic voter registration, deceptive election practices, voter intimidation and suppression, voter rights, polling place posting and language requirements, election manual requirements, granting rule-making authority, and providing a penalty. (FE)",0
SB0549,2023_2024,RS,An Act to amend 119.04 (1); and to create 118.065 of the statutes;  Relating to: allowing representatives of certain federally chartered youth membership organizations to provide information to pupils on public school property.,0
SB0550,2023_2024,RS,An Act to amend 6.20 and 6.36 (2) (a); and to create 6.31 and 6.36 (2) (d) of the statutes;  Relating to: voter preregistration of 16-year-olds and 17-year-olds. (FE),0
SB0551,2023_2024,RS,An Act to create 6.31 of the statutes;  Relating to: voter registration forms and information provided to certain high school students. (FE),0
SB0552,2023_2024,RS,"An Act to amend 5.02 (12n), 6.02 (1), 6.02 (2), 6.05, 6.22 (6), 6.24 (1), 6.94 and 7.52 (5) (b) of the statutes;  Relating to: extending voting rights to certain 17-year-old individuals and requiring a referendum.",0
SB0553,2023_2024,RS,"An Act to create 942.09 (1) (e), 942.09 (2) (am) 4. and 942.09 (3m) (a) 3. of the statutes;  Relating to: representations depicting nudity and providing a penalty.",0
SB0554,2023_2024,RS,"An Act  Relating to: ratification of the agreement negotiated between the state of Wisconsin and the Wisconsin Law Enforcement Association, for the 2023-25 biennium, covering employees in the public safety collective bargaining unit, and authorizing an expenditure of funds. (FE)",0
SB0555,2023_2024,RS,"An Act  Relating to: ratification of the agreement negotiated between the State of Wisconsin and the Wisconsin State Building Trades Negotiating Committee, for the 2023-24 fiscal year, covering employees in the building trades crafts collective bargaining unit, and authorizing an expenditure of funds. (FE)",0
SB0556,2023_2024,RS,An Act to amend 6.28 (1) (b); and to create 6.28 (2m) of the statutes;  Relating to: voter registration at high schools. (FE),0
SB0557,2023_2024,RS,"An Act to repeal 20.445 (1) (fc), 49.1635 (1), 49.1635 (2), 49.1635 (3), 49.1635 (4) and 106.15; to renumber and amend 49.1635 (5) (a), 49.1635 (5) (b) and 49.1635 (5) (c); to amend 16.306 (2) (a), 16.3085 (2) (b) 2., 38.40 (2), 46.56 (14) (a), 49.143 (2) (a) 4m. e., 49.163 (4) (intro.), 49.175 (1) (j), 49.175 (1) (k), 49.265 (1) (b), 49.265 (3) (b) 11., 49.265 (4) (a), 49.265 (4) (b), 49.265 (4) (c), 49.79 (9) (a) 1., 60.85 (7) (a), 60.85 (7) (b), 66.1103 (6m), 66.1105 (6c) (a), 66.1105 (6c) (b), 71.07 (2dx) (a) 5., 71.07 (5r) (b) 2., 71.28 (1dx) (a) 5., 71.28 (5r) (b) 2., 71.47 (1dx) (a) 5., 71.47 (5r) (b) 2., 76.636 (1) (e) 12., 85.20 (4m) (a) 8. b., 106.11, 106.13 (2), 106.16 (2), 106.27 (1m), 109.07 (1m) (a), 115.28 (24), 238.30 (4m) and 946.13 (10); and to create 13.48 (26m), 16.03 (2) (d), 16.19, 16.3065, 20.320 (2) (a), 20.435 (5) (em), 20.437 (2) (cs), 20.437 (2) (eg), 20.445 (1) (fc), 20.505 (7) (bq), 20.505 (7) (e), 20.505 (7) (fk), 36.25 (56), 46.483, 49.168, 49.175 (1) (x), 49.45 (31m), 49.675, 51.44 (5) (bm), 106.115, 115.28 (66), 234.253 and 281.61 (8) (b) of the statutes;  Relating to: housing and homelessness; emergency rental assistance program; indigent civil legal services; workforce development; community action agencies; poverty reports; mental health; economic security; reimbursement for nonemergency medical transportation services; urban mass transit aid; lead exposure and abatement services; lead service line replacement; providing an exemption from emergency rule procedures; granting rule-making authority; and making an appropriation. (FE)",0
SB0558,2023_2024,RS,An Act to amend 943.01 (2) (e) and 943.017 (2) (e) of the statutes;  Relating to: damage or graffiti to certain historical property and providing a penalty.,0
SB0559,2023_2024,RS,"An Act to amend 102.07 (8) (a) and 108.02 (12) (a); and to create 102.01 (2) (ae), 102.01 (2) (an), 102.01 (2) (ann), 102.01 (2) (anp), 102.01 (2) (dc), 102.01 (2) (ds), 102.01 (2) (gh), 102.07 (8) (bs), 103.08, 104.01 (2) (b) 6., 108.02 (12) (ds), 224.55 and 632.985 of the statutes;  Relating to: delivery network couriers and transportation network drivers, Department of Financial Institutions' approval to offer portable benefit accounts, providing for insurance coverage, modifying administrative rules related to accident and sickness insurance, and granting rule-making authority. (FE)",0
SB0560,2023_2024,RS,An Act to amend 7.41 (2); and to create 7.41 (4m) of the statutes;  Relating to: election observers and providing a penalty.,0
SB0561,2023_2024,RS,An Act to amend 5.056 and 85.61 (1); and to create 6.256 and 343.14 (2p) of the statutes;  Relating to: automatic voter registration. (FE),0
SB0562,2023_2024,RS,An Act to amend 6.28 (1) (b); and to create 6.28 (2m) of the statutes;  Relating to: voter registration at high schools. (FE),0
SB0563,2023_2024,RS,An Act to renumber 11.1208 (4); and to create 11.1208 (4) (b) of the statutes;  Relating to: expressly prohibiting a foreign national from making a contribution to a referendum committee.,0
SB0564,2023_2024,RS,"An Act to repeal 66.0506, 66.0508, 66.0509 (1m), 73.03 (68), 111.70 (1) (cm), 111.70 (3) (a) 7m., 111.70 (3) (b) 6m., 111.70 (4) (cg), 111.70 (4) (d) 3. b., 111.70 (4) (mb), 111.70 (4) (mbb), 111.71 (4m), 111.71 (5m), 111.81 (3n), 111.83 (3) (b), 111.91 (3) (b), 111.91 (3q), 118.245 and 120.12 (4m); to renumber 111.83 (3) (a); to renumber and amend 111.70 (4) (c) 1. and 111.70 (4) (cm) 1.; to consolidate and renumber 111.70 (4) (d) 3. a. and c.; to consolidate, renumber and amend 111.91 (3) (intro.) and (a); to amend 20.425 (1) (i), 111.70 (1) (a), 111.70 (3) (a) 5., 111.70 (4) (c) (title), 111.70 (4) (c) 2., 111.70 (4) (c) 3. (intro.), 111.70 (4) (cm) (title), 111.70 (4) (cm) 2., 3. and 4., 111.70 (4) (cm) 8m., 111.70 (4) (d) 1., 111.70 (4) (d) 2. a., 111.70 (4) (p), 111.70 (8) (a), 111.71 (2), 111.77 (9), 111.825 (5), 111.83 (1), 111.83 (4), 119.04 (1), 120.18 (1) (gm), 851.71 (4) and 904.085 (2) (a); and to create 111.70 (3) (a) 7., 111.70 (3) (b) 6., 111.70 (4) (c) 1g., 111.70 (4) (cm) 1g., 111.70 (4) (cm) 5., 111.70 (4) (cm) 6., 111.70 (4) (cm) 7., 111.70 (4) (cm) 7g., 111.70 (4) (cm) 7r., 111.70 (4) (cm) 8., 111.70 (4) (n), 111.70 (7m) (c) 3., 111.70 (7m) (e), 111.71 (4) and 111.71 (5) of the statutes;  Relating to: bargaining over wages, hours, and conditions of employment for public employees. (FE)",0
SB0565,2023_2024,RS,"An Act to repeal 20.865 (1) (dm), 20.928 (1f), 230.01 (2) (bm), 230.01 (2) (bp), 230.04 (13m), 230.04 (19), 230.05 (10), 230.06 (1) (m), 230.06 (4), 230.13 (3) (c), 230.15 (6), 230.15 (7), 230.16 (1) (ap), 230.25 (2) (am), 230.31 (3), 230.34 (1) (a) 1. to 9. and 230.445; to renumber and amend 63.08 (1) (fm) and 230.34 (1) (a) (intro.); to amend 62.13 (4) (d), 63.08 (1) (f) 1., 63.08 (1) (f) 2., 63.08 (1) (f) 3., 63.37, 63.39 (2m), 66.0509 (1), 230.04 (14), 230.046 (2), 230.05 (7), 230.08 (2) (c), 230.12 (1) (h), 230.13 (1) (a), 230.13 (3) (b), 230.15 (1), 230.15 (1m) (c) 1., 230.16 (title), 230.16 (1) (a), 230.16 (2), 230.16 (3), 230.16 (4), 230.16 (5), 230.16 (6), 230.16 (7m) (b) 4., 230.16 (10), 230.16 (11), 230.17 (1), 230.17 (2), 230.18, 230.21 (1), 230.21 (2), 230.21 (3), 230.213, 230.24 (1), 230.25 (1), 230.25 (2) (a), 230.25 (2) (b), 230.25 (3) (a), 230.26 (2), 230.26 (4), 230.28 (1) (a), 230.28 (1) (am), 230.28 (1) (c), 230.31 (1) (intro.), 230.32 (4), 230.34 (1) (am), 230.34 (2) (intro.), 230.35 (3) (d), 230.37 (1), 230.43 (1) (title), 230.43 (1) (am), 230.43 (1) (b), 230.43 (1) (c), 230.43 (1) (d), 230.43 (1) (e), 230.43 (5), 230.44 (1) (c), 230.44 (1) (e), 321.65 (3) (g) and 323.2915 (1) and (2); to repeal and recreate 230.19, 230.24 (2), 230.25 (1g), 230.25 (1m), 230.34 (2) (a) and 230.34 (2) (b); and to create 230.16 (7m) (c), 230.16 (9), 230.28 (6), 230.31 (2) and 230.40 (3) of the statutes;  Relating to: the state civil service system. (FE)",0
SB0566,2023_2024,RS,An Act to renumber and amend 103.465; to amend 103.465 (title); and to create 103.465 (1m) and 103.465 (3) and (4) of the statutes;  Relating to: covenants not to compete in employment contracts.,0
SB0567,2023_2024,RS,An Act to create 97.19 of the statutes;  Relating to: serving maple syrup in a public eating place.,0
SB0568,2023_2024,RS,An Act  Relating to: creating a task force on missing and murdered African American women and girls. (FE),0
SB0569,2023_2024,RS,An Act to create 757.023 of the statutes;  Relating to: setting a maximum age for serving as a supreme court justice or judge of a court of record. (FE),0
SB0570,2023_2024,RS,An Act to amend 5.25 (3) of the statutes;  Relating to: notice of change in polling place location. (FE),0
SB0571,2023_2024,RS,"An Act to amend 36.35 (1); and to create 36.42, 38.43 and 118.129 of the statutes;  Relating to: freedom of speech and of the press in school-sponsored media.",0
