bill_number,session_year,session_type,title,sponsors,summary,bill_url
HB91,2024,RS,AN ACT relating to metal recyclers.,R. Roberts; G. Brown Jr.,"Create new sections of Subchapter 30 of KRS Chapter 224 to require the Energy and Environment Cabinet to promulgate administrative regulations to implement a comprehensive program to control explosions and combustion events at metal recycling facilities; require administrative regulations to be promulgated within 120 days after the effective date of the Act; include standards and requirements for controlling hazardous emissions, flying objects, smoke and dust, and the need for pre-shredders; define ""pre-shredder"" and ""metal recycling facility""; amend KRS 224.30-175 to require notice of violations of noise standards from a metal recycling facility be sent to both the recycling facility and the local governing body.",https://apps.legislature.ky.gov/record/24rs/HB91.html
HB92,2024,RS,AN ACT relating to medical directives.,M. Dossett,Amend KRS 311.633 to require physicians and health care facilities to notify patients of the right to refuse compliance with advance directives or medical orders for scope of treatment; require physicians and health care facilities to provide notice of the right to request a transfer.,https://apps.legislature.ky.gov/record/24rs/HB92.html
HB93,2024,RS,AN ACT relating to the establishment of the Kentucky Healthy Farm and Food Innovation Board and making an appropriation therefor.,M. Dossett; C. Aull; K. Banta; B. Chester-Burton; D. Grossberg; K. King; A. Neighbors; K. Timoney,Create new sections of KRS Chapter 246 to define terms; establish the Kentucky Healthy Farm and Food Innovation Board and specify membership; set forth the duties of the Kentucky Healthy Farm and Food Innovation Board; establish the healthy farm and food innovation fund; amend KRS 18A.115 to exempt the Kentucky Healthy Farm and Food Innovation Board from a classified service designation; APPROPRIATION.,https://apps.legislature.ky.gov/record/24rs/HB93.html
HB94,2024,RS,AN ACT proposing to amend Section 42 of the Constitution of Kentucky relating to sessions of the General Assembly.,M. Lockett; K. Jackson; D. Lewis,Propose to amend Section 42 of the Constitution of Kentucky to eliminate the existing dates by which the General Assembly must adjourn in any regular session; provide that no session shall extend beyond December 31.,https://apps.legislature.ky.gov/record/24rs/HB94.html
HB95,2024,RS,AN ACT relating to theft of services.,M. Lockett; C. Aull; A. Camuel; M. Clines; R. Palumbo; S. Rudy,"Amend KRS 514.060, relating to theft of services, to include the conduct of a person holding the property of another under a rental agreement longer than the period agreed upon and depriving the owner of its use for future rentals.",https://apps.legislature.ky.gov/record/24rs/HB95.html
HB96,2024,RS,AN ACT relating to moments of silence and reflection.,D. Fister; D. Bentley; J. Hodgson; K. King,Amend KRS 158.175 to require moments of silence or reflection at the start of each school day and establish guidelines.,https://apps.legislature.ky.gov/record/24rs/HB96.html
HB97,2024,RS,AN ACT relating to special license plates.,D. Elliott,"Amend KRS 186.162 to change extra fees for special license plates charged upon renewal to match the extra fees charged upon initial issuance; EFFECTIVE January 1, 2025",https://apps.legislature.ky.gov/record/24rs/HB97.html
HB98,2024,RS,AN ACT relating to crimes and punishments.,DJ Johnson,Amend KRS 506.040 to provide that any person who is 18 years of age or older who engages in a criminal conspiracy with a minor shall be subject to the same penalty provided for the offense which is the object of the conspiratorial agreement; amend KRS 527.100 to enhance the penalty of possession of handgun by a minor to a Class D felony for the first offense and a Class C felony for each subsequent offense.,https://apps.legislature.ky.gov/record/24rs/HB98.html
HB99,2024,RS,AN ACT relating to the Kentucky Public Pensions Authority.,DJ Johnson,"Amends sections of KRS Chapters 16, 61, and 78 to make technical and housekeeping changes relating to the Kentucky Public Pensions Authority’s (KPPA’s) administration of the systems governed by the Kentucky Retirement Systems and the County Employees Retirement System boards of trustees, including: amends KRS 16.505, 61.510, and 78.510 to make changes and additions to definitions; repeals, reenacts, and amends KRS 16.652, 61.546, and 61.692 in response to a Kentucky Supreme Court decision and makes technical changes; amends KRS 61.505 to rename the position of internal auditor to chief auditor and to conform with prior legislation; amends KRS 61.525 and 78.540 to remove outdated language and to comply with federal law regarding membership in the retirement plans; amends KRS 61.552 to require Tier 3 members to remit employee contributions before receiving military service credit; amends KRS 61.569 to provide process for repayment of employee contributions after a member’s employment is reinstated by order of a court or tribunal; amends KRS 61.615 to permit KPPA to employ vocational experts to review and evaluate employment information in disability review cases and to remove review of physical exertion requirement when disability is due solely to a mental illness; amends KRS 61.625 regarding procedures for members who receive a refund in error or who have taken a refund and subsequently have their reemployment reinstated; amends KRS 61.637 and 78.5540 to conform to the process for repayment of employee contributions after a member’s employment is reinstated by order of a court or tribunal; amends KRS 61.645 and 78.782 to permit voting by telephone in trustee elections and to extend the deadline for posting board minutes from 72 hours to three business days; amends KRS 61.665 to change the process for the review of disability applications to permit one medical examiner to review initial applications and approve a member for disability with no additional reviews required, but if disability is denied, implement up to two more examiners to achieve majority consensus for approval or disapproval of disability; amends KRS 61.705 and 78.5538 to provide that the death benefit of $5,000 is payable to a beneficiary of the member, not the member, and is not subject to garnishment, unless the beneficiary is the member’s estate or there is an overpayment of benefits or outstanding balance owed to the system; and amends KRS 61.685, 61.702, 78.530, 78.5528, 78.5536, 78.640, and 78.852 to make conforming and technical changes.",https://apps.legislature.ky.gov/record/24rs/HB99.html
HB100,2024,RS,AN ACT relating to birth certificates.,S. Witten; S. Stalker; J. Bauman; J. Blanton; K. Bratcher; R. Bridges; G. Brown Jr.; L. Burke; E. Callaway; B. Chester-Burton; S. Dietz; D. Elliott; K. Fleming; A. Gentry; J. Hodgson; N. Kulkarni; S. Rawlings; J. Raymond; W. Williams,"Amends KRS 213.141 to establish that a homeless individual as defined in KRS 198A.700, or a homeless youth, as defined in 42 U.S.C. sec. 11434a(2), who is under the age of 25 does not have to pay a fee to get a copy of his or her birth certificate.",https://apps.legislature.ky.gov/record/24rs/HB100.html
HB101,2024,RS,AN ACT relating to the exemption of bullion and currency from sales and use tax.,S. Doan; K. Banta; E. Callaway; J. Calloway; J. Decker; C. Freeland; A. Gentry; J. Hodgson; C. Massaroni; M. Proctor; S. Rawlings; N. Wilson,"Amend KRS 139.480 to exempt currency and bullion from sales and use tax; EFFECTIVE August 1, 2024.",https://apps.legislature.ky.gov/record/24rs/HB101.html
HB102,2024,RS,AN ACT relating to housing opportunities.,S. Doan; J. Calloway; D. Grossberg; N. Tate,"Create new sections of KRS Chapter 100, relating to local planning and zoning, to require local governments to prioritize housing within applicable zones by easing minimum square footage requirements and aesthetic design requirements; facilitating the location of multifamily housing, accessory dwelling units, tiny homes, and manufactured housing; facilitating the permitting and variance process; easing minimum parking requirements, and standards for home occupations; and requiring that zoning laws have a substantial connection to protection of public safety, health, and usage of property; provide legal remedies; set conditions for the construction of the Act; amend KRS 141.435 and 141.437 to conform; provide that the Act may be cited as the Housing Opportunities Made Easier Act or the HOME Act; repeal KRS 100.348, relating to standards for manufactured homes.",https://apps.legislature.ky.gov/record/24rs/HB102.html
HB103,2024,RS,AN ACT relating to patient medical records.,S. Doan,Create a new section of KRS Chapter 422 to establish standards and procedures for access to copies of patient medical records or charts for a patient who is under the age of eighteen.,https://apps.legislature.ky.gov/record/24rs/HB103.html
HB104,2024,RS,AN ACT relating to compensation of jurors.,D. Frazier Gordon; C. Aull; E. Callaway; A. Gentry,"Amend KRS 29A.170 to increase juror pay to $50 per day and remove payment specified for reimbursement of expenses; amend KRS 32.011 to conform; repeal KRS 32.070, which provides for reimbursement of expenses to jurors.",https://apps.legislature.ky.gov/record/24rs/HB104.html
HB105,2024,RS,AN ACT relating to families and children and making an appropriation therefor.,D. Frazier Gordon,"Amend KRS 164.2847 to establish a monthly subsidy for students participating in the Kentucky foster or adopted child public postsecondary tuition waiver program; create a new section of KRS Chapter 199 to define ""at -risk male student""; establish the participation and operational requirements of the Mentorship for At-Risk Male Students Grant Program; amend KRS 211.690 to establish the promotion of father engagement activities as a part of the Kentucky HANDS Program; create new sections of KRS Chapter 405 to establish the participation and operational requirements of the Responsible Fatherhood Imitative; establish the participation and operational requirements of a community grant program to address the needs of fathers in the Commonwealth; create a new section of KRS Chapter 600 to require the Department of Juvenile Justice and the Cabinet for Health and Family Services to identify children that are dually involved with both systems of care and provide a report to the General Assembly each year that includes actions taken by both agencies to better serve such children; amend KRS 625.025 to establish new requirements of the youth independent living program operated by the Cabinet for Health and Family Services; APPROPRIATION.",https://apps.legislature.ky.gov/record/24rs/HB105.html
HB106,2024,RS,AN ACT relating to hunting and fishing licenses.,S. Maddox; F. Rabourn; J. Calloway; A. Gentry; C. Massaroni; M. Proctor; S. Rawlings,Amend KRS 150.170 to remove the requirement that resident landowners must own five or more acres of farmland in order to be exempt from sport hunting license requirements when hunting on their own lands; remove the farmland owner sport fishing license exemption; allow any person fishing on private property with the permission of the landowner to do so without procuring a sport fishing license.,https://apps.legislature.ky.gov/record/24rs/HB106.html
HB107,2024,RS,,W. Lawrence; K. Banta,,https://apps.legislature.ky.gov/record/24rs/HB107.html
HB108,2024,RS,AN ACT relating to English language learners.,K. Jackson; T. Bojanowski; C. Aull; K. Banta; E. Callaway; A. Gentry; S. Lewis; S. McPherson; M. Meredith; J. Raymond; S. Riley; K. Timoney; T. Truett,Amends KRS 158.6455 to create a tiered implementation of English language learners into the accountability system.,https://apps.legislature.ky.gov/record/24rs/HB108.html
HB109,2024,RS,AN ACT relating to swimming pools and declaring an emergency.,K. Jackson; R. Bridges; J. Branscum; K. Bratcher; R. Duvall; J. Hodgson; DJ Johnson; S. McPherson; M. Meredith; S. Riley; S. Rudy; K. Timoney; T. Truett; S. Witten,"Creates a new section of KRS Chapter 211 to define terms, to establish lifeguard requirements for Class A and Class B pools, to allow swimming coaches or instructors providing instruction to count as lifeguards, to allow Class A and Class B pools to submit an alternative lifeguard staffing plan, to require that all Class A and Class B pools be equipped with an emergency shut-off switch that is accessible to lifeguards and other pool staff, to exempt single-family residences not used in connection with a home occupation or business, and to require the Cabinet for Health and Family Services to promulgate administrative regulations; EMERGENCY.",https://apps.legislature.ky.gov/record/24rs/HB109.html
HB110,2024,RS,"AN ACT relating to appropriations providing financing and conditions for the operations, maintenance, support, and functioning of the Transportation Cabinet of the Commonwealth of Kentucky.",D. Graham; C. Stevenson; C. Aull; T. Bojanowski; G. Brown Jr.; A. Camuel; B. Chester-Burton; A. Gentry; D. Grossberg; K. Herron; R. Palumbo; R. Roarx; R. Roberts; S. Stalker; P. Stevenson; A. Tackett Laferty,"The Governor's recommended Transportation Cabinet Budget: Detail Part I, Operating Budget; detail Part II, Capital Projects Budget; detail Part III, Funds Transfer; detail Part IV, Transportation Cabinet Budget Summary; APPROPRIATION.",https://apps.legislature.ky.gov/record/24rs/HB110.html
HB111,2024,RS,AN ACT proposing an amendment to Section 170 of the Constitution of Kentucky relating to property exempt from taxation.,T. Huff,Propose to amend Section 170 of the Constitution of Kentucky to include in the homestead exemption for owners who are 65 years of age or older any increase in the valuation of the real property that is assessed after the later of the year the owner turned 65 or the year the owner purchased the property; apply the exemption to increases in valuation that occur after the date the amendment is ratified by the voters; provide ballot language; submit to voters for ratification or rejection.,https://apps.legislature.ky.gov/record/24rs/HB111.html
HB112,2024,RS,AN ACT relating to the valuation of real property for tax purposes.,T. Huff,"Amend KRS 132.810 to require the assessed value of property qualifying for the homestead exemption with an owner who is 65 years of age or older be assessed at a value that is equal to or less than the value of the property in the year the owner turns 65 or the year the owner purchased the property, whichever occurs later; apply to property assessed on or after January 1, 2025.",https://apps.legislature.ky.gov/record/24rs/HB112.html
HB113,2024,RS,AN ACT relating to fleeing or evading police.,S. Baker; J. Tipton; T. Truett,"Amend KRS 520.095 to enhance fleeing or evading police in the first degree to a Class C felony; provide that the defendant shall not be released on probation, shock probation, conditional discharge, or parole until he or she has served at least 50 percent of the sentence imposed; amend KRS 520.100 to enhance fleeing or evading police in the second degree to a Class D felony; provide that the defendant shall not be released on probation, shock probation, conditional discharge, or parole until he or she has served at least 50 percent of the sentence imposed.",https://apps.legislature.ky.gov/record/24rs/HB113.html
HB114,2024,RS,"AN ACT relating to appropriations measures providing funding and establishing conditions for the operations, maintenance, support, and functioning of the government of the Commonwealth of Kentucky and its various officers, cabinets, departments, boards, commissions, institutions, subdivisions, agencies, and other state-supported activities.",D. Graham; C. Stevenson; C. Aull; T. Bojanowski; G. Brown Jr.; A. Camuel; B. Chester-Burton; A. Gentry; D. Grossberg; K. Herron; R. Palumbo; R. Roarx; R. Roberts; S. Stalker; P. Stevenson; A. Tackett Laferty,"The Governor's recommended State/Executive Branch Budget: Detail Part I, Operating Budget; detail Part II, Capital Projects Budget; detail Part III, General Provisions; detail Part IV, State Salary/Compensation, Benefit, and Employment Policy; detail Part V, Funds Transfer; detail Part VI, General Fund Budget Reduction Plan; detail Part VII, General Fund Surplus Expenditure Plan; detail Part VIII, Road Fund Budget Reduction Plan; detail Part IX, Road Fund Surplus Expenditure Plan; detail Part X, Phase I Tobacco Settlement; and detail Part XI, Executive Branch Budget Summary; APPROPRIATION.",https://apps.legislature.ky.gov/record/24rs/HB114.html
HB115,2024,RS,AN ACT relating to coverage for breast examinations.,K. Moser; L. Willner; D. Bentley; T. Bojanowski; L. Burke; B. Chester-Burton; R. Heath; A. Neighbors; R. Palumbo; J. Raymond; S. Sharp; S. Stalker; C. Stevenson; P. Stevenson; N. Tate; S. Witten,"Amends KRS 18A.225 and 164.2871 to require the state employee health plan and self-insured employer group health plans provided by the governing board of a state postsecondary education institution to comply with breast examination coverage requirements; amends KRS 304.17-316 to define terms, to make technical corrections, to prohibit cost-sharing requirements for any covered diagnostic breast examination or supplemental breast examination, to provide for additional coverage if required under federal law, and to provide exemption to Health Savings Account-qualified High Deductible Health Plans under certain circumstances; and amends KRS 304.17A-096, 304.17A-133, 304.18-098, 304.32-1591, and 304.38-1935 to conform; EFFECTIVE January 1, 2025.",https://apps.legislature.ky.gov/record/24rs/HB115.html
HB116,2024,RS,AN ACT relating to perfluoroalkyl and polyfluoroalkyl substances.,N. Kulkarni; K. Bratcher; A. Gentry; J. Raymond,"Create a new section of KRS Chapter 211 to establish a PFAS Working Group to research the effect that exposure to PFAS has on health outcomes in the Commonwealth; create new sections of Subchapter 10 of KRS Chapter 224 to define the terms ""consumer product,"" ""intentionally added,"" ""PFAS,"" ""product component,"" and ""wastewater treatment facility""'; establish a reporting requirement for manufacturers that intentionally include PFAS in products manufactured for sale or distribution in the Commonwealth; establish a reporting requirement for PFAS releases in the Commonwealth by manufacturers that intentionally include PFAS in manufactured products.",https://apps.legislature.ky.gov/record/24rs/HB116.html
HB117,2024,RS,AN ACT relating to professions and occupations.,N. Kulkarni; G. Brown Jr.; B. Chester-Burton,"Amend KRS 335B.010 to define terms related to licensing and public employment qualifications; amend KRS 335B.020 to narrow the class of offenses to which the chapter applies, to add consideration of the age of the person at the time the crime was committed, the evidence relevant to the circumstances of the crime, and evidence of rehabilitation in making licensure decisions; create a new section of KRS Chapter 335B to prohibit disqualifying individuals from pursing a professional license solely due to conviction that has been sealed or expunged, convictions older than five years unless the conviction falls under an exception, or a finding that the applicant lacks good character; amend KRS 335B.030 to require a hiring or licensing authority that denies an individual a professional license due to a prior conviction of a crime to notify the individual in writing of the specific offense that is the basis of the denial, the reasons the offense was determined to directly relate to the duties and responsibilities of the occupation and posed a reasonable threat to public safety, and that the applicant has a right to submit additional information within 30 days which the licensing authority is required to consider; create new sections of KRS Chapter 335B to allow a person with a prior conviction of a crime to request an initial determination regarding whether a prior conviction of crime would disqualify the individual from licensure and require that this initial determination is binding on the hiring or licensing authority; require each hiring or licensing authority to publish information on its website pertaining to applicants with a prior conviction of a crime; require each hiring or licensing authority that is authorized to consider the criminal conviction of an applicant to provide an annual report to the Legislative Research Commission; amend various sections of KRS Chapters 309, 317A, and 327 to conform; EFFECTIVE January 1, 2025.",https://apps.legislature.ky.gov/record/24rs/HB117.html
HB118,2024,RS,AN ACT relating to unemployment insurance.,N. Kulkarni; S. Heavrin; G. Brown Jr.; B. Chester-Burton; R. Roarx,"Amend KRS 341.370 to prohibit disqualification from benefits for workers unemployed as a result of domestic violence and abuse, dating violence and abuse, sexual assault, or stalking; amend KRS 341.530 to charge benefits to pooled account for workers displaced from employment through domestic or dating violence and abuse, sexual assault, or stalking; amend KRS 341.125 to require the secretary to provide training to personnel who process claims related to domestic or dating violence and abuse, sexual assault, or stalking and to report to the Legislative Research Commission annually the number of claims paid involving domestic or dating violence and abuse, sexual assault, or stalking; amend KRS 341.360 to conform; amend KRS 341.550 to prevent benefit payments from pooled account from impacting an employer's experience rating; and create a new section of KRS Chapter 341 to direct the secretary of the Education and Labor Cabinet to promulgate administrative regulations.",https://apps.legislature.ky.gov/record/24rs/HB118.html
HB119,2024,RS,AN ACT relating to interscholastic extracurricular activities.,R. Dotson; R. Duvall; J. Calloway; M. Proctor,"Create a new section of KRS Chapter 158 to authorize participation in a public school interscholastic extracurricular activity by an at-home private school student; establish criteria for participation; require a parent, guardian, or teacher of an at-home private school student participating in a public school interscholastic activity to verify the student's academic progress; declare a public school student who does not make academic progress at a public school and withdraws and enters an at-home private school program ineligible for participation in an interscholastic activity for the remainder of the school year; provide that the Act may be cited as the Play Fair Kentucky Act.",https://apps.legislature.ky.gov/record/24rs/HB119.html
HB120,2024,RS,AN ACT relating to the limited liability entity tax.,P. Flannery; K. Moser,"Amend KRS 141.0401 to prevent entities doing business in Kentucky with gross receipts of less than $100,000 from paying the limited liability entity tax for taxable years beginning on or after January 1, 2025.",https://apps.legislature.ky.gov/record/24rs/HB120.html
HB121,2024,RS,AN ACT relating to off-highway vehicles.,P. Flannery,"Create new sections of KRS Chapter 189 to define ""off-highway vehicle"" or ""OHV""; allow the registration of an OHV as a motor vehicle in accordance with KRS 186.050(3)(a); require proof of insurance and the payment of all registration and clerk fees as identified in KRS 186.050(3)(a) and KRS 186.040; allow the Transportation Cabinet or a local government to prohibit OHV operation on roadways under its jurisdiction; provide for nonresident reciprocity; require the Transportation Cabinet to promulgate administrative regulations; allow nonresidents to operate an OHV on roadways of the Commonwealth; outline requirements, fees, and length of permit validity; amend KRS 189.515 to specify that that section shall not apply to OHVs that have been registered as a motor vehicle; amend KRS 189.990 to establish penalties; amend KRS 186.010 to specify that OHVs registered under Section 1 or 2 of this Act shall be considered motor vehicles;  amend KRS 186A.070 to allow OHVs registered as motor vehicles to operate on roadways of the Commonwealth; repeal KRS 189.281, which allows establishment of a pilot program for off-highway vehicles; EFFECTIVE January 1, 2025.",https://apps.legislature.ky.gov/record/24rs/HB121.html
HB122,2024,RS,AN ACT relating to revenue and declaring an emergency.,P. Flannery; S. Heavrin,"Amends KRS 132.010 and 136.010, relating to certain property taxes, to include certain mains, pipes, pipelines, and conduits in the definition of “real property”; amends KRS 132.590 to declare that property valuation administrators (PVAs) are officers whose jurisdiction and duties are coextensive to that of the Commonwealth as stated in Section 246 of the Constitution of Kentucky, to update the PVA salary schedule, to prohibit PVA salaries from exceeding limits in the Constitution and adjusted for inflation by statute, and to provide that certain PVAs who did not receive an eight percent raise in July 2022 and who are still in office receive a lump-sum payment of eight percent of the sum received for the time between the effective date of the Act and July 1, 2022; amends KRS 138.477 to exempt charging stations with a charging capacity of less than 20 kilowatts from the electric vehicle power tax; and applies Section 1 of the Act retroactively to January 1, 2024; EMERGENCY.",https://apps.legislature.ky.gov/record/24rs/HB122.html
HB123,2024,RS,AN ACT relating to income taxation of military pensions.,W. Thomas; M. Dossett; C. Fugate; D. Hale; DJ Johnson; K. King; M. Proctor; S. Sharp; N. Tate; W. Williams,"Amend KRS 141.019 to exclude all distributions from military pension plans received by retired members of the United States military and their surviving spouses or former spouse under a survivor benefit plan from income taxation for taxable years beginning on or after January 1, 2025, but before January 1, 2029; require reporting by the Department of Revenue; amend KRS 131.190 to conform.",https://apps.legislature.ky.gov/record/24rs/HB123.html
HB124,2024,RS,AN ACT relating to employment.,E. Callaway; K. Herron; C. Aull; K. Bratcher; L. Burke; J. Calloway; B. Chester-Burton; A. Gentry; N. Kulkarni; R. Palumbo; S. Rawlings; R. Roarx; S. Stalker,"Create a new section of KRS Chapter 335B.010 to 335B.070 to require hiring and licensing authorities to establish an application process that gives persons convicted of a crime an opportunity to apply for a position of public employment or occupational license before pursuing training; amend KRS 335.020 to add criteria for hiring and licensing authorities to consider when determining if a conviction directly relates to the position of public employment or occupational license sought; amend KRS 335B.030 to require  hiring or licensing authorities to request information and allow an applicant a hearing before making a determination of hiring for a position of public employment or granting an occupational license, and provide written findings of fact to the applicant upon determination.",https://apps.legislature.ky.gov/record/24rs/HB124.html
HB125,2024,RS,AN ACT relating to school personnel.,B. Chester-Burton; G. Brown Jr.; P. Stevenson,"Amend KRS 161.155 to require school districts to provide a teacher or other employee leave with no loss of income or benefits for 60 school days following an assault against the teacher or employee that results in a physical injury; specify the terms of the leave; require the school district to pay for mental health services of the teacher or employee's choosing during the leave period; amend KRS 158.150 to require a local board of education to adopt a policy requiring expulsion when a student physically assaults or batters school personnel; provide that the policy may permit case-by-case modifications with the consent of the victim; permit the safety of school personnel to be a factor in issuing suspensions and expulsions of primary school students; amend KRS 158.154 to remove the requirement that a physical injury be serious to require a principal to report an assault to law enforcement; amend KRS 158.155 to require mandatory reporters to report assault, battery, or abuse of school personnel or students on school property.",https://apps.legislature.ky.gov/record/24rs/HB125.html
HB126,2024,RS,AN ACT relating to menstrual products.,B. Chester-Burton; G. Brown Jr.; P. Stevenson,"Create a new section of KRS Chapter 198A to define ""homeless shelter""; require homeless shelters to provide personal products to residents at no cost; require the Cabinet for Health and Family Services to provide any available state or federal funds, including public assistance funds, to homeless shelters to purchase personal products for residents.",https://apps.legislature.ky.gov/record/24rs/HB126.html
HB127,2024,RS,AN ACT relating to cosmetology.,G. Brown Jr.; B. Chester-Burton; P. Stevenson,"Amend KRS 317A.010 to allow fixed or mobile beauty salons, esthetic salons, nail salons, and limited beauty salons; amend KRS 317A.020 and 317A.145 to consider any type of mobile salon a ""facility"" and a ""premises""; amend KRS 317A.060 to require the cosmetology board to set the standards for mobile and fixed salons and establish inspection schedules; direct any administrative regulations to balance licensee and public interests; amend KRS 317A.050 and 317A.155 to conform.",https://apps.legislature.ky.gov/record/24rs/HB127.html
HB128,2024,RS,AN ACT relating to a living wage.,K. Herron; G. Brown Jr.; B. Chester-Burton; A. Gentry; N. Kulkarni; J. Raymond; S. Stalker,Create a new section of KRS Chapter 337 to require any employer doing business in Kentucky that receives governmental incentives or subsidies to pay its employees a living wage.,https://apps.legislature.ky.gov/record/24rs/HB128.html
HB129,2024,RS,AN ACT relating to taxation of veterans' wages.,S. McPherson; R. Duvall; C. Fugate; K. Jackson; DJ Johnson; K. King; S. Lewis; W. Thomas,"Amend KRS 141.010 to define ""veteran""; amend KRS 141.019 to exclude from income tax wages earned from January 1, 2025, to December 31, 2028, in Kentucky by a resident veteran.",https://apps.legislature.ky.gov/record/24rs/HB129.html
HB130,2024,RS,AN ACT relating to soil and water conservation and declaring an emergency.,S. McPherson; R. Heath; D. Fister; D. Frazier Gordon; D. Hale,"Amends KRS 147A.029 to allow soil and water conservation districts and watershed conservancy districts to use funds appropriated for the Local Match Participation Program for flood-related projects with federal government agencies, including the United States Department of Agriculture Natural Resources Conservation Service; amends KRS 262.240 to provide immunity to a supervisor serving on a soil and water conservation board; creates a new section of KRS 262.700 to 262.795 to establish the procedure for the discontinuance of watershed conservancy district boards, to allow any soil and water conservation district or fiscal court where the watershed conservancy district lies to initiate the discontinuance if the watershed conservancy board fails to meet over the course of one year or longer or fails to adopt and fund a budget, to provide for public notice requirements, to allow for a public hearing to be requested, to require a vote on the discontinuance to be held by the body proposing the discontinuance within 30 days of the public hearing or, if no public hearing is requested, within 30 days of the expiration of the time period in which the public hearing could be requested, to require that if the proposing body votes in favor of discontinuance, then all soil and water conservation districts and fiscal courts where any portion of the watershed conservancy district lies shall hold discontinuance votes within 30 days, to provide that if all voting entities vote in favor of discontinuance or fail to vote, then the watershed conservancy district board shall be discontinued, to provide that if the watershed conservancy district board is discontinued, then the watershed conservancy district shall remain intact and the landowners within the district shall continue to pay the watershed conservancy district tax to the soil and water conservation district or districts in which the watershed conservancy district lies, to require the soil and water conservation district board or boards where the discontinued watershed conservancy district lies to assume all of the rights and responsibilities of the watershed conservancy district board, and to allow that a discontinued watershed conservancy district board be reestablished; amends KRS 262.740 to provide immunity to a director serving on a watershed conservancy district board; amends KRS 262.742 to require that if a vacancy occurs on a watershed conservation district board, the board shall give public notice of the vacancy in the watershed conservancy district; amends KRS 262.760 to provide that if a watershed conservancy district fails to prepare and fund a budget within the first quarter of the year, the soil and water conservation district board or boards where the watershed conservancy district lies may prepare and fund a budget for the watershed conservancy district; repeals KRS 262.791 relating to district discontinuance; and amends KRS 262.793 to allow soil and water conservation board or boards that inherit funds and taxing authority from a discontinued watershed conservancy district board to make periodic adjustments to the revenues they collect and to spend the funds collected on the same works of improvement that are within the watershed conservancy district, even if they are outside of the soil and water conservation district collecting the revenue; EMERGENCY.",https://apps.legislature.ky.gov/record/24rs/HB130.html
HB131,2024,RS,AN ACT relating to the promotion of organ and bone marrow donation.,S. McPherson; D. Hale; T. Huff; J. Nemes; R. Roberts,Create a new section of KRS Chapter 141 to establish the employers' organ and bone marrow donation tax credit; amend KRS 141.0205 to provide the ordering of the credit; amend KRS 131.190 to allow disclosure of certain information on the credit to the Legislative Research Commission; provide that Section 1 of this Act may be cited as the Living Organ and Bone Marrow Donor Assistance Act of 2024.,https://apps.legislature.ky.gov/record/24rs/HB131.html
HB132,2024,RS,AN ACT relating to the sale of alcohol to minors.,S. McPherson,Amend KRS 244.085 to enhance penalties for any person who aids or assists any person under 21 years of age in purchasing or being delivered or served any alcoholic beverage; amend KRS 244.990 to enhance penalties for violations related to retail sales of alcoholic beverages to any person under 21 years of age; establish that the Act may be cited as the Jordan Bratcher and Chance Goostree Act.,https://apps.legislature.ky.gov/record/24rs/HB132.html
HB133,2024,RS,AN ACT relating to a tax credit for volunteer firefighters.,A. Tackett Laferty; G. Brown Jr.; B. Chester-Burton; R. Dotson; P. Flannery; D. Hale; M. Hart; D. Lewis; T. Truett,Create a new section of KRS Chapter 141 to establish a refundable income tax credit for certain volunteer firefighters; declare the purpose of the credit; require annual reporting to the Legislative Research Commission and the Interim Joint Committee on Appropriations and Revenue to evaluate the impact of the credit; amend KRS 141.0205 to provide the ordering of the credit; amend KRS 131.190 to allow confidential tax return information to be shared with the Legislative Research Commission and Interim Joint Committee on Appropriations and Revenue.,https://apps.legislature.ky.gov/record/24rs/HB133.html
HB134,2024,RS,AN ACT relating to the taxation of retirement distributions.,A. Tackett Laferty; G. Brown Jr.; B. Chester-Burton; A. Gentry; D. Hale; M. Hart; C. Stevenson,"Amend KRS 141.019 to increase the retirement distribution exclusion from $31,110 to $41,110 for taxable years beginning on or after January 1, 2025.",https://apps.legislature.ky.gov/record/24rs/HB134.html
HB135,2024,RS,AN ACT relating to solid waste management service companies.,J. Bauman,Creates a new section of KRS Chapter 109 to define “confidential business information” and to provide that no county or waste management district shall compel the production or submission of confidential business information from a solid waste management service company.,https://apps.legislature.ky.gov/record/24rs/HB135.html
HB136,2024,RS,AN ACT relating to environmental audits.,J. Bauman; A. Bowling; P. Flannery; J. Gooch Jr.,"Creates a new section of KRS Chapter 77 to define “environmental audit” and to provide that a person or facility subject to the requirements of KRS Chapter 77 that performs an environmental audit according to the requirements of KRS 224.1-040 shall be entitled to all of the benefits, privileges, and protections afforded by that section; and amends KRS 224.1-040 to allow facilities regulated by air pollution control districts established under KRS Chapter 77 to avail themselves of the same environmental audit process available to facilities regulated by the Energy and Environment Cabinet under KRS Chapter 224, to allow owners or operators of facilities regulated by air pollution control boards under KRS Chapter 77 to make voluntary disclosures as a result of the findings of an environmental audit, to create an environmental audit privilege to protect the confidentiality of communications relating to voluntary internal environmental audits of facilities regulated under KRS Chapter 77, and to prohibit an air pollution control district from seeking civil penalties against a facility for a violation of KRS Chapter 77 or the rules, orders, or administrative regulations promulgated thereunder if certain conditions are met.",https://apps.legislature.ky.gov/record/24rs/HB136.html
